lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
0.002	1.002	0.0016	0	0	0.99923195	0	0	0	0.9992613	1.0004908	1.1534625e-05	1.0159886e-05	-7.6760444e-08	1.0134383e-05	1.5862327e-10	8.815892e-08	-7.5883787e-08	8.6064361e-08	-3.467658e-10	-3.8448122e-06	1.9603579e-08	1.9662602e-05	1.9683422e-05	0.0010577424
0.004	1.004	0.0032	0	0	0.9984434	0	0	0	0.99850504	1.0009386	2.3135185e-05	2.0429139e-05	-1.6831159e-07	2.0321206e-05	4.5480442e-10	2.2310995e-07	-1.67972e-07	2.1710052e-07	-1.5560885e-09	-7.7113612e-06	7.8733686e-08	3.9478911e-05	3.94583e-05	-0.00052233982
0.006	1.006	0.0048	0	0	0.99762524	0	0	0	0.99772454	1.0013273	3.4645589e-05	3.0776435e-05	-2.717825e-07	3.0528118e-05	1.3207784e-09	3.5534769e-07	-2.7186467e-07	3.4301294e-07	-3.1323736e-09	-1.1547926e-05	1.7743678e-07	5.9267419e-05	5.9269488e-05	3.4902054e-05
0.008	1.008	0.0064	0	0	0.9967903	0	0	0	0.9969375	1.0016875	4.6229696e-05	4.1179227e-05	-3.8066122e-07	4.0731925e-05	2.5509314e-09	4.6221379e-07	-3.7992695e-07	4.4194526e-07	-4.3296913e-09	-1.5409306e-05	3.1581164e-07	7.9173716e-05	7.9168055e-05	-7.1501848e-05
0.01	1.01	0.008	0	0	0.9959441	0	0	0	0.99614458	1.0020254	5.7879614e-05	5.1654155e-05	-4.9283988e-07	5.094868e-05	4.0675154e-09	5.5811269e-07	-4.9162133e-07	5.2985494e-07	-5.3856195e-09	-1.9292765e-05	4.94109e-07	9.9203352e-05	9.9185319e-05	-0.00018181034
0.012	1.012	0.0096	0	0	0.99508757	0	0	0	0.99534449	1.0023404	6.9567745e-05	6.2206657e-05	-6.082941e-07	6.1183173e-05	5.8183421e-09	6.491787e-07	-6.0687542e-07	6.1282583e-07	-6.4626092e-09	-2.3189033e-05	7.1255291e-07	0.00011933316	0.0001193014	-0.00026620473
0.014	1.014	0.0112	0	0	0.99421955	0	0	0	0.9945359	1.0026301	8.1266838e-05	7.2835045e-05	-7.2769084e-07	7.1433064e-05	7.7902418e-09	7.3873489e-07	-7.2620063e-07	6.940481e-07	-7.6579618e-09	-2.708899e-05	9.7131461e-07	0.00013953458	0.00013948785	-0.00033503466
0.016	1.016	0.0128	0	0	0.99333798	0	0	0	0.99371717	1.0028906	9.2946233e-05	8.3536972e-05	-8.5205015e-07	8.1695262e-05	9.9749323e-09	8.2912408e-07	-8.5050908e-07	7.7579929e-07	-9.0340114e-09	-3.0982391e-05	1.2705043e-06	0.0001597751	0.00015971204	-0.00039484345
0.018	1.018	0.0144	0	0	0.99243995	0	0	0	0.99288634	1.0031169	0.00010457061	9.4310175e-05	-9.8266554e-07	9.1966608e-05	1.2354859e-08	9.2236796e-07	-9.8100334e-07	8.6008059e-07	-1.0631597e-08	-3.4857445e-05	1.6101628e-06	0.0001800176	0.00017993717	-0.00044698728
0.02	1.02	0.016	0	0	0.99152178	0	0	0	0.99204133	1.0033032	0.00011610083	0.00010515257	-1.1210655e-06	0.00010224392	1.4894028e-08	1.0204206e-06	-1.1191174e-06	9.4886865e-07	-1.2471988e-08	-3.8701085e-05	1.990253e-06	0.00020022128	0.00020012347	-0.00048871943
0.022	1.022	0.0176	0	0	0.99057939	0	0	0	0.99118031	1.0034433	0.00012749784	0.00011606226	-1.2689528e-06	0.000112524	1.7532032e-08	1.125223e-06	-1.2664427e-06	1.0441758e-06	-1.455443e-08	-4.2500273e-05	2.4106566e-06	0.00022034559	0.00022023217	-0.00051500566
0.024	1.024	0.0192	0	0	0.98960888	0	0	0	0.99030228	1.0035322	0.00013872965	0.00012703759	-1.4280959e-06	0.00012280372	2.0184748e-08	1.2386274e-06	-1.4246136e-06	1.1479745e-06	-1.6855039e-08	-4.6244328e-05	2.8711817e-06	0.00024035725	0.00024023189	-0.00052181633
0.026	1.026	0.0208	0	0	0.98860749	0	0	0	0.98940733	1.003567	0.00014977889	0.00013807712	-1.6001961e-06	0.00013308015	2.275459e-08	1.3622718e-06	-1.5951795e-06	1.262057e-06	-1.9331887e-08	-4.9927437e-05	3.3715842e-06	0.00026023774	0.00026010521	-0.00050949752
0.028	1.028	0.0224	0	0	0.98757428	0	0	0	0.98849664	1.0035478	0.00016064648	0.00014917955	-1.786804e-06	0.00014335066	2.5147253e-08	1.4975127e-06	-1.7795333e-06	1.3879389e-06	-2.1936759e-08	-5.3549898e-05	3.9116025e-06	0.000279987	0.00027985175	-0.00048331799
0.03	1.03	0.024	0	0	0.98651024	0	0	0	0.98757192	1.0034773	0.00017134931	0.00016034355	-1.9893392e-06	0.00015361291	2.7286533e-08	1.6454807e-06	-1.9789433e-06	1.5268872e-06	-2.4628241e-08	-5.7117323e-05	4.4909912e-06	0.0002996209	0.00029948593	-0.00045068842
0.032	1.032	0.0256	0	0	0.98541778	0	0	0	0.98663491	1.0033595	0.00018191358	0.00017156759	-2.2091975e-06	0.00016386464	2.912065e-08	1.8072255e-06	-2.1946651e-06	1.6800502e-06	-2.7379961e-08	-6.063844e-05	5.1095462e-06	0.00031916446	0.00031903115	-0.00041788298
0.034	1.034	0.0272	0	0	0.98429999	0	0	0	0.98568697	1.0031989	0.00019236809	0.00018284969	-2.4478837e-06	0.00017410343	3.0620248e-08	1.9838697e-06	-2.4280704e-06	1.8486118e-06	-3.0182395e-08	-6.4122842e-05	5.7671158e-06	0.00033864494	0.00033851338	-0.000388631
0.036	1.036	0.0288	0	0	0.98315994	0	0	0	0.98472904	1.0029994	0.00020273969	0.00019418731	-2.7071222e-06	0.00018432651	3.1772408e-08	2.176717e-06	-2.6807506e-06	2.0339089e-06	-3.3040759e-08	-6.7579475e-05	6.4635998e-06	0.00035808717	0.00035795672	-0.00036443838
0.038	1.038	0.0304	0	0	0.98200026	0	0	0	0.98376175	1.0027644	0.00021305127	0.00020557713	-2.9889352e-06	0.00019453044	3.2574575e-08	2.3873104e-06	-2.9545855e-06	2.2375009e-06	-3.5972146e-08	-7.1015958e-05	7.1989427e-06	0.00037751142	0.00037738105	-0.00034547916
0.04	1.04	0.032	0	0	0.98082295	0	0	0	0.98278547	1.0024961	0.00022332132	0.00021701499	-3.2956956e-06	0.00020471101	3.3030238e-08	2.6174541e-06	-3.2517896e-06	2.4611999e-06	-3.9003772e-08	-7.4438448e-05	7.9731239e-06	0.00039693285	0.00039680138	-0.00033133933
0.042	1.042	0.0336	0	0	0.97962931	0	0	0	0.98180044	1.0021961	0.00023356433	0.00022849557	-3.6301679e-06	0.00021486292	3.314671e-08	2.8692103e-06	-3.5749456e-06	2.7070745e-06	-4.2173115e-08	-7.7851769e-05	8.7861482e-06	0.00041636174	0.00041622794	-0.00032146271
0.044	1.044	0.0352	0	0	0.97841997	0	0	0	0.98080674	1.0018651	0.00024379149	0.00024001212	-3.9955427e-06	0.00022497947	3.2934966e-08	3.1448698e-06	-3.9270332e-06	2.9774242e-06	-4.5530528e-08	-8.125963e-05	9.6380357e-06	0.00043580386	0.00043566646	-0.00031538741
0.046	1.046	0.0368	0	0	0.97719489	0	0	0	0.97980431	1.0015029	0.00025401122	0.00025155586	-4.3954616e-06	0.00023505203	3.2411666e-08	3.446879e-06	-4.3114466e-06	3.2747081e-06	-4.9145391e-08	-8.4664828e-05	1.0528814e-05	0.00045526066	0.00045511826	-0.00031289808
