lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
0.002	1.002	0.0016	0	0	0.99947392	0	0	0	0.99941032	1.0008823	1.0900908e-05	4.12967e-06	8.6883276e-08	4.1182746e-06	8.9422974e-10	-1.0425359e-07	9.3106962e-08	-1.0065366e-07	6.8134079e-09	-3.6362051e-06	1.4143735e-08	1.4202368e-05	1.4233427e-05	0.00218214
0.004	1.004	0.0032	0	0	0.9989335	0	0	0	0.99880402	1.0017297	2.1962703e-05	8.3610659e-06	1.7363301e-07	8.3115105e-06	1.7576533e-09	-2.1350818e-07	1.8664891e-07	-2.1129899e-07	1.3509245e-08	-7.3259901e-06	5.6933709e-08	2.8646921e-05	2.8657951e-05	0.00038488976
0.006	1.006	0.0048	0	0	0.9983797	0	0	0	0.99818025	1.0025423	3.3131362e-05	1.2670021e-05	2.6116007e-07	1.2557496e-05	2.5171221e-09	-3.322454e-07	2.8046022e-07	-3.3539763e-07	1.9983634e-08	-1.1051288e-05	1.2877554e-07	4.3260345e-05	4.3256176e-05	-9.6381442e-05
0.008	1.008	0.0064	0	0	0.99781173	0	0	0	0.99753732	1.0033173	4.4371309e-05	1.7040607e-05	3.4961543e-07	1.6840822e-05	3.0894859e-09	-4.6122381e-07	3.7458679e-07	-4.7301429e-07	2.6337949e-08	-1.4800245e-05	2.2995841e-07	5.7994295e-05	5.7976952e-05	-0.00029914317
0.01	1.01	0.008	0	0	0.99722675	0	0	0	0.99687276	1.0040493	5.5649823e-05	2.1460513e-05	4.3911797e-07	2.1149218e-05	3.3629402e-09	-5.9804877e-07	4.6924775e-07	-6.2141204e-07	3.2736511e-08	-1.8561974e-05	3.6068335e-07	7.2806144e-05	7.277642e-05	-0.00040842376
0.012	1.012	0.0096	0	0	0.99661868	0	0	0	0.99618267	1.004728	6.6927326e-05	2.5919298e-05	5.2923677e-07	2.5472007e-05	3.1815931e-09	-7.3681171e-07	5.6418364e-07	-7.7458526e-07	3.9378148e-08	-2.2323295e-05	5.2106409e-07	8.7647855e-05	8.7604886e-05	-0.00049049474
0.014	1.014	0.0112	0	0	0.99597529	0	0	0	0.99545942	1.0053333	7.8143122e-05	3.0405956e-05	6.1905744e-07	2.979764e-05	2.3003702e-09	-8.6627042e-07	6.5876532e-07	-9.2135618e-07	4.6505498e-08	-2.6063976e-05	7.1110289e-07	0.00010244971	0.00010238875	-0.00059535901
0.016	1.016	0.0128	0	0	0.99527149	0	0	0	0.99468581	1.0058221	8.9184271e-05	3.4904144e-05	7.0734246e-07	3.4108704e-05	3.043038e-10	-9.6467314e-07	7.5244929e-07	-1.0400569e-06	5.4431589e-08	-2.9746335e-05	9.306191e-07	0.0001170852	0.00011699246	-0.00079271952
0.018	1.018	0.0144	0	0	0.99445395	0	0	0	0.99382305	1.0061009	9.982154e-05	3.9379325e-05	7.9204594e-07	3.8368643e-05	-3.4612735e-09	-9.8925753e-07	8.4554311e-07	-1.087798e-06	6.3530392e-08	-3.329387e-05	1.1790727e-06	0.00013129672	0.00013114788	-0.0011348663
0.02	1.02	0.016	0	0	0.99341684	0	0	0	0.9928042	1.0059938	0.00010966602	4.3732373e-05	8.6921768e-07	4.2475488e-05	-9.6598415e-09	-8.6664964e-07	9.4343438e-07	-9.9162212e-07	7.4052595e-08	-3.6576805e-05	1.4552106e-06	0.0001446165	0.00014440437	-0.0014690059
0.022	1.022	0.0176	0	0	0.99197326	0	0	0	0.99158601	1.0052666	0.00011842788	4.7588072e-05	9.3356248e-07	4.6055474e-05	-1.8407383e-08	-4.9618391e-07	1.0712633e-06	-6.5635557e-07	8.6006221e-08	-3.9498493e-05	1.7566902e-06	0.00015645838	0.00015620699	-0.0016093499
0.024	1.024	0.0192	0	0	0.98988166	0	0	0	0.99018944	1.0036945	0.00012618836	5.0247319e-05	9.8490843e-07	4.8421525e-05	-2.9483744e-08	1.2596258e-07	1.2386495e-06	-7.4321383e-08	9.9115565e-08	-4.2085996e-05	2.0800386e-06	0.00016634804	0.00016619884	-0.00089772292
0.026	1.026	0.0208	0	0	0.9872314	0	0	0	0.98863511	1.0013879	0.00013310726	5.1904285e-05	1.0410704e-06	4.977422e-05	-4.0619887e-08	8.0191822e-07	1.4112375e-06	5.7466666e-07	1.1164574e-07	-4.4392762e-05	2.4214856e-06	0.00017459781	0.00017461102	7.563873e-05
0.028	1.028	0.0224	0	0	0.98428031	0	0	0	0.98697374	0.99865967	0.00013947212	5.3112129e-05	1.1017955e-06	5.0668238e-05	-5.0621409e-08	1.4258039e-06	1.5709008e-06	1.1804202e-06	1.2208017e-07	-4.6514527e-05	2.7784827e-06	0.00018193515	0.00018203176	0.00053073467
0.03	1.03	0.024	0	0	0.98114747	0	0	0	0.98523834	0.99566403	0.00014550103	5.4075012e-05	1.1612162e-06	5.130956e-05	-5.9809094e-08	1.9851763e-06	1.7147988e-06	1.7291742e-06	1.3121163e-07	-4.8524145e-05	3.1496126e-06	0.00018874088	0.00018888793	0.00077849993
0.032	1.032	0.0256	0	0	0.97789682	0	0	0	0.98344938	0.99248681	0.00015132049	5.4897637e-05	1.21966e-06	5.1803825e-05	-6.8261652e-08	2.4830123e-06	1.8463508e-06	2.222178e-06	1.3934135e-07	-5.0463857e-05	3.5340344e-06	0.00019522491	0.00019540361	0.00091451352
0.034	1.034	0.0272	0	0	0.97456245	0	0	0	0.98161952	0.98917561	0.00015700327	5.5634991e-05	1.2774548e-06	5.2206471e-05	-7.6074512e-08	2.9258234e-06	1.9682781e-06	2.6647231e-06	1.4666762e-07	-5.2357955e-05	3.9312271e-06	0.00020150393	0.00020170422	0.00099297246
0.036	1.036	0.0288	0	0	0.97116344	0	0	0	0.97975684	0.98575817	0.00016259316	5.6317821e-05	1.3347791e-06	5.2548438e-05	-8.3335571e-08	3.3201832e-06	2.0825212e-06	3.0625669e-06	1.5333063e-07	-5.422105e-05	4.3408513e-06	0.0002076463	0.00020786251	0.001040143
0.038	1.038	0.0304	0	0	0.967711	0	0	0	0.9778667	0.98225147	0.00016811784	5.6964498e-05	1.3917262e-06	5.284816e-05	-9.0118825e-08	3.6718736e-06	2.1904777e-06	3.4209312e-06	1.5943134e-07	-5.6062384e-05	4.7626771e-06	0.00021369443	0.00021392314	0.0010691468
0.04	1.04	0.032	0	0	0.96421204	0	0	0	0.97595274	0.97866639	0.00017359564	5.7586658e-05	1.4483541e-06	5.3117259e-05	-9.6485216e-08	3.9858035e-06	2.2931894e-06	3.7443257e-06	1.6504363e-07	-5.7888068e-05	5.1965439e-06	0.00021967597	0.00021991501	0.0010869669
0.042	1.042	0.0336	0	0	0.9606709	0	0	0	0.9740175	0.9750101	0.00017903914	5.819205e-05	1.5047184e-06	5.3363416e-05	-1.0248494e-07	4.2661245e-06	2.3914692e-06	4.0366082e-06	1.7022231e-07	-5.9702291e-05	5.6423371e-06	0.0002256097	0.00022585759	0.0010975658
0.044	1.044	0.0352	0	0	0.95709038	0	0	0	0.97206278	0.97128742	0.00018445719	5.8786052e-05	1.5608963e-06	5.3591914e-05	-1.0815961e-07	4.5163762e-06	2.4859872e-06	4.3010956e-06	1.750084e-07	-6.1508012e-05	6.0999742e-06	0.00023150883	0.00023176455	0.0011033268
0.046	1.046	0.0368	0	0	0.95347226	0	0	0	0.97008982	0.96750161	0.00018985621	5.937254e-05	1.6170047e-06	5.380651e-05	-1.1354392e-07	4.7396167e-06	2.5773291e-06	4.5406741e-06	1.7943259e-07	-6.3307365e-05	6.5693953e-06	0.0002373829	0.00023764568	0.0011057594
0.048	1.048	0.0384	0	0	0.94981761	0	0	0	0.96809952	0.96365483	0.00019524091	5.9954403e-05	1.6732156e-06	5.4009953e-05	-1.186668e-07	4.9385284e-06	2.6660386e-06	4.7578911e-06	1.8351762e-07	-6.510192e-05	7.0505569e-06	0.00024323894	0.00024350823	0.0011058641
0.05	1.05	0.04	0	0	0.94612703	0	0	0	0.96609246	0.9597485	0.00020061481	6.0533855e-05	1.7297645e-06	5.4204302e-05	-1.2355221e-07	5.1154991e-06	2.7526442e-06	4.9550276e-06	1.8728002e-07	-6.6892844e-05	7.5434282e-06	0.00024908227	0.00024935765	0.0011043309
0.052	1.052	0.0416	0	0	0.9424008	0	0	0	0.96406905	0.9557835	0.00020598055	6.1112645e-05	1.7869517e-06	5.4391142e-05	-1.2821949e-07	5.2726795e-06	2.8376737e-06	5.1341495e-06	1.9073153e-07	-6.868102e-05	8.0479875e-06	0.00025491696	0.0002551981	0.001101652
0.054	1.054	0.0432	0	0	0.93863894	0	0	0	0.96202952	0.95176028	0.00021134017	6.1692191e-05	1.8451308e-06	5.457171e-05	-1.3268357e-07	5.4120173e-06	2.9216532e-06	5.2971381e-06	1.9388033e-07	-7.0467121e-05	8.5642206e-06	0.00026074619	0.00026103285	0.0010981861
0.056	1.056	0.0448	0	0	0.93484134	0	0	0	0.95997401	0.9476791	0.00021669527	6.2273671e-05	1.9046815e-06	5.4746999e-05	-1.3695492e-07	5.5352698e-06	3.0050907e-06	5.4456984e-06	1.9673233e-07	-7.2251681e-05	9.0921189e-06	0.00026657251	0.00026686451	0.0010941958
0.058	1.058	0.0464	0	0	0.93100779	0	0	0	0.9579026	0.94354004	0.00022204717	6.2858087e-05	1.9659675e-06	5.4917817e-05	-1.4103953e-07	5.6439968e-06	3.0884449e-06	5.5813506e-06	1.992923e-07	-7.403514e-05	9.6316787e-06	0.00027239805	0.00027269526	0.0010898674
0.06	1.06	0.048	0	0	0.92713812	0	0	0	0.95581534	0.9393432	0.00022739705	6.3446306e-05	2.029286e-06	5.5084832e-05	-1.449391e-07	5.7395436e-06	3.1720882e-06	5.7054111e-06	2.0156496e-07	-7.5817893e-05	1.01829e-05	0.00027822469	0.00027852698	0.0010853203
0.062	1.062	0.0496	0	0	0.9232322	0	0	0	0.95371231	0.93508879	0.00023274607	6.403908e-05	2.0948234e-06	5.5248601e-05	-1.4865167e-07	5.8230281e-06	3.2562742e-06	5.8189783e-06	2.0355573e-07	-7.7600325e-05	1.0745787e-05	0.00028405415	0.00028436144	0.0010806129
0.064	1.064	0.0512	0	0	0.91929005	0	0	0	0.95159364	0.93077716	0.0002380954	6.4637065e-05	2.1626337e-06	5.5409588e-05	-1.5217285e-07	5.8953443e-06	3.3411264e-06	5.9229364e-06	2.0527108e-07	-7.9382834e-05	1.1320346e-05	0.00028988813	0.00029020031	0.001075752
0.066	1.066	0.0528	0	0	0.91531182	0	0	0	0.94945948	0.92640889	0.00024344632	6.5240826e-05	2.2326493e-06	5.5568171e-05	-1.5549742e-07	5.957192e-06	3.4266536e-06	6.0179844e-06	2.0671843e-07	-8.1165847e-05	1.1906588e-05	0.0002957283	0.00029604528	0.0010707093
0.068	1.068	0.0544	0	0	0.91129778	0	0	0	0.94731008	0.92198472	0.00024880015	6.5850842e-05	2.3047177e-06	5.572465e-05	-1.5862102e-07	6.0091242e-06	3.512787e-06	6.1046848e-06	2.0790581e-07	-8.2949812e-05	1.2504527e-05	0.00030157637	0.00030189803	0.0010654419
0.07	1.07	0.056	0	0	0.90724827	0	0	0	0.94514568	0.91750551	0.00025415826	6.6467517e-05	2.3786505e-06	5.5879257e-05	-1.6154137e-07	6.0516004e-06	3.5994249e-06	6.1835173e-06	2.088413e-07	-8.4735188e-05	1.311418e-05	0.000307434	0.0003077602	0.0010599125
0.072	1.072	0.0576	0	0	0.9031637	0	0	0	0.94296654	0.91297217	0.00025952201	6.7091186e-05	2.4542657e-06	5.603216e-05	-1.6425884e-07	6.0850303e-06	3.68647e-06	6.2549227e-06	2.0953266e-07	-8.6522428e-05	1.3735568e-05	0.00031330279	0.00031363339	0.0010541009
0.074	1.074	0.0592	0	0	0.89904441	0	0	0	0.9407729	0.90838556	0.00026489268	6.7722134e-05	2.5314145e-06	5.6183473e-05	-1.667764e-07	6.1098021e-06	3.7738527e-06	6.3193309e-06	2.0998694e-07	-8.8311963e-05	1.4368713e-05	0.00031918425	0.00031951911	0.0010480077
0.076	1.076	0.0608	0	0	0.89489071	0	0	0	0.93856495	0.90374645	0.00027027146	6.8360604e-05	2.609993e-06	5.633327e-05	-1.6909903e-07	6.126295e-06	3.8615399e-06	6.3771736e-06	2.1021027e-07	-9.0104191e-05	1.5013644e-05	0.00032507977	0.00032541875	0.0010416512
0.078	1.078	0.0624	0	0	0.89070286	0	0	0	0.93634286	0.89905552	0.00027565944	6.9006806e-05	2.6899423e-06	5.6481586e-05	-1.7123313e-07	6.1348826e-06	3.9495343e-06	6.4288861e-06	2.1020779e-07	-9.1899472e-05	1.5670388e-05	0.00033099061	0.00033133356	0.0010350612
0.08	1.08	0.064	0	0	0.88648098	0	0	0	0.93410672	0.89431327	0.00028105759	6.9660931e-05	2.7712435e-06	5.6628431e-05	-1.7318576e-07	6.1359296e-06	4.0378696e-06	6.4749055e-06	2.0998355e-07	-9.3698129e-05	1.6338978e-05	0.00033691788	0.00033726468	0.001028274
0.082	1.082	0.0656	0	0	0.88222515	0	0	0	0.93185658	0.88952011	0.00028646676	7.0323151e-05	2.8539105e-06	5.6773789e-05	-1.7496414e-07	6.1297886e-06	4.1266036e-06	6.5156659e-06	2.0954056e-07	-9.5500444e-05	1.7019447e-05	0.00034286259	0.00034321312	0.0010213275
0.084	1.084	0.0672	0	0	0.87793533	0	0	0	0.92959244	0.8846763	0.0002918877	7.0993624e-05	2.9379836e-06	5.6917625e-05	-1.7657521e-07	6.1167958e-06	4.2158129e-06	6.5515957e-06	2.0888077e-07	-9.7306669e-05	1.7711831e-05	0.00034882564	0.0003491798	0.0010142594
0.086	1.086	0.0688	0	0	0.87361144	0	0	0	0.92731424	0.87978198	0.00029732108	7.1672494e-05	3.0235245e-06	5.7059882e-05	-1.7802532e-07	6.0972688e-06	4.3055881e-06	6.5831155e-06	2.0800509e-07	-9.911702e-05	1.8416166e-05	0.00035480781	0.00035516549	0.0010071053
0.088	1.088	0.0704	0	0	0.86925328	0	0	0	0.92502187	0.87483718	0.00030276747	7.2359894e-05	3.1106126e-06	5.7200487e-05	-1.7932003e-07	6.0715047e-06	4.3960315e-06	6.6106381e-06	2.069134e-07	-0.00010093169	1.9132493e-05	0.00036080979	0.00036117092	0.00099989925
0.09	1.09	0.072	0	0	0.86486062	0	0	0	0.92271519	0.86984184	0.00030822738	7.3055939e-05	3.1993432e-06	5.7339343e-05	-1.8046394e-07	6.0397795e-06	4.4872549e-06	6.6345685e-06	2.0560453e-07	-0.00010275084	1.986085e-05	0.00036683218	0.00036719669	0.00099267345
0.092	1.092	0.0736	0	0	0.86043315	0	0	0	0.92039401	0.86479576	0.00031370123	7.3760729e-05	3.2898264e-06	5.7476335e-05	-1.814606e-07	6.0023479e-06	4.5793792e-06	6.6553069e-06	2.040762e-07	-0.00010457461	2.060128e-05	0.00037287551	0.00037324333	0.0009854593
0.094	1.094	0.0752	0	0	0.85597048	0	0	0	0.91805808	0.8596987	0.00031918938	7.4474339e-05	3.3821863e-06	5.761132e-05	-1.8231244e-07	5.9594434e-06	4.6725338e-06	6.6732504e-06	2.0232495e-07	-0.00010640313	2.1353823e-05	0.0003789402	0.00037931128	0.0009782879
0.096	1.096	0.0768	0	0	0.85147219	0	0	0	0.91570712	0.85455026	0.00032469212	7.5196817e-05	3.476562e-06	5.7744126e-05	-1.8302064e-07	5.9112788e-06	4.7668577e-06	6.6887968e-06	2.0034609e-07	-0.00010823648	2.2118525e-05	0.0003850266	0.0003854009	0.00097119066
0.098	1.098	0.0784	0	0	0.84693774	0	0	0	0.91334078	0.84934997	0.00033020969	7.5928176e-05	3.573108e-06	5.7874547e-05	-1.8358518e-07	5.8580454e-06	4.8624994e-06	6.7023476e-06	1.9813352e-07	-0.00011007475	2.2895427e-05	0.00039113494	0.00039151244	0.00096419954
0.1	1.1	0.08	0	0	0.84236654	0	0	0	0.91095867	0.84409722	0.00033574222	7.6668381e-05	3.6719943e-06	5.8002337e-05	-1.8400479e-07	5.7999131e-06	4.9596182e-06	6.7143121e-06	1.9567966e-07	-0.00011191797	2.3684574e-05	0.00039726535	0.00039764604	0.0009573468
0.102	1.102	0.0816	0	0	0.83775792	0	0	0	0.90856033	0.83879128	0.00034128978	7.7417346e-05	3.7734067e-06	5.81272e-05	-1.8427704e-07	5.7370289e-06	5.0583838e-06	6.7251093e-06	1.9297533e-07	-0.00011376616	2.4486011e-05	0.00040341784	0.00040380171	0.00095066393
0.104	1.104	0.0832	0	0	0.83311108	0	0	0	0.90614523	0.83343127	0.00034685235	7.817491e-05	3.8775455e-06	5.8248781e-05	-1.8439859e-07	5.6695143e-06	5.158976e-06	6.7351702e-06	1.900097e-07	-0.00011561932	2.5299781e-05	0.00040959224	0.00040997934	0.00094417928
0.106	1.106	0.0848	0	0	0.82842513	0	0	0	0.90371277	0.82801616	0.00035242978	7.8940833e-05	3.9846219e-06	5.8366662e-05	-1.8436566e-07	5.5974623e-06	5.2615822e-06	6.7449363e-06	1.8677045e-07	-0.0001174774	2.6125928e-05	0.00041578826	0.0004161786	0.00093791389
0.108	1.108	0.0864	0	0	0.82369906	0	0	0	0.90126227	0.82254472	0.00035802184	7.9714781e-05	4.0948511e-06	5.8480349e-05	-1.8417476e-07	5.5209322e-06	5.366392e-06	6.7548538e-06	1.8324403e-07	-0.0001193403	2.6964496e-05	0.00042200539	0.00042239902	0.00093187495
0.11	1.11	0.088	0	0	0.8189317	0	0	0	0.89879295	0.81701555	0.00036362815	8.0496315e-05	4.2084398e-06	5.8589274e-05	-1.8382398e-07	5.4399446e-06	5.4735881e-06	6.7653616e-06	1.7941648e-07	-0.00012120791	2.7815525e-05	0.00042824293	0.00042863987	0.00092604654
0.112	1.112	0.0896	0	0	0.8141218	0	0	0	0.896304	0.8114271	0.00036924822	8.1284903e-05	4.3255675e-06	5.8692801e-05	-1.8331472e-07	5.3544762e-06	5.5833312e-06	6.7768699e-06	1.7527469e-07	-0.00012308006	2.8679055e-05	0.00043449999	0.00043490027	0.00092037807
0.114	1.114	0.0912	0	0	0.80926798	0	0	0	0.89379451	0.80577767	0.00037488148	8.2079939e-05	4.4463604e-06	5.8790249e-05	-1.8265397e-07	5.2644575e-06	5.6957398e-06	6.7897292e-06	1.7080841e-07	-0.00012495654	2.9555126e-05	0.00044077555	0.00044117913	0.00091477202
0.116	1.116	0.0928	0	0	0.8043688	0	0	0	0.8912636	0.80006556	0.00038052728	8.2880801e-05	4.5708609e-06	5.8880934e-05	-1.8185675e-07	5.1697774e-06	5.8108641e-06	6.8041915e-06	1.6601282e-07	-0.00012683715	3.0443772e-05	0.00044706851	0.0004474753	0.00090907489
0.118	1.118	0.0944	0	0	0.79942285	0	0	0	0.8887104	0.79428915	0.00038618501	8.3686928e-05	4.6989978e-06	5.8964232e-05	-1.8094806e-07	5.070298e-06	5.9286619e-06	6.8203723e-06	1.6089148e-07	-0.00012872165	3.1345027e-05	0.00045337789	0.00045378769	0.00090307693
0.12	1.12	0.096	0	0	0.79442887	0	0	0	0.88613418	0.78844704	0.00039185417	8.4497927e-05	4.8305682e-06	5.9039655e-05	-1.7996362e-07	4.9658812e-06	6.0489806e-06	6.8382235e-06	1.554587e-07	-0.00013060989	3.2258922e-05	0.00045970292	0.00046011542	0.00089652681
0.122	1.122	0.0976	0	0	0.78938578	0	0	0	0.88353433	0.78253827	0.00039753444	8.5313673e-05	4.9652402e-06	5.9106924e-05	-1.7894842e-07	4.8564266e-06	6.1715567e-06	6.8575353e-06	1.4974065e-07	-0.00013250174	3.3185488e-05	0.00046604328	0.00046645804	0.00088916384
0.124	1.124	0.0992	0	0	0.78429278	0	0	0	0.8809105	0.77656232	0.00040322579	8.613438e-05	5.1025815e-06	5.9166003e-05	-1.7795311e-07	4.7419099e-06	6.2960362e-06	6.8779695e-06	1.4377434e-07	-0.0001343972	3.4124755e-05	0.0004723992	0.00047281564	0.00088076271
0.126	1.126	0.1008	0	0	0.7791494	0	0	0	0.87826248	0.77051919	0.00040892849	8.6960611e-05	5.2421085e-06	5.9217108e-05	-1.7702892e-07	4.6224125e-06	6.4220118e-06	6.8991216e-06	1.3760465e-07	-0.00013629635	3.5076751e-05	0.00047877146	0.00047918892	0.00087117696
0.128	1.128	0.1024	0	0	0.77395541	0	0	0	0.87559026	0.7644093	0.00041464307	8.7793237e-05	5.3833419e-06	5.9260654e-05	-1.7622263e-07	4.4981322e-06	6.5490676e-06	6.9205907e-06	1.3128027e-07	-0.00013819938	3.604151e-05	0.00048516134	0.00048557912	0.00086036482
0.13	1.13	0.104	0	0	0.76871078	0	0	0	0.87289393	0.75823336	0.00042037027	8.8633349e-05	5.5258532e-06	5.9297193e-05	-1.7557289e-07	4.3693745e-06	6.6768182e-06	6.9420389e-06	1.2484961e-07	-0.00014010652	3.7019068e-05	0.00049157051	0.00049198791	0.00084838859
0.132	1.132	0.1056	0	0	0.76341558	0	0	0	0.87017363	0.75199225	0.00042611099	8.9482169e-05	5.6692933e-06	5.932734e-05	-1.7510839e-07	4.236529e-06	6.8049341e-06	6.9632258e-06	1.1835771e-07	-0.00014201808	3.8009462e-05	0.00049800087	0.00049841724	0.0008353914
0.134	1.134	0.1072	0	0	0.75806992	0	0	0	0.86742953	0.74568691	0.0004318662	9.034097e-05	5.8134021e-06	5.9351712e-05	-1.7484795e-07	4.1000401e-06	6.9331521e-06	6.9840185e-06	1.1184456e-07	-0.0001439344	3.9012736e-05	0.0005044544	0.00050486918	0.00082156375
0.136	1.136	0.1088	0	0	0.75267392	0	0	0	0.86466177	0.7393183	0.0004376369	9.1211019e-05	5.9580034e-06	5.9370895e-05	-1.7480167e-07	3.9603782e-06	7.0612739e-06	7.0043817e-06	1.0534453e-07	-0.00014585582	4.0028939e-05	0.00051093312	0.00051134584	0.00080711179
0.138	1.138	0.1104	0	0	0.74722766	0	0	0	0.86187045	0.7328873	0.00044342412	9.2093549e-05	6.1029926e-06	5.9385415e-05	-1.7497268e-07	3.8180169e-06	7.1891579e-06	7.0243587e-06	9.888662e-08	-0.00014778268	4.105812e-05	0.00051743904	0.0005178493	0.00079223422
0.14	1.14	0.112	0	0	0.74173117	0	0	0	0.85905568	0.72639474	0.00044922889	9.2989747e-05	6.2483214e-06	5.9395739e-05	-1.7535888e-07	3.673416e-06	7.3167081e-06	7.0440489e-06	9.2495113e-08	-0.00014971534	4.2100336e-05	0.0005239741	0.0005243816	0.00077710901
0.142	1.142	0.1136	0	0	0.73618444	0	0	0	0.85621748	0.71984142	0.00045505222	9.3900753e-05	6.393983e-06	5.9402276e-05	-1.7595456e-07	3.527011e-06	7.4438636e-06	7.0635872e-06	8.6190394e-08	-0.00015165415	4.3155646e-05	0.0005305402	0.00053094472	0.00076188788
0.144	1.144	0.1152	0	0	0.73058743	0	0	0	0.85335591	0.71322805	0.00046089515	9.482767e-05	6.5400002e-06	5.940538e-05	-1.7675159e-07	3.379207e-06	7.5705889e-06	7.0831268e-06	7.9989666e-08	-0.00015359946	4.4224115e-05	0.00053713923	0.00053754061	0.0007466959
0.146	1.146	0.1168	0	0	0.72494005	0	0	0	0.85047096	0.70655536	0.00046675872	9.5771574e-05	6.6864158e-06	5.9405359e-05	-1.7774045e-07	3.2303758e-06	7.6968668e-06	7.1028265e-06	7.3907585e-08	-0.00015555163	4.5305809e-05	0.00054377306	0.00054417119	0.00073163368
0.148	1.148	0.1184	0	0	0.71924222	0	0	0	0.84756263	0.69982405	0.00047264399	9.6733523e-05	6.8332855e-06	5.9402486e-05	-1.7891084e-07	3.0808552e-06	7.8226926e-06	7.1228413e-06	6.7956754e-08	-0.00015751101	4.6400799e-05	0.00055044355	0.00055083838	0.00071678076
0.15	1.15	0.12	0	0	0.71349383	0	0	0	0.84463092	0.69303479	0.00047855205	9.7714569e-05	6.9806728e-06	5.9397001e-05	-1.8025225e-07	2.9309496e-06	7.9480701e-06	7.1433167e-06	6.2148089e-08	-0.00015947798	4.7509162e-05	0.0005571526	0.00055754411	0.00070219901
0.152	1.152	0.1216	0	0	0.70769478	0	0	0	0.8416758	0.68618831	0.00048448402	9.8715767e-05	7.1286461e-06	5.9389119e-05	-1.8175423e-07	2.7809319e-06	8.0730094e-06	7.1643842e-06	5.6491096e-08	-0.00016145292	4.8630976e-05	0.00056390214	0.00056429034	0.00068793594
0.154	1.154	0.1232	0	0	0.70184495	0	0	0	0.83869727	0.67928531	0.00049044106	9.9738179e-05	7.2772758e-06	5.9379035e-05	-1.8340669e-07	2.6310444e-06	8.1975241e-06	7.18616e-06	5.0994065e-08	-0.00016343621	4.9766324e-05	0.00057069414	0.00057107906	0.00067402739
0.156	1.156	0.1248	0	0	0.69594425	0	0	0	0.8356953	0.67232653	0.00049642435	0.00010078288	7.4266335e-06	5.9366925e-05	-1.852e-07	2.4815019e-06	8.3216312e-06	7.208744e-06	4.5664218e-08	-0.00016542827	5.0915292e-05	0.00057753062	0.00057791233	0.00066049985
0.158	1.158	0.1264	0	0	0.68999259	0	0	0	0.83266989	0.66531275	0.00050243515	0.00010185098	7.5767912e-06	5.9352951e-05	-1.8712512e-07	2.3324927e-06	8.4453495e-06	7.2322198e-06	4.0507816e-08	-0.00016742951	5.2077973e-05	0.00058441366	0.00058479224	0.00064737227
