lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
-0.002	0.998	0	0	0	1.0005784	0	0	0	1.0005832	0.99915956	-1.0612275e-05	-7.5056971e-08	-2.2056326e-07	-7.2804731e-08	6.9737564e-10	-1.9269493e-08	-2.1535862e-07	-1.5872847e-08	4.0203288e-09	3.5358524e-06	1.0649019e-08	-1.0613638e-05	-1.0505067e-05	-0.010335128
-0.004	0.996	0	0	0	1.0011496	0	0	0	1.0011568	0.99829855	-2.0725086e-05	-1.5697972e-07	-4.5977936e-07	-1.5143254e-07	1.8641674e-09	-4.0466835e-08	-4.4961285e-07	-3.3868623e-08	8.3792542e-09	6.9049474e-06	4.2020267e-08	-2.0727995e-05	-2.0526501e-05	-0.0098162605
-0.006	0.994	0	0	0	1.0017107	0	0	0	1.0017199	0.99741296	-2.9950026e-05	-2.4997839e-07	-7.2376233e-07	-2.3901843e-07	3.4377076e-09	-6.148116e-08	-7.0789281e-07	-5.1800788e-08	1.309905e-08	9.9778297e-06	9.2755024e-08	-2.9954624e-05	-2.9692077e-05	-0.0088423316
-0.008	0.992	0	0	0	1.0022558	0	0	0	1.0022707	0.99649534	-3.8056506e-05	-3.5937202e-07	-1.0197454e-06	-3.413062e-07	5.1297718e-09	-7.8665087e-08	-9.9793602e-07	-6.6004906e-08	1.7927866e-08	1.2677816e-05	1.6078858e-07	-3.806275e-05	-3.7845872e-05	-0.0057305619
-0.01	0.99	0	0	0	1.0027722	0	0	0	1.0028093	0.99553338	-4.5323925e-05	-4.9104916e-07	-1.3518073e-06	-4.6609794e-07	6.9000376e-09	-9.1129236e-08	-1.3260228e-06	-7.5704004e-08	2.2756155e-08	1.509809e-05	2.4413851e-07	-4.5331685e-05	-4.5142393e-05	-0.0041932124
-0.012	0.988	0	0	0	1.0032335	0	0	0	1.0033381	0.99450347	-5.1924512e-05	-6.5621147e-07	-1.7232316e-06	-6.2545479e-07	8.8163362e-09	-1.0070648e-07	-1.6965828e-06	-8.2764332e-08	2.7713702e-08	1.7295994e-05	3.4135815e-07	-5.1933598e-05	-5.1717953e-05	-0.0041696242
-0.014	0.986	0	0	0	1.0035926	0	0	0	1.0038596	0.9933616	-5.7701884e-05	-8.6631446e-07	-2.1346148e-06	-8.3108093e-07	1.0838197e-08	-1.0986903e-07	-2.1106081e-06	-8.9574749e-08	3.2978119e-08	1.9219356e-05	4.5101032e-07	-5.7711872e-05	-5.7448319e-05	-0.0045876453
-0.016	0.984	0	0	0	1.0038033	0	0	0	1.0043622	0.99205122	-6.2342076e-05	-1.1169259e-06	-2.5783223e-06	-1.0784124e-06	1.2853136e-08	-1.2077951e-07	-2.5603998e-06	-9.8172484e-08	3.8655138e-08	2.0763522e-05	5.7115142e-07	-6.235208e-05	-6.2079546e-05	-0.0043900746
-0.018	0.982	0	0	0	1.0038864	0	0	0	1.0047972	0.99054555	-6.5705217e-05	-1.3786885e-06	-3.0325001e-06	-1.3376185e-06	1.481561e-08	-1.3452245e-07	-3.0235962e-06	-1.0971776e-07	4.4489089e-08	2.1881971e-05	6.9932851e-07	-6.5713959e-05	-6.5494316e-05	-0.0033536221
-0.02	0.98	0	0	0	1.0039182	0	0	0	1.00511	0.98886724	-6.7960511e-05	-1.6093544e-06	-3.4501793e-06	-1.5684809e-06	1.7633559e-08	-1.6308483e-07	-3.4533181e-06	-1.3541848e-07	5.2753203e-08	2.2630042e-05	8.3312869e-07	-6.7967489e-05	-6.7829086e-05	-0.0020404644
-0.022	0.978	0	0	0	1.0039466	0	0	0	1.0053061	0.98706965	-6.9451743e-05	-1.825594e-06	-3.8117577e-06	-1.7847496e-06	2.0248015e-08	-1.7755489e-07	-3.8277416e-06	-1.4853181e-07	5.8176017e-08	2.312444e-05	9.7064485e-07	-6.9456644e-05	-6.9381443e-05	-0.0010838734
-0.024	0.976	0	0	0	1.0039788	0	0	0	1.0054258	0.9852	-7.0478244e-05	-2.0216358e-06	-4.1205256e-06	-1.9816196e-06	2.2700043e-08	-1.8613471e-07	-4.1497993e-06	-1.5629714e-07	6.2556396e-08	2.3464329e-05	1.1106545e-06	-7.0481676e-05	-7.0445201e-05	-0.00051779014
-0.026	0.974	0	0	0	1.0040116	0	0	0	1.005502	0.98328774	-7.1227481e-05	-2.1998599e-06	-4.3851952e-06	-2.1616737e-06	2.5043191e-08	-1.9165222e-07	-4.428143e-06	-1.6129348e-07	6.6352403e-08	2.3712028e-05	1.2524257e-06	-7.1229998e-05	-7.1215187e-05	-0.00020797663
-0.028	0.972	0	0	0	1.0040426	0	0	0	1.0055535	0.98134923	-7.1804236e-05	-2.3631089e-06	-4.6156118e-06	-2.3276864e-06	2.7289695e-08	-1.953341e-07	-4.6725982e-06	-1.646357e-07	6.9753496e-08	2.3902398e-05	1.3955152e-06	-7.1806184e-05	-7.1803726e-05	-3.4235624e-05
-0.03	0.97	0	0	0	1.0040709	0	0	0	1.0055905	0.97939362	-7.2267404e-05	-2.5136784e-06	-4.8193982e-06	-2.4818456e-06	2.9449849e-08	-1.9785353e-07	-4.8907793e-06	-1.6693664e-07	7.2866236e-08	2.4055029e-05	1.5396406e-06	-7.2268983e-05	-7.2273996e-05	6.9364418e-05
-0.032	0.968	0	0	0	1.0040964	0	0	0	1.0056184	0.97742626	-7.2651777e-05	-2.6533612e-06	-5.0020416e-06	-2.6258447e-06	3.1533758e-08	-1.9960511e-07	-5.0881638e-06	-1.6855579e-07	7.5757321e-08	2.4181495e-05	1.6846112e-06	-7.2653105e-05	-7.2662935e-05	0.00013528249
-0.034	0.966	0	0	0	1.0041194	0	0	0	1.0056404	0.97545046	-7.2979075e-05	-2.783569e-06	-5.1674864e-06	-2.7610119e-06	3.3550717e-08	-2.0083125e-07	-5.2686835e-06	-1.6971367e-07	7.8471629e-08	2.4289018e-05	1.8302923e-06	-7.2980227e-05	-7.299335e-05	0.00017979021
-0.036	0.964	0	0	0	1.0041401	0	0	0	1.0056584	0.97346837	-7.3263554e-05	-2.905431e-06	-5.3186238e-06	-2.8884076e-06	3.5508895e-08	-2.0168691e-07	-5.4352144e-06	-1.7055075e-07	8.1041065e-08	2.4382335e-05	1.9765846e-06	-7.3264575e-05	-7.328007e-05	0.00021145787
-0.038	0.962	0	0	0	1.0041588	0	0	0	1.0056736	0.97148146	-7.351497e-05	-3.0198644e-06	-5.4576242e-06	-3.0088921e-06	3.7415331e-08	-2.0227464e-07	-5.589911e-06	-1.7115947e-07	8.3489307e-08	2.4464688e-05	2.1234126e-06	-7.3515892e-05	-7.3533176e-05	0.00023504698
-0.04	0.96	0	0	0	1.0041759	0	0	0	1.0056866	0.96949077	-7.3740245e-05	-3.1276259e-06	-5.5861567e-06	-3.123174e-06	3.9276042e-08	-2.0266435e-07	-5.734426e-06	-1.7160239e-07	8.5834526e-08	2.4538378e-05	2.2707173e-06	-7.3741092e-05	-7.3759778e-05	0.00025333684
-0.042	0.958	0	0	0	1.0041914	0	0	0	1.0056981	0.96749703	-7.3944439e-05	-3.2293477e-06	-5.7055332e-06	-3.231845e-06	4.1096169e-08	-2.0290491e-07	-5.8700551e-06	-1.7192284e-07	8.8091046e-08	2.4605084e-05	2.4184517e-06	-7.3945225e-05	-7.396505e-05	0.00026802179
