lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
-0.002	0.998	0	0	0	1	0	0	0	1.0006121	0.99861083	-1.9479721e-05	1.3305049e-07	-1.1338771e-07	1.4463912e-07	-4.8230583e-06	-6.3149135e-08	-1.0516438e-07	-6.9678962e-08	-4.5731486e-09	8.1024507e-06	1.9550686e-08	-1.9478338e-05	-1.9394558e-05	-0.0043197621
-0.004	0.996	0	0	0	1	0	0	0	1.0012097	0.99720488	-3.8454608e-05	3.0009773e-07	-2.3378644e-07	3.2379432e-07	-9.5953053e-06	-1.2434312e-07	-2.1810168e-07	-1.3750993e-07	-8.846242e-09	1.6019587e-05	7.7578231e-08	-3.8452002e-05	-3.8347747e-05	-0.0027186715
-0.006	0.994	0	0	0	1	0	0	0	1.0017907	0.99577998	-5.6771781e-05	5.0967837e-07	-3.614659e-07	5.4580901e-07	-1.4300414e-05	-1.8366661e-07	-3.3955453e-07	-2.0358701e-07	-1.2718959e-08	2.3694971e-05	1.7294167e-07	-5.6768149e-05	-5.6642005e-05	-0.002227038
-0.008	0.992	0	0	0	1	0	0	0	1.002352	0.99433316	-7.4224129e-05	7.74115e-07	-4.968412e-07	8.2278797e-07	-1.8910915e-05	-2.4191524e-07	-4.7049304e-07	-2.6869712e-07	-1.6019998e-08	3.1050354e-05	3.0414625e-07	-7.421973e-05	-7.4072285e-05	-0.0019905449
-0.01	0.99	0	0	0	1	0	0	0	1.0028892	0.99286029	-9.054875e-05	1.1127878e-06	-6.4016673e-07	1.1740267e-06	-2.3372655e-05	-3.0188283e-07	-6.116786e-07	-3.3557719e-07	-1.8471711e-08	3.7979959e-05	4.6923081e-07	-9.0543926e-05	-9.0378999e-05	-0.001824837
-0.012	0.988	0	0	0	1	0	0	0	1.0033966	0.99135587	-0.00010543392	1.5567617e-06	-7.9181463e-07	1.6309388e-06	-2.7566237e-05	-3.7075247e-07	-7.6375901e-07	-4.1128496e-07	-1.973238e-08	4.4339963e-05	6.6566225e-07	-0.00010542909	-0.00010524916	-0.0017095975
-0.014	0.986	0	0	0	1	0	0	0	1.0038681	0.98981397	-0.00011850077	2.1496093e-06	-9.5671984e-07	2.2380929e-06	-3.1226779e-05	-4.5607624e-07	-9.318654e-07	-5.0318891e-07	-1.9768179e-08	4.9915771e-05	8.9022744e-07	-0.00011849631	-0.00011829828	-0.0016739531
-0.016	0.984	0	0	0	1	0	0	0	1.0042986	0.98822984	-0.00012928932	2.9172402e-06	-1.1461646e-06	3.0224814e-06	-3.3900898e-05	-5.5248071e-07	-1.1278001e-06	-6.0534389e-07	-1.9151232e-08	5.4403124e-05	1.1388554e-06	-0.00012928542	-0.00012911663	-0.0013072588
-0.018	0.982	0	0	0	1	0	0	0	1.0046836	0.98659934	-0.00013762292	3.7877287e-06	-1.3671402e-06	3.9117956e-06	-3.5337697e-05	-6.4811064e-07	-1.3590551e-06	-7.0482258e-07	-1.8377186e-08	5.7659664e-05	1.406694e-06	-0.0001376196	-0.00013757501	-0.0003241719
-0.02	0.98	0	0	0	1	0	0	0	1.0050195	0.98491915	-0.00014395874	4.639777e-06	-1.618638e-06	4.7834042e-06	-3.588053e-05	-7.3532899e-07	-1.6244983e-06	-7.9365174e-07	-1.74497e-08	5.9952239e-05	1.6891554e-06	-0.00014395603	-0.00014403041	0.0005164199
-0.022	0.978	0	0	0	1	0	0	0	1.0053054	0.98318871	-0.0001488874	5.4191439e-06	-1.8933699e-06	5.5824742e-06	-3.59873e-05	-8.0941196e-07	-1.9162736e-06	-8.6753721e-07	-1.6313979e-08	6.1630338e-05	1.9828156e-06	-0.00014888526	-0.00014902989	0.00097046319
-0.024	0.976	0	0	0	1	0	0	0	1.0055441	0.98141105	-0.00015281298	6.1201563e-06	-2.1783631e-06	6.3029633e-06	-3.5918974e-05	-8.6351212e-07	-2.2209855e-06	-9.2004104e-07	-1.5207379e-08	6.2915719e-05	2.285275e-06	-0.00015281132	-0.00015299346	0.0011904547
-0.026	0.974	0	0	0	1	0	0	0	1.0057401	0.97959089	-0.00015598977	6.7358192e-06	-2.4515684e-06	6.935238e-06	-3.5787647e-05	-8.6376645e-07	-2.5176675e-06	-9.172424e-07	-1.5678569e-08	6.3931033e-05	2.5947894e-06	-0.00015598838	-0.00015619268	0.0013079884
-0.028	0.972	0	0	0	1	0	0	0	1.0058996	0.97773443	-0.0001585922	7.2586591e-06	-2.7312211e-06	7.4720213e-06	-3.5640112e-05	-8.2675767e-07	-2.8245938e-06	-8.7635876e-07	-1.783512e-08	6.475005e-05	2.9100457e-06	-0.0001585909	-0.00015881702	0.0014237801
-0.03	0.97	0	0	0	1	0	0	0	1.0060323	0.97585132	-0.00016077042	7.7390465e-06	-3.0211738e-06	7.9692405e-06	-3.5508191e-05	-8.200388e-07	-3.1417055e-06	-8.6577468e-07	-1.8764245e-08	6.5432457e-05	3.2300575e-06	-0.00016076927	-0.00016100703	0.0014767208
-0.032	0.968	0	0	0	1	0	0	0	1.0061438	0.97394717	-0.00016262197	8.1879276e-06	-3.3036566e-06	8.4370994e-06	-3.5395992e-05	-8.2782266e-07	-3.4512612e-06	-8.6953509e-07	-1.8882463e-08	6.601228e-05	3.5540738e-06	-0.00016262099	-0.00016286387	0.001491318
-0.034	0.966	0	0	0	1	0	0	0	1.0062384	0.97202631	-0.00016421737	8.6090893e-06	-3.5738206e-06	8.8788691e-06	-3.5302177e-05	-8.4191325e-07	-3.748578e-06	-8.7941006e-07	-1.849643e-08	6.6512681e-05	3.881513e-06	-0.00016421656	-0.00016446088	0.0014855702
-0.036	0.964	0	0	0	1	0	0	0	1.0063196	0.97009212	-0.00016560941	9.0055609e-06	-3.8304795e-06	9.2973254e-06	-3.5224303e-05	-8.5882171e-07	-4.0325399e-06	-8.9192229e-07	-1.7762819e-08	6.6950493e-05	4.2119173e-06	-0.00016560874	-0.0001658522	0.0014679025
-0.038	0.962	0	0	0	1	0	0	0	1.0063901	0.96814724	-0.00016683796	9.379889e-06	-4.0736915e-06	9.6948634e-06	-3.5159844e-05	-8.7688779e-07	-4.303237e-06	-9.0543235e-07	-1.6773723e-08	6.7338191e-05	4.5449218e-06	-0.0001668374	-0.00016707853	0.0014432208
-0.04	0.96	0	0	0	1	0	0	0	1.0064518	0.96619372	-0.00016793339	9.7342275e-06	-4.3039999e-06	1.0073533e-05	-3.5106548e-05	-8.9527182e-07	-4.5612277e-06	-9.1912135e-07	-1.5588403e-08	6.7685176e-05	4.8802314e-06	-0.00016793294	-0.00016817083	0.0014145811
-0.042	0.958	0	0	0	1	0	0	0	1.0065064	0.96423313	-0.00016891917	1.0070408e-05	-4.5221306e-06	1.0435086e-05	-3.506252e-05	-9.1353797e-07	-4.807245e-06	-9.3257177e-07	-1.4247313e-08	6.7998647e-05	5.2176051e-06	-0.00016891881	-0.0001691529	0.0013839224
-0.044	0.956	0	0	0	1	0	0	0	1.0065551	0.96226671	-0.00016981361	1.039e-05	-4.7288586e-06	1.0781028e-05	-3.5026207e-05	-9.3146098e-07	-5.0420657e-06	-9.4557386e-07	-1.277928e-08	6.82842e-05	5.556843e-06	-0.00016981332	-0.0001700433	0.0013524801
-0.046	0.954	0	0	0	1	0	0	0	1.006599	0.96029541	-0.00017063118	1.0694354e-05	-4.9249451e-06	1.1112654e-05	-3.4996347e-05	-9.4892967e-07	-5.2664506e-06	-9.5802939e-07	-1.1205538e-08	6.8546245e-05	5.8977783e-06	-0.00017063095	-0.00017085666	0.0013210382
