lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
0.002	1.002	0	0	0	1.002	0	0	0	0.99821197	1.0022088	2.0101561e-05	-1.0555051e-07	5.2799717e-08	-1.0507007e-07	2.0567578e-05	6.4578034e-09	7.1672061e-08	8.8038689e-09	2.8926253e-09	-1.3557344e-05	4.0608263e-08	4.066651e-05	4.0677882e-05	0.00027957123
0.004	1.004	0	0	0	1.004	0	0	0	0.99636445	1.0043513	4.0350834e-05	-1.7752852e-07	8.8929975e-08	-1.7673976e-07	4.1105381e-05	2.3936996e-08	1.3917543e-07	2.2272028e-08	5.190478e-09	-2.7153802e-05	1.6271153e-07	8.1451345e-05	8.1429559e-05	-0.00026754978
0.006	1.006	0	0	0	1.006	0	0	0	0.99445946	1.0064288	6.0625118e-05	-2.2450683e-07	1.2054355e-07	-2.2369897e-07	6.1576076e-05	5.0899087e-08	2.0265655e-07	3.9235031e-08	6.5242938e-09	-4.0735906e-05	3.663265e-07	0.00012219492	0.00012217324	-0.00017744425
0.008	1.008	0	0	0	1.008	0	0	0	0.99251478	1.0084585	8.0931161e-05	-2.5325506e-07	1.5059695e-07	-2.5258854e-07	8.2023805e-05	8.3189248e-08	2.629622e-07	5.6960824e-08	7.248729e-09	-5.4320738e-05	6.5140447e-07	0.00016294787	0.00016292439	-0.00014412278
0.01	1.01	0	0	0	1.01	0	0	0	0.99054435	1.0104543	0.00010128708	-2.6954799e-07	1.8095765e-07	-2.6911531e-07	0.00010248512	1.1822112e-07	3.2155913e-07	7.4182289e-08	7.7024337e-09	-6.7926635e-05	1.0180241e-06	0.00020376458	0.00020373323	-0.00015384922
0.012	1.012	0	0	0	1.012	0	0	0	0.98855552	1.0124232	0.00012169744	-2.7778178e-07	2.1294271e-07	-2.776421e-07	0.00012297488	1.5491455e-07	3.7973873e-07	9.0772421e-08	8.0750302e-09	-8.1560134e-05	1.4663374e-06	0.00024466427	0.00024462278	-0.00016958562
0.014	1.014	0	0	0	1.014	0	0	0	0.98655201	1.0143688	0.00014215977	-2.8079312e-07	2.4710852e-07	-2.8097403e-07	0.00014349698	1.9276548e-07	4.3814998e-07	1.068905e-07	8.4581382e-09	-9.5221736e-05	1.9965152e-06	0.00028564825	0.00028559644	-0.00018142215
0.016	1.016	0	0	0	1.016	0	0	0	0.9845358	1.016293	0.00016266942	-2.802988e-07	2.8349911e-07	-2.8079718e-07	0.00016405098	2.3150453e-07	4.9696452e-07	1.2273299e-07	8.8898075e-09	-0.00010890977	2.6087232e-06	0.00032671142	0.00032664985	-0.00018847397
0.018	1.018	0	0	0	1.018	0	0	0	0.98250799	1.0181966	0.00018322151	-2.7736276e-07	3.2194206e-07	-2.7815097e-07	0.00018463495	2.7097767e-07	5.5614025e-07	1.3848122e-07	9.3833859e-09	-0.00012262195	3.3031146e-06	0.00036784692	0.0003677764	-0.00019173055
0.02	1.02	0	0	0	1.02	0	0	0	0.98046925	1.0200802	0.00020381152	-2.7268486e-07	3.6221281e-07	-2.7371882e-07	0.00020524653	3.1108305e-07	6.1557326e-07	1.5428095e-07	9.942382e-09	-0.00013635599	4.0798288e-06	0.00040904788	0.00040896924	-0.0001922795
0.022	1.022	0	0	0	1.022	0	0	0	0.97841999	1.021944	0.0002244355	-2.6675351e-07	4.0410025e-07	-2.6797965e-07	0.00022588338	3.5174046e-07	6.7515954e-07	1.7023804e-07	1.0566759e-08	-0.00015010981	4.9389916e-06	0.00045030802	0.00045022205	-0.00019096729
0.024	1.024	0	0	0	1.024	0	0	0	0.97636045	1.0237881	0.00024509006	-2.5992462e-07	4.4742495e-07	-2.61285e-07	0.00024654334	3.9287966e-07	7.3481283e-07	1.8642357e-07	1.125528e-08	-0.00016388155	5.8807169e-06	0.00049162179	0.00049152918	-0.00018839675
0.026	1.026	0	0	0	1.026	0	0	0	0.97429081	1.0256126	0.00026577228	-2.5246459e-07	4.9203937e-07	-2.5390032e-07	0.0002672245	4.3443704e-07	7.9446602e-07	2.0288169e-07	1.2006312e-08	-0.0001776696	6.9051083e-06	0.00053298433	0.00053288576	-0.00018498579
0.028	1.028	0	0	0	1.028	0	0	0	0.97221115	1.0274172	0.00028647967	-2.4457594e-07	5.3782292e-07	-2.4602935e-07	0.00028792516	4.7635503e-07	8.5406771e-07	2.1963699e-07	1.2818088e-08	-0.00019147255	8.01226e-06	0.00057439147	0.00057428751	-0.0001810226
0.03	1.03	0	0	0	1.03	0	0	0	0.97012153	1.0292019	0.00030721009	-2.364139e-07	5.8467632e-07	-2.3782981e-07	0.00030864381	5.1858198e-07	9.1357821e-07	2.3670017e-07	1.3688788e-08	-0.0002052892	9.2022584e-06	0.00061583956	0.00061573076	-0.00017670654
0.032	1.032	0	0	0	1.032	0	0	0	0.96802198	1.0309666	0.00032796169	-2.280979e-07	6.3251681e-07	-2.2942437e-07	0.00032937916	5.6107197e-07	9.7296625e-07	2.5407228e-07	1.4616568e-08	-0.00021911849	1.0475183e-05	0.00065732546	0.00065721231	-0.00017217631
0.034	1.034	0	0	0	1.034	0	0	0	0.96591249	1.0327111	0.00034873287	-2.1971992e-07	6.8127441e-07	-2.2090864e-07	0.00035013006	6.037845e-07	1.0322065e-06	2.7174766e-07	1.5599573e-08	-0.00023295951	1.1831108e-05	0.00069884644	0.00069872939	-0.00016752895
0.036	1.036	0	0	0	1.036	0	0	0	0.96379307	1.0344352	0.00036952226	-2.1135073e-07	7.3088907e-07	-2.1235711e-07	0.00037089553	6.4668391e-07	1.0912777e-06	2.8971606e-07	1.6635946e-08	-0.00024681147	1.3270101e-05	0.00074040012	0.00074027958	-0.00016283265
0.038	1.038	0	0	0	1.038	0	0	0	0.96166368	1.0361388	0.00039032864	-2.030446e-07	7.813085e-07	-2.0382776e-07	0.00039167468	6.8973886e-07	1.1501617e-06	3.0796405e-07	1.7723836e-08	-0.00026067368	1.4792226e-05	0.00078198441	0.00078186077	-0.00015813536
0.04	1.04	0	0	0	1.04	0	0	0	0.9595243	1.0378215	0.00041115097	-1.9484288e-07	8.3248661e-07	-1.9536558e-07	0.00041246675	7.3292179e-07	1.2088424e-06	3.2647607e-07	1.8861403e-08	-0.00027454552	1.6397544e-05	0.00082359749	0.00082347111	-0.00015347077
0.042	1.042	0	0	0	1.042	0	0	0	0.95737488	1.0394832	0.00043198831	-1.8677682e-07	8.8438221e-07	-1.8700527e-07	0.00043327105	7.7620839e-07	1.2673051e-06	3.4523515e-07	2.0046826e-08	-0.00028842647	1.808611e-05	0.00086523776	0.00086510898	-0.00014886237
0.044	1.044	0	0	0	1.044	0	0	0	0.95521539	1.0411236	0.00045283985	-1.7886974e-07	9.3695815e-07	-1.7877345e-07	0.000454087	8.1957709e-07	1.3255361e-06	3.642234e-07	2.1278308e-08	-0.00030231604	1.985798e-05	0.00090690382	0.00090677295	-0.0001443263
0.046	1.046	0	0	0	1.046	0	0	0	0.95304578	1.0427426	0.00047370487	-1.711387e-07	9.9018052e-07	-1.7069026e-07	0.00047491408	8.630087e-07	1.3835227e-06	3.8342241e-07	2.2554078e-08	-0.00031621383	2.1713202e-05	0.00094859442	0.00094846175	-0.00013987344
0.048	1.048	0	0	0	1.048	0	0	0	0.95086599	1.0443399	0.00049458273	-1.6359586e-07	1.0440182e-06	-1.6277072e-07	0.0004957518	9.06486e-07	1.4412527e-06	4.0281349e-07	2.3872394e-08	-0.00033011947	2.3651827e-05	0.00099030845	0.00099017427	-0.00013551075
0.05	1.05	0	0	0	1.05	0	0	0	0.94867598	1.0459153	0.00051547288	-1.5624947e-07	1.0984422e-06	-1.550258e-07	0.00051659978	9.4999342e-07	1.4987143e-06	4.2237786e-07	2.5231546e-08	-0.00034403263	2.5673899e-05	0.001032045	0.0010319095	-0.00013124242
