lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
0.002	1.002	0	0	0	1.001	0	0	0	0.99910521	1.0021045	2.2245257e-05	-1.7713513e-08	1.6160321e-07	-8.1435339e-09	1.4207491e-05	1.7746458e-08	1.745512e-07	2.8906535e-08	1.118881e-08	-1.2154645e-05	2.926546e-08	2.9343956e-05	2.938403e-05	0.0013638101
0.004	1.004	0	0	0	1.002	0	0	0	0.99819619	1.0041934	4.4773164e-05	-2.3300597e-08	3.1771029e-07	-4.7693054e-09	2.851577e-05	3.7617962e-08	3.3810496e-07	6.1637006e-08	2.12062e-08	-2.4436713e-05	1.1753612e-07	5.902133e-05	5.9034558e-05	0.00022408271
0.006	1.006	0	0	0	1.003	0	0	0	0.99727191	1.0062653	6.7522947e-05	-1.9581804e-08	4.7021917e-07	7.3486575e-09	4.2899571e-05	6.2526883e-08	4.9480126e-07	9.8105354e-08	3.0349187e-08	-3.6817622e-05	2.6540369e-07	8.8958584e-05	8.8948314e-05	-0.00011546166
0.008	1.008	0	0	0	1.004	0	0	0	0.99633139	1.0083193	9.0446668e-05	-1.0094606e-08	6.2026494e-07	2.4751212e-08	5.7336818e-05	9.0720386e-08	6.4671532e-07	1.3585602e-07	3.8715118e-08	-4.9274067e-05	4.7332938e-07	0.0001190967	0.00011906602	-0.00025769906
0.01	1.01	0	0	0	1.005	0	0	0	0.99537338	1.0103537	0.00011350589	2.2228658e-09	7.6819558e-07	4.4553614e-08	7.1808207e-05	1.1974677e-07	7.9467231e-07	1.7230715e-07	4.6318609e-08	-6.1786804e-05	7.4166777e-07	0.00014938758	0.0001493392	-0.00032398456
0.012	1.012	0	0	0	1.006	0	0	0	0.99439616	1.0123669	0.00013666944	1.5909986e-08	9.1423305e-07	6.5326921e-08	8.6296968e-05	1.4818095e-07	9.3917192e-07	2.0609337e-07	5.3167841e-08	-7.4339857e-05	1.0706862e-06	0.00017979166	0.00017972774	-0.00035564091
0.014	1.014	0	0	0	1.007	0	0	0	0.99339776	1.0143565	0.00015991117	3.0443682e-08	1.0583813e-06	8.6564579e-08	0.00010078796	1.7541278e-07	1.0804014e-06	2.3673562e-07	5.9287223e-08	-8.6919471e-05	1.4605787e-06	0.00021027521	0.00021019752	-0.00036957306
0.016	1.016	0	0	0	1.008	0	0	0	0.99237597	1.01632	0.00018320854	4.5731096e-08	1.2004412e-06	1.0817997e-07	0.00011526717	2.0124709e-07	1.2182948e-06	2.6419527e-07	6.4715665e-08	-9.9513477e-05	1.9114763e-06	0.00024080865	0.00024071872	-0.000373573
0.018	1.018	0	0	0	1.009	0	0	0	0.99132853	1.018255	0.00020654189	6.1836776e-08	1.3401199e-06	1.3023958e-07	0.00012972169	2.2565438e-07	1.3526636e-06	2.8860375e-07	6.9498283e-08	-0.00011211103	2.4234536e-06	0.00027136586	0.00027126505	-0.00037161962
