lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
0.002	1.002	0	0	0	1.002	0	0	0	0.99938685	1.0033884	6.6803061e-06	-4.8091707e-08	-8.95266e-08	-4.6043897e-08	7.0865975e-06	2.4342596e-08	-8.9458897e-08	2.7054387e-08	4.3426875e-09	-4.5904154e-06	1.3586883e-08	1.3765506e-05	1.389001e-05	0.0089635002
0.004	1.004	0	0	0	1.004	0	0	0	0.99871314	1.0067188	1.3773332e-05	-6.7828512e-08	-1.6684755e-07	-6.421753e-08	1.457798e-05	3.1056355e-08	-1.6549071e-07	3.6368994e-08	8.3376208e-09	-9.4532164e-06	5.5560038e-08	2.8348422e-05	2.841042e-05	0.0021822234
0.006	1.006	0	0	0	1.006	0	0	0	0.99800047	1.0100124	2.113292e-05	-7.1697354e-08	-2.3114405e-07	-6.6424207e-08	2.23188e-05	3.1181926e-08	-2.2744146e-07	3.8661677e-08	1.1938348e-08	-1.4487886e-05	1.2722856e-07	4.3447372e-05	4.3467169e-05	0.00045545644
0.008	1.008	0	0	0	1.008	0	0	0	0.99725623	1.0132762	2.867089e-05	-6.9268312e-08	-2.8465621e-07	-6.2237541e-08	3.0217178e-05	2.8338427e-08	-2.7803137e-07	3.7547086e-08	1.5122824e-08	-1.9634397e-05	2.2942871e-07	5.8882323e-05	5.887281e-05	-0.00016157744
0.01	1.01	0	0	0	1.01	0	0	0	0.99648103	1.0165103	3.633463e-05	-6.4863625e-08	-3.2962758e-07	-5.6074153e-08	3.821957e-05	2.3706942e-08	-3.1982635e-07	3.4314569e-08	1.7901457e-08	-2.4857367e-05	3.627198e-07	7.4547099e-05	7.4514837e-05	-0.0004329522
0.012	1.012	0	0	0	1.012	0	0	0	0.99566944	1.0197089	4.4087938e-05	-6.0306479e-08	-3.6781905e-07	-4.9836717e-08	4.6290137e-05	1.7664485e-08	-3.5477363e-07	2.9448118e-08	2.0299461e-08	-3.0132791e-05	5.2748806e-07	9.0369582e-05	9.0317385e-05	-0.00057792494
0.014	1.014	0	0	0	1.014	0	0	0	0.99480752	1.0228571	5.1899568e-05	-5.6388636e-08	-4.0050364e-07	-4.4374371e-08	5.4398538e-05	1.0305257e-08	-3.8425726e-07	2.3119868e-08	2.2341399e-08	-3.5440149e-05	7.2398934e-07	0.00010628803	0.0001062158	-0.00068011067
0.016	1.016	0	0	0	1.016	0	0	0	0.99386611	1.0259243	5.9733954e-05	-5.3512094e-08	-4.2850363e-07	-4.0134578e-08	6.2510186e-05	1.6643496e-09	-4.0917864e-07	1.5408607e-08	2.4037918e-08	-4.0756059e-05	9.5235125e-07	0.000122232	0.0001221363	-0.00078357361
0.018	1.018	0	0	0	1.018	0	0	0	0.99278813	1.0288502	6.7539938e-05	-5.2008389e-08	-4.5215935e-07	-3.7491979e-08	7.0574602e-05	-8.0761367e-09	-4.2995862e-07	6.4966482e-09	2.5370907e-08	-4.6046637e-05	1.2125345e-06	0.00013809938	0.0001379739	-0.00090938387
0.02	1.02	0	0	0	1.02	0	0	0	0.99147515	1.0315308	7.5240027e-05	-5.230327e-08	-4.7126997e-07	-3.6911662e-08	7.8514388e-05	-1.8294821e-08	-4.4650067e-07	-3.0548107e-09	2.6282151e-08	-5.1260232e-05	1.5042469e-06	0.00015373484	0.00015357876	-0.0010163024
0.022	1.022	0	0	0	1.022	0	0	0	0.98980902	1.0338397	8.2744578e-05	-5.4814865e-08	-4.8534886e-07	-3.8821692e-08	8.6239668e-05	-2.7786303e-08	-4.5842447e-07	-1.2148834e-08	2.6700727e-08	-5.6336982e-05	1.8268496e-06	0.00016895931	0.00016879321	-0.00098406237
0.024	1.024	0	0	0	1.024	0	0	0	0.98774019	1.0357207	9.0013107e-05	-5.9505334e-08	-4.944652e-07	-4.3138269e-08	9.3710605e-05	-3.5376306e-08	-4.6582355e-07	-1.9675167e-08	2.6630548e-08	-6.1250114e-05	2.1794197e-06	0.0001836939	0.000183547	-0.00080034505
0.026	1.026	0	0	0	1.026	0	0	0	0.98533152	1.0372348	9.7085041e-05	-6.5756123e-08	-4.9958939e-07	-4.9173949e-08	0.0001009687	-4.0747268e-08	-4.6958953e-07	-2.5269093e-08	2.6176847e-08	-6.6026637e-05	2.5610376e-06	0.00019802065	0.0001979007	-0.00060615229
0.028	1.028	0	0	0	1.028	0	0	0	0.98268505	1.0384858	0.00010402858	-7.2847365e-08	-5.0186194e-07	-5.6165983e-08	0.00010808455	-4.4232202e-08	-4.7076881e-07	-2.9170609e-08	2.5460431e-08	-7.0712863e-05	2.9710225e-06	0.00021207843	0.00021197745	-0.00047638183
0.03	1.03	0	0	0	1.03	0	0	0	0.97987989	1.0395546	0.00011089692	-8.0277452e-08	-5.0205419e-07	-6.3599527e-08	0.00011511326	-4.62483e-08	-4.7007942e-07	-3.1727145e-08	2.4560368e-08	-7.5344913e-05	3.4089474e-06	0.00022597506	0.00022588418	-0.00040232416
0.032	1.032	0	0	0	1.032	0	0	0	0.97696498	1.0404911	0.00011772282	-8.7758906e-08	-5.0055799e-07	-7.1189411e-08	0.00012208893	-4.7084021e-08	-4.6789981e-07	-3.3192003e-08	2.3515019e-08	-7.9945089e-05	3.8745592e-06	0.000239777	0.00023969038	-0.00036138458
0.034	1.034	0	0	0	1.034	0	0	0	0.97396883	1.0413246	0.00012452527	-9.5137818e-08	-4.9750824e-07	-7.8790732e-08	0.00012903149	-4.6896955e-08	-4.6437885e-07	-3.3712864e-08	2.2336444e-08	-8.4526367e-05	4.3677089e-06	0.00025352294	0.00025343714	-0.00033856538
0.036	1.036	0	0	0	1.036	0	0	0	0.97090795	1.0420716	0.00013131527	-1.0233558e-07	-4.9287099e-07	-8.6337152e-08	0.0001359526	-4.5749974e-08	-4.5951584e-07	-3.3359326e-08	2.1020513e-08	-8.9096299e-05	4.8883078e-06	0.00026723541	0.00026714839	-0.00032573804
0.038	1.038	0	0	0	1.038	0	0	0	0.96779174	1.0427414	0.00013809923	-1.0931673e-07	-4.8648819e-07	-9.3807678e-08	0.00014285917	-4.3639879e-08	-4.5320198e-07	-3.2146692e-08	1.9552267e-08	-9.3659319e-05	5.4363025e-06	0.00028092769	0.00028083821	-0.0003186426
0.04	1.04	0	0	0	1.04	0	0	0	0.96462519	1.0433386	0.00014488088	-1.1607273e-07	-4.7809554e-07	-1.012101e-07	0.00014975527	-4.0516145e-08	-4.4523758e-07	-3.0052353e-08	1.7908542e-08	-9.8218018e-05	6.0116606e-06	0.00029460757	0.0002945148	-0.00031501327
0.042	1.042	0	0	0	1.042	0	0	0	0.96141025	1.0438646	0.00015166225	-1.2261441e-07	-4.6732527e-07	-1.0857343e-07	0.00015664319	-3.6295233e-08	-4.3533541e-07	-2.702883e-08	1.6059405e-08	-0.00010277383	6.6143617e-06	0.00030827943	0.00030818278	-0.00031361044
0.044	1.044	0	0	0	1.044	0	0	0	0.95814651	1.0443184	0.00015844425	-1.2896969e-07	-4.5370063e-07	-1.1594562e-07	0.00016352407	-3.0877337e-08	-4.2311603e-07	-2.3019069e-08	1.3969485e-08	-0.00010732743	7.2443917e-06	0.00032194535	0.00032184437	-0.00031373473
0.046	1.046	0	0	0	1.046	0	0	0	0.95483143	1.0446963	0.00016522692	-1.35185e-07	-4.3662915e-07	-1.2339503e-07	0.00017039816	-2.4175108e-08	-4.0810051e-07	-1.7981849e-08	1.1600282e-08	-0.00011187889	7.9017392e-06	0.00033560568	0.00033550001	-0.00031498215
0.048	1.048	0	0	0	1.048	0	0	0	0.95146012	1.0449925	0.00017200945	-1.4133113e-07	-4.1541096e-07	-1.3101607e-07	0.00017726502	-1.6169897e-08	-3.8971339e-07	-1.1940222e-08	8.9148588e-09	-0.0001164278	8.5863917e-06	0.0003492593	0.00034914857	-0.00031714224
0.05	1.05	0	0	0	1.05	0	0	0	0.94802432	1.0451968	0.00017879001	-1.4751866e-07	-3.8931018e-07	-1.3894163e-07	0.00018412353	-7.016156e-09	-3.6733381e-07	-5.0702034e-09	5.8869765e-09	-0.00012097314	9.2983334e-06	0.00036290332	0.00036278711	-0.00032031848
0.052	1.052	0	0	0	1.052	0	0	0	0.94450886	1.0452917	0.00018556506	-1.5394853e-07	-3.5785116e-07	-1.4737062e-07	0.00019097119	2.8579777e-09	-3.4052102e-07	2.2184024e-09	2.5209983e-09	-0.00012551292	1.003754e-05	0.00037653174	0.00037640904	-0.00032598164
