lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
-0.002	1	-0.002	0	-0	1	-0	-0	-0	1	1	3.2862091e-08	-7.2233199e-06	1.3100457e-07	-7.2254676e-06	6.6116345e-08	6.4229105e-08	1.2924084e-07	6.5106027e-08	5.1158495e-08	-5.0045643e-08	7.2213246e-09	-7.2233199e-06	-7.2201025e-06	-0.00044561214
-0.004	1	-0.004	0	-0	1	-0	-0	-0	1	1	1.4165343e-07	-1.4442945e-05	2.6647739e-07	-1.4446551e-05	1.8211115e-07	1.4048073e-07	2.631887e-07	1.4182035e-07	1.3892384e-07	-1.5422947e-07	2.888041e-08	-1.4442945e-05	-1.4437064e-05	-0.0004073548
-0.006	1	-0.006	0	-0	1	-0	-0	-0	1	1	3.2723886e-07	-2.1658147e-05	4.0723199e-07	-2.1662303e-05	3.4898603e-07	2.2887506e-07	4.0274569e-07	2.3043316e-07	2.6386527e-07	-3.1336339e-07	6.4969579e-08	-2.1658147e-05	-2.1649309e-05	-0.00040826349
-0.008	1	-0.008	0	-0	1	-0	-0	-0	1	1	5.9023626e-07	-2.8866267e-05	5.5414989e-07	-2.8869839e-05	5.6750422e-07	3.2967422e-07	5.4886211e-07	3.3136839e-07	4.2711119e-07	-5.2828389e-07	1.1547764e-07	-2.8866267e-05	-2.8854196e-05	-0.00041834037
-0.01	1	-0.01	0	-0	1	-0	-0	-0	1	1	9.3090487e-07	-3.6062993e-05	7.0816537e-07	-3.6064577e-05	8.3813901e-07	4.4337164e-07	7.025378e-07	4.4517878e-07	6.3032735e-07	-7.9979041e-07	1.8038636e-07	-3.6062993e-05	-3.6047572e-05	-0.00042778983
-0.012	1	-0.012	0	-0	1	-0	-0	-0	1	1	1.3497085e-06	-4.3243159e-05	8.7024209e-07	-4.3241028e-05	1.1616312e-06	5.7065069e-07	8.6482374e-07	5.7254195e-07	8.7571849e-07	-1.1290194e-06	2.5966793e-07	-4.3243159e-05	-4.32244e-05	-0.00043399107
-0.014	1	-0.014	0	-0	1	-0	-0	-0	1	1	1.8478393e-06	-5.0401365e-05	1.0413861e-06	-5.0393444e-05	1.5394817e-06	7.1233083e-07	1.0368232e-06	7.1425461e-07	1.1660525e-06	-1.5177911e-06	3.5328396e-07	-5.0401365e-05	-5.0379317e-05	-0.00043764353
-0.016	1	-0.016	0	-0	1	-0	-0	-0	1	1	2.4274361e-06	-5.753218e-05	1.222653e-06	-5.7516024e-05	1.9741545e-06	8.693379e-07	1.2196882e-06	8.7122261e-07	1.5047053e-06	-1.9687653e-06	4.611852e-07	-5.753218e-05	-5.7506875e-05	-0.00044002376
-0.018	1	-0.018	0	-0	1	-0	-0	-0	1	1	3.0916237e-06	-6.4630083e-05	1.415137e-06	-6.460285e-05	2.469114e-06	1.0426858e-06	1.4146085e-06	1.0444446e-06	1.8957318e-06	-2.4854898e-06	5.8331146e-07	-6.4630083e-05	-6.4601521e-05	-0.00044212052
