lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
0.002	1.002	0	0	0	1.002	0	0	0	0.99903961	1.0030398	1.0575957e-05	7.1383734e-08	1.5704253e-07	6.0290135e-08	1.0954944e-05	1.5753977e-07	1.4283613e-07	1.5849011e-07	-6.5991201e-09	-7.1747675e-06	2.1338773e-08	2.1534161e-05	2.1675866e-05	0.0065374536
0.004	1.004	0	0	0	1.004	0	0	0	0.99802439	1.0060246	2.163266e-05	1.6155364e-07	2.958915e-07	1.4202948e-07	2.2335588e-05	2.9101346e-07	2.6973128e-07	2.9172096e-07	-1.1645128e-08	-1.4652201e-05	8.6703464e-08	4.3974318e-05	4.4053351e-05	0.0017940306
0.006	1.006	0	0	0	1.006	0	0	0	0.99695491	1.0089543	3.2998957e-05	2.4916332e-07	4.1996044e-07	2.2308868e-07	3.3987668e-05	4.0218293e-07	3.8363341e-07	4.0217416e-07	-1.5270845e-08	-2.2323785e-05	1.9755218e-07	6.6995015e-05	6.7030633e-05	0.00053137697
0.008	1.008	0	0	0	1.008	0	0	0	0.9958267	1.0118237	4.4565623e-05	3.2811277e-07	5.3150054e-07	2.9687662e-07	4.5812297e-05	4.9419427e-07	4.8650311e-07	4.9344255e-07	-1.7544859e-08	-3.0120125e-05	3.54826e-07	9.0388114e-05	9.0391364e-05	3.5953636e-05
0.01	1.01	0	0	0	1.01	0	0	0	0.99463085	1.0146229	5.625513e-05	3.9797954e-07	6.3170806e-07	3.6264892e-07	5.773807e-05	5.7041161e-07	5.7939401e-07	5.6920755e-07	-1.847182e-08	-3.7991576e-05	5.5911763e-07	0.00011400462	0.00011398249	-0.00019413723
0.012	1.012	0	0	0	1.012	0	0	0	0.9933539	1.0173374	6.8005852e-05	4.5989137e-07	7.2103347e-07	4.2131578e-07	6.970693e-05	6.3399789e-07	6.6273226e-07	6.3288275e-07	-1.8006669e-08	-4.5898259e-05	8.1075596e-07	0.00013772472	0.00013768226	-0.00030839272
0.014	1.014	0	0	0	1.014	0	0	0	0.99197798	1.0199478	7.9763818e-05	5.1521279e-07	7.9945063e-07	4.7409091e-07	8.1666913e-05	6.8781676e-07	7.3654077e-07	6.8752669e-07	-1.6081e-08	-5.3804883e-05	1.1098467e-06	0.00016144228	0.00016138392	-0.00036160306
0.016	1.016	0	0	0	1.016	0	0	0	0.99048193	1.0224309	9.1479346e-05	5.6518106e-07	8.6669429e-07	5.2210426e-07	9.3569372e-05	7.3445393e-07	8.0062282e-07	7.3584566e-07	-1.2642593e-08	-6.1678692e-05	1.4562916e-06	0.00018505862	0.00018498925	-0.00037502294
0.018	1.018	0	0	0	1.018	0	0	0	0.98884404	1.0247628	0.0001031078	6.1083502e-07	9.2250615e-07	5.663155e-07	0.00010537017	7.7624934e-07	8.5474755e-07	7.8019135e-07	-7.7051286e-09	-6.9490087e-05	1.8498037e-06	0.00020848458	0.0002084102	-0.00035690154
0.02	1.02	0	0	0	1.02	0	0	0	0.98704662	1.0269233	0.00011461362	6.5302448e-07	9.6688496e-07	6.0751223e-07	0.00011703407	8.1528165e-07	8.9884712e-07	8.2251631e-07	-1.3916568e-09	-7.7215433e-05	2.2899324e-06	0.000231649	0.0002315766	-0.00031264657
0.022	1.022	0	0	0	1.022	0	0	0	0.98508065	1.028901	0.00012597526	6.9243337e-07	1.0002666e-06	6.4632511e-07	0.00012854001	8.5329972e-07	9.33177e-07	8.643101e-07	6.0551131e-09	-8.4840441e-05	2.7761101e-06	0.00025450906	0.00025444538	-0.00025029796
