lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
0.002	1.002	0	0	0	0.99963556	0	0	0	0.99962765	1.0012619	8.5792309e-06	7.018856e-08	1.1866137e-07	6.5973466e-08	7.3048544e-10	-1.2977031e-08	1.1683595e-07	-1.1083319e-08	4.1709541e-09	-2.8613774e-06	8.51394e-09	8.5782981e-06	8.6255336e-06	0.0054762377
0.004	1.004	0	0	0	0.99925306	0	0	0	0.99923625	1.0024838	1.7459772e-05	1.2876174e-07	2.0273542e-07	1.2046502e-07	1.416799e-09	-2.7845561e-08	1.986373e-07	-2.3688357e-08	8.7761496e-09	-5.8233217e-06	3.4502134e-08	1.7457742e-05	1.7484991e-05	0.001558426
0.006	1.006	0	0	0	0.99885644	0	0	0	0.99882798	1.0036719	2.6542931e-05	1.8028637e-07	2.6935569e-07	1.6822776e-07	2.0462397e-09	-4.1328991e-08	2.6340782e-07	-3.4220621e-08	1.3811986e-08	-8.8529298e-06	7.8453903e-08	2.6539631e-05	2.6551654e-05	0.00045279921
0.008	1.008	0	0	0	0.9984433	0	0	0	0.99840062	1.0048212	3.5766595e-05	2.2640256e-07	3.2465652e-07	2.1084136e-07	2.5828117e-09	-4.512025e-08	3.1736616e-07	-3.4326395e-08	1.9233317e-08	-1.192947e-05	1.4070875e-07	3.5761815e-05	3.5759665e-05	-6.0141046e-05
0.01	1.01	0	0	0	0.99800715	0	0	0	0.99794802	1.0059189	4.5078548e-05	2.674558e-07	3.7068322e-07	2.4872835e-07	3.1588956e-09	-3.3321384e-08	3.6242708e-07	-1.8265857e-08	2.4850831e-08	-1.5035519e-05	2.2149256e-07	4.5072089e-05	4.5061929e-05	-0.00022547152
0.012	1.012	0	0	0	0.99755147	0	0	0	0.99747422	1.0069723	5.4460949e-05	3.0442067e-07	4.0987581e-07	2.8306734e-07	4.0038589e-09	-2.0615183e-08	4.0091983e-07	-9.2043848e-10	3.056985e-08	-1.8165174e-05	3.2095646e-07	5.4452679e-05	5.4437055e-05	-0.00028702485
0.014	1.014	0	0	0	0.99708341	0	0	0	0.99698698	1.0079963	6.3912616e-05	3.38306e-07	4.445314e-07	3.1481292e-07	5.0845907e-09	-1.4421455e-08	4.3519975e-07	1.0332407e-08	3.6488244e-08	-2.1318063e-05	4.3924078e-07	6.3902428e-05	6.3880265e-05	-0.00034694102
0.016	1.016	0	0	0	0.99660542	0	0	0	0.99648915	1.0089962	7.3425922e-05	3.6955488e-07	4.7573222e-07	3.4431169e-07	6.3323871e-09	-1.3979524e-08	4.6640026e-07	1.6316595e-08	4.2672329e-08	-2.4491642e-05	5.7647753e-07	7.3413667e-05	7.338512e-05	-0.00038900609
0.018	1.018	0	0	0	0.99611792	0	0	0	0.99598152	1.0099731	8.2991468e-05	3.9839011e-07	5.0405454e-07	3.7172623e-07	7.711919e-09	-1.7918336e-08	4.9512875e-07	1.8443138e-08	4.9158877e-08	-2.768278e-05	7.3278126e-07	8.2976972e-05	8.2942638e-05	-0.00041394973
