lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
0.002	1.002	0	0	0	1	0	0	0	0.99881166	1.0008093	8.5293812e-06	-2.557863e-07	-2.3086334e-07	-2.5558684e-07	3.0944526e-06	1.1001398e-07	-2.3862868e-07	1.0973095e-07	3.9077634e-09	-3.8759139e-06	8.478142e-09	8.5270378e-06	8.5418663e-06	0.0017359825
0.004	1.004	0	0	0	1	0	0	0	0.99760128	1.0015917	1.7211057e-05	-4.9704283e-07	-4.5001801e-07	-4.9496707e-07	6.2110145e-06	2.2953585e-07	-4.7075931e-07	2.2829285e-07	7.6614698e-09	-7.8099109e-06	3.4167465e-08	1.7206385e-05	1.7198231e-05	-0.00047411388
0.006	1.006	0	0	0	1	0	0	0	0.99637269	1.0023509	2.5957037e-05	-7.2894284e-07	-6.6079748e-07	-7.2368356e-07	9.3530963e-06	3.5882226e-07	-6.950723e-07	3.5715682e-07	1.1257943e-08	-1.1773797e-05	7.7271068e-08	2.5950072e-05	2.5929359e-05	-0.00079882182
0.008	1.008	0	0	0	1	0	0	0	0.99512656	1.0030876	3.4738443e-05	-9.5369876e-07	-8.6425702e-07	-9.4410361e-07	1.2525578e-05	4.9876277e-07	-9.1115042e-07	4.9794797e-07	1.4700914e-08	-1.5759574e-05	1.378849e-07	3.4729215e-05	3.4698122e-05	-0.00089610363
0.01	1.01	0	0	0	1	0	0	0	0.99386185	1.0038005	4.3539801e-05	-1.1725531e-06	-1.0607911e-06	-1.1575271e-06	1.5732768e-05	6.5043308e-07	-1.1187976e-06	6.5234436e-07	1.8021117e-08	-1.976353e-05	2.1606356e-07	4.3528312e-05	4.3487064e-05	-0.00094851817
0.012	1.012	0	0	0	1	0	0	0	0.99257648	1.0044874	5.234752e-05	-1.3863302e-06	-1.2505034e-06	-1.3648027e-06	1.8979718e-05	8.1482584e-07	-1.3178759e-06	8.2190439e-07	2.1251105e-08	-2.378283e-05	3.1183316e-07	5.2333737e-05	5.2282077e-05	-0.00098811599
0.014	1.014	0	0	0	1	0	0	0	0.99126755	1.0051453	6.114702e-05	-1.5956303e-06	-1.4333222e-06	-1.5665393e-06	2.2272958e-05	9.9253727e-07	-1.5082356e-06	1.0077946e-06	2.4416154e-08	-2.7814798e-05	4.2519186e-07	6.1130874e-05	6.106838e-05	-0.0010233358
0.016	1.016	0	0	0	1	0	0	0	0.98993125	1.0057702	6.9921505e-05	-1.8009012e-06	-1.6090307e-06	-1.7631798e-06	2.5620997e-05	1.1832623e-06	-1.6896737e-06	1.2102998e-06	2.7528475e-08	-3.1856677e-05	5.5610668e-07	6.990289e-05	6.9829065e-05	-0.0010572365
0.018	1.018	0	0	0	1	0	0	0	0.98856275	1.0063569	7.8650941e-05	-2.0024537e-06	-1.777259e-06	-1.955009e-06	2.9034909e-05	1.3848249e-06	-1.8619016e-06	1.4278409e-06	3.0575106e-08	-3.5905475e-05	7.0450812e-07	7.8629725e-05	7.854388e-05	-0.0010929482
0.02	1.02	0	0	0	1	0	0	0	0.98715567	1.0068988	8.7309918e-05	-2.2004336e-06	-1.9374125e-06	-2.1420922e-06	3.2529752e-05	1.5908211e-06	-2.0244865e-06	1.6545507e-06	3.3480554e-08	-3.9957717e-05	8.702822e-07	8.7285951e-05	8.7186117e-05	-0.0011450694
0.022	1.022	0	0	0	1	0	0	0	0.98569938	1.0073848	9.5856959e-05	-2.3946735e-06	-2.0882413e-06	-2.323986e-06	3.6131896e-05	1.7822244e-06	-2.1765336e-06	1.8715805e-06	3.5958252e-08	-4.4008271e-05	1.0532526e-06	9.5829989e-05	9.5703262e-05	-0.0013241738
0.024	1.024	0	0	0	1	0	0	0	0.98415554	1.0077753	0.00010414277	-2.5835933e-06	-2.224041e-06	-2.4979873e-06	3.9942051e-05	1.8823612e-06	-2.3135823e-06	1.9998116e-06	3.6737733e-08	-4.804052e-05	1.2530952e-06	0.00010411225	0.00010389427	-0.0020981227
0.026	1.026	0	0	0	1	0	0	0	0.98237598	1.0079178	0.00011158705	-2.7603572e-06	-2.3211101e-06	-2.6561074e-06	4.4357324e-05	1.7133599e-06	-2.4150243e-06	1.8467238e-06	3.3259184e-08	-5.1992543e-05	1.4688297e-06	0.00011155588	0.00011141202	-0.0012912204
0.028	1.028	0	0	0	1	0	0	0	0.98040682	1.0078582	0.00011836053	-2.9262627e-06	-2.3875175e-06	-2.8038707e-06	4.9258054e-05	1.448637e-06	-2.4866887e-06	1.5844397e-06	2.8984341e-08	-5.5882523e-05	1.6987433e-06	0.00011833161	0.0001183092	-0.00018942351
0.03	1.03	0	0	0	1	0	0	0	0.97838423	1.0077358	0.00012499017	-3.0870082e-06	-2.4461473e-06	-2.947596e-06	5.427992e-05	1.2142223e-06	-2.5493991e-06	1.3493559e-06	2.5629249e-08	-5.9765239e-05	1.9420664e-06	0.0001249641	0.00012497404	7.9542183e-05
0.032	1.032	0	0	0	1	0	0	0	0.97633888	1.0075817	0.00013159459	-3.2439714e-06	-2.5022512e-06	-3.0880126e-06	5.934006e-05	1.0084001e-06	-2.6083665e-06	1.1422758e-06	2.2946955e-08	-6.3652534e-05	2.1986395e-06	0.00013157104	0.00013159316	0.0001680624
0.034	1.034	0	0	0	1	0	0	0	0.97427836	1.0074038	0.00013820285	-3.397582e-06	-2.5571569e-06	-3.2252186e-06	6.4417511e-05	8.2347246e-07	-2.6650238e-06	9.5611888e-07	2.0726688e-08	-6.7547029e-05	2.4684391e-06	0.00013818143	0.00013821028	0.00020872333
0.036	1.036	0	0	0	1	0	0	0	0.97220535	1.0072047	0.00014482502	-3.5480683e-06	-2.6113453e-06	-3.3592737e-06	6.9504486e-05	6.5420978e-07	-2.7199364e-06	7.8587123e-07	1.8843232e-08	-7.1449451e-05	2.7514806e-06	0.00014480544	0.0001448389	0.00023105338
0.038	1.038	0	0	0	1	0	0	0	0.97012105	1.0069856	0.00015146543	-3.695593e-06	-2.665033e-06	-3.490248e-06	7.4597277e-05	4.9716637e-07	-2.7733846e-06	6.2818117e-07	1.7218653e-08	-7.5359974e-05	3.0477947e-06	0.00015144743	0.00015148449	0.00024460346
0.04	1.04	0	0	0	1	0	0	0	0.96802603	1.0067471	0.00015812612	-3.8402905e-06	-2.7183315e-06	-3.6182216e-06	7.9693795e-05	3.4997911e-07	-2.8255299e-06	4.8073301e-07	1.5801257e-08	-7.9278573e-05	3.3574186e-06	0.00015810953	0.00015814959	0.00025332927
0.042	1.042	0	0	0	1	0	0	0	0.96592061	1.0064893	0.00016480816	-3.9822792e-06	-2.7713031e-06	-3.7432803e-06	8.4792714e-05	2.1095687e-07	-2.876476e-06	3.4186173e-07	1.455485e-08	-8.3205144e-05	3.680393e-06	0.0001647928	0.00016483552	0.00025915874
0.044	1.044	0	0	0	1	0	0	0	0.96380496	1.0062124	0.00017151209	-4.1216673e-06	-2.8239848e-06	-3.8655125e-06	8.9893111e-05	7.8844289e-08	-2.9262948e-06	2.103271e-07	1.3452963e-08	-8.7139551e-05	4.0167606e-06	0.00017149783	0.00017154297	0.00026314265
0.046	1.046	0	0	0	1	0	0	0	0.96167919	1.0059164	0.00017823817	-4.2585551e-06	-2.8763988e-06	-3.985007e-06	9.4994301e-05	-4.7319177e-08	-2.9750394e-06	8.5177443e-08	1.2475542e-08	-9.108165e-05	4.3665649e-06	0.00017822488	0.00017827228	0.00026590106
0.048	1.048	0	0	0	1	0	0	0	0.95954333	1.0056014	0.00018498652	-4.3930369e-06	-2.9285586e-06	-4.1018518e-06	0.00010009575	-1.6828722e-07	-3.022751e-06	-3.4335867e-08	1.160695e-08	-9.5031291e-05	4.7298498e-06	0.00018497409	0.00018502365	0.00026782188
0.05	1.05	0	0	0	1	0	0	0	0.9573974	1.0052673	0.00019175714	-4.5252017e-06	-2.9804724e-06	-4.216133e-06	0.00010519702	-2.8466372e-07	-3.0694624e-06	-1.4881412e-07	1.0834695e-08	-9.8988333e-05	5.1066595e-06	0.00019174549	0.00019179712	0.0002691586
0.052	1.052	0	0	0	1	0	0	0	0.95524139	1.0049139	0.00019855002	-4.655134e-06	-3.0321444e-06	-4.3279347e-06	0.00011029775	-3.9694117e-07	-3.1152009e-06	-2.5874887e-07	1.0148602e-08	-0.00010295264	5.4970382e-06	0.00019853905	0.00019859269	0.00027008253
0.054	1.054	0	0	0	1	0	0	0	0.95307527	1.0045413	0.00020536506	-4.782914e-06	-3.0835765e-06	-4.4373385e-06	0.00011539762	-5.0552727e-07	-3.1599898e-06	-3.6454806e-07	9.5402321e-09	-0.00010692408	5.9010302e-06	0.00020535471	0.00020541031	0.00027071247
0.056	1.056	0	0	0	1	0	0	0	0.95089903	1.0041494	0.0002122022	-4.9086181e-06	-3.1347689e-06	-4.5444232e-06	0.00012049637	-6.1076394e-07	-3.2038489e-06	-4.6655472e-07	9.0024896e-09	-0.00011090252	6.3186795e-06	0.00021219238	0.00021224993	0.00027113249
0.058	1.058	0	0	0	1	0	0	0	0.94871261	1.0037379	0.00021906131	-5.0323193e-06	-3.1857203e-06	-4.6492652e-06	0.00012559376	-7.1294119e-07	-3.2467957e-06	-5.6506051e-07	8.5293293e-09	-0.00011488787	6.7500299e-06	0.00021905197	0.00021911143	0.00027140306
0.06	1.06	0	0	0	1	0	0	0	0.94651598	1.0033069	0.00022594231	-5.1540872e-06	-3.2364288e-06	-4.7519378e-06	0.00013068956	-8.1230739e-07	-3.288846e-06	-6.6031596e-07	8.1155446e-09	-0.00011887999	7.1951252e-06	0.00022593337	0.00022599475	0.00027156814
0.062	1.062	0	0	0	1	0	0	0	0.94430907	1.0028562	0.00023284508	-5.2739884e-06	-3.2868918e-06	-4.8525119e-06	0.00013578359	-9.0907712e-07	-3.3300135e-06	-7.5253813e-07	7.7566077e-09	-0.00012287881	7.6540089e-06	0.0002328365	0.00023289977	0.00027166003
0.064	1.064	0	0	0	1	0	0	0	0.94209184	1.0023857	0.00023976951	-5.3920866e-06	-3.337106e-06	-4.9510555e-06	0.00014087568	-1.0034372e-06	-3.3703112e-06	-8.4191655e-07	7.448547e-09	-0.00012688421	8.1267243e-06	0.00023976123	0.00023982639	0.00027170261
0.066	1.066	0	0	0	1	0	0	0	0.93986423	1.0018953	0.0002467155	-5.5084426e-06	-3.387068e-06	-5.0476342e-06	0.00014596566	-1.0955513e-06	-3.4097505e-06	-9.2861789e-07	7.1878524e-09	-0.00013089612	8.6133145e-06	0.00024670748	0.00024677453	0.00027171355
0.068	1.068	0	0	0	1	0	0	0	0.93762618	1.0013848	0.00025368296	-5.6231148e-06	-3.4367739e-06	-5.1423109e-06	0.00015105339	-1.185564e-06	-3.4483422e-06	-1.0127896e-06	6.9714005e-09	-0.00013491444	9.1138224e-06	0.00025367514	0.00025374408	0.00027170599
0.07	1.07	0	0	0	1	0	0	0	0.93537762	1.0008541	0.00026067178	-5.7361591e-06	-3.4862199e-06	-5.2351463e-06	0.00015613873	-1.2736033e-06	-3.4860961e-06	-1.094563e-06	6.7963948e-09	-0.0001389391	9.6282908e-06	0.00026066412	0.00026073496	0.00027168966
0.072	1.072	0	0	0	1	0	0	0	0.93311849	1.000303	0.00026768188	-5.8476291e-06	-3.5354017e-06	-5.3261985e-06	0.00016122156	-1.3597833e-06	-3.5230215e-06	-1.1740553e-06	6.6603174e-09	-0.00014297003	1.0156762e-05	0.00026767434	0.00026774708	0.00027167172
0.074	1.074	0	0	0	1	0	0	0	0.93084873	0.99973154	0.00027471316	-5.957576e-06	-3.5843151e-06	-5.4155236e-06	0.00016630177	-1.4442063e-06	-3.559127e-06	-1.2513722e-06	6.5608903e-09	-0.00014700717	1.0699279e-05	0.0002747057	0.00027478035	0.0002716574
0.076	1.076	0	0	0	1	0	0	0	0.92856827	0.99913945	0.00028176555	-6.0660492e-06	-3.6329559e-06	-5.5031752e-06	0.00017137925	-1.5269643e-06	-3.5944208e-06	-1.3266087e-06	6.4960425e-09	-0.00015105044	1.1255884e-05	0.00028175813	0.00028183469	0.00027165045
0.078	1.078	0	0	0	1	0	0	0	0.92627702	0.99852663	0.00028883898	-6.1730958e-06	-3.6813197e-06	-5.5892052e-06	0.00017645391	-1.6081402e-06	-3.6289104e-06	-1.3998511e-06	6.4638834e-09	-0.00015509978	1.1826618e-05	0.00028883155	0.00028891004	0.0002716535
0.08	1.08	0	0	0	1	0	0	0	0.92397494	0.99789293	0.00029593336	-6.2787613e-06	-3.7294021e-06	-5.6736632e-06	0.00018152565	-1.687809e-06	-3.6626031e-06	-1.4711779e-06	6.4626807e-09	-0.00015915516	1.2411524e-05	0.0002959259	0.00029600632	0.00027166831
0.082	1.082	0	0	0	1	0	0	0	0.92166193	0.99723821	0.00030304864	-6.3830893e-06	-3.7771988e-06	-5.7565969e-06	0.00018659439	-1.7660393e-06	-3.6955058e-06	-1.5406605e-06	6.4908405e-09	-0.0001632165	1.3010643e-05	0.00030304111	0.00030312347	0.00027169601
0.084	1.084	0	0	0	1	0	0	0	0.91933793	0.99656232	0.00031018475	-6.4861215e-06	-3.8247055e-06	-5.8380525e-06	0.00019166004	-1.842893e-06	-3.7276251e-06	-1.6083645e-06	6.5468923e-09	-0.00016728378	1.3624018e-05	0.00031017712	0.00031026143	0.00027173719
0.086	1.086	0	0	0	1	0	0	0	0.91700286	0.99586511	0.00031734164	-6.5878982e-06	-3.8719177e-06	-5.9180742e-06	0.00019672255	-1.9184272e-06	-3.7589673e-06	-1.67435e-06	6.6294743e-09	-0.00017135694	1.4251689e-05	0.00031733388	0.00031742015	0.00027179209
0.088	1.088	0	0	0	1	0	0	0	0.91465665	0.99514643	0.00032451925	-6.6884581e-06	-3.9188312e-06	-5.9967043e-06	0.00020178183	-1.992694e-06	-3.7895384e-06	-1.7386721e-06	6.7373222e-09	-0.00017543594	1.4893698e-05	0.00032451133	0.00032459958	0.00027186064
0.09	1.09	0	0	0	1	0	0	0	0.91229921	0.99440614	0.00033171755	-6.7878383e-06	-3.9654418e-06	-6.073984e-06	0.00020683783	-2.0657411e-06	-3.8193442e-06	-1.801382e-06	6.8692587e-09	-0.00017952075	1.5550087e-05	0.00033170944	0.00033179967	0.00027194256
0.092	1.092	0	0	0	1	0	0	0	0.90993048	0.99364408	0.00033893649	-6.8860746e-06	-4.0117451e-06	-6.1499527e-06	0.00021189048	-2.1376127e-06	-3.8483904e-06	-1.8625269e-06	7.0241845e-09	-0.00018361133	1.6220897e-05	0.00033892815	0.00033902038	0.00027203741
0.094	1.094	0	0	0	1	0	0	0	0.90755036	0.99286009	0.00034617604	-6.9832014e-06	-4.057737e-06	-6.2246482e-06	0.00021693974	-2.2083493e-06	-3.8766825e-06	-1.9221503e-06	7.2010709e-09	-0.00018770766	1.6906169e-05	0.00034616745	0.00034626168	0.00027214463
0.096	1.096	0	0	0	1	0	0	0	0.90515877	0.99205401	0.00035343616	-7.0792518e-06	-4.1034134e-06	-6.2981072e-06	0.00022198555	-2.2779886e-06	-3.9042256e-06	-1.9802929e-06	7.3989524e-09	-0.0001918097	1.7605944e-05	0.00035342729	0.00035352354	0.00027226357
0.098	1.098	0	0	0	1	0	0	0	0.90275564	0.9912257	0.00036071682	-7.1742577e-06	-4.1487703e-06	-6.3703647e-06	0.00022702787	-2.3465652e-06	-3.9310251e-06	-2.0369924e-06	7.6169213e-09	-0.00019591743	1.8320263e-05	0.00036070765	0.00036080593	0.00027239352
