lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
-0.002	0.998	0	0	0	0.998	0	0	0	0.998	0.99401199	-2.3722208e-05	-6.3795272e-08	1.1254952e-07	-6.6008399e-08	-2.3420361e-05	-2.7754913e-07	1.1264043e-07	-2.7352692e-07	-2.285981e-05	2.3334127e-05	7.0290101e-08	-7.000238e-05	-6.9566821e-05	-0.0062610067
-0.004	0.996	0	0	0	0.996	0	0	0	0.996	0.98804794	-4.6646031e-05	-1.831728e-07	2.6192305e-07	-1.8916383e-07	-4.6046121e-05	-6.2907317e-07	2.6326259e-07	-6.1955078e-07	-4.4865773e-05	4.5852642e-05	2.7826729e-07	-0.00013755793	-0.00013646413	-0.0080152756
-0.006	0.994	0	0	0	0.994	0	0	0	0.994	0.98210778	-6.7446606e-05	-4.7585142e-07	-1.0477503e-07	-4.7957969e-07	-6.6510171e-05	-7.2154819e-07	-9.3258118e-08	-7.0343652e-07	-6.4472537e-05	6.6143105e-05	6.1614661e-07	-0.00019842931	-0.00019548553	-0.015058817
-0.008	0.992	0	0	0	0.992	0	0	0	0.992	0.97619149	-8.3043303e-05	-9.8635008e-07	-1.4749221e-06	-9.6810457e-07	-8.1529119e-05	2.9373596e-07	-1.4361171e-06	3.1818228e-07	-7.8506045e-05	8.1026155e-05	1.0602094e-06	-0.00024307847	-0.00024164379	-0.0059371593
-0.01	0.99	0	0	0	0.99	0	0	0	0.99	0.970299	-9.5622865e-05	-1.5560478e-06	-1.8464029e-06	-1.5078592e-06	-9.319495e-05	1.0064434e-06	-1.7873317e-06	1.0222298e-06	-8.9492608e-05	9.2770141e-05	1.5827218e-06	-0.00027831042	-0.00027785278	-0.001647074
-0.012	0.988	0	0	0	0.988	0	0	0	0.988	0.96443027	-0.00010684427	-1.8090281e-06	-1.7539879e-06	-1.7298697e-06	-0.00010345403	1.3206291e-06	-1.6802853e-06	1.3207396e-06	-9.9261038e-05	0.00010318645	2.1716205e-06	-0.00030955934	-0.00030923739	-0.0010411027
-0.014	0.986	0	0	0	0.986	0	0	0	0.986	0.95858526	-0.00011665124	-1.8712248e-06	-1.5775091e-06	-1.7555221e-06	-0.00011244115	1.5430462e-06	-1.4860956e-06	1.5247267e-06	-0.00010798601	0.00011235947	2.8196713e-06	-0.0003370784	-0.00033673244	-0.0010274154
-0.016	0.984	0	0	0	0.984	0	0	0	0.984	0.9527639	-0.00012457545	-1.8580334e-06	-1.3907139e-06	-1.6982031e-06	-0.00011987754	1.7373066e-06	-1.2766721e-06	1.6975471e-06	-0.00011547224	0.00011997508	3.5185503e-06	-0.00035992523	-0.00035963729	-0.00080065533
-0.018	0.982	0	0	0	0.982	0	0	0	0.982	0.94696617	-0.00013039179	-1.8171596e-06	-1.2137427e-06	-1.6069988e-06	-0.00012561542	1.9066223e-06	-1.0738021e-06	1.8421645e-06	-0.00012156385	0.00012585702	4.2582205e-06	-0.00037757106	-0.00037750178	-0.00018353622
