lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
0.002	1	0.002	0	0	1	0	0	0	1	1	-7.279752e-08	1.1451258e-05	4.4862317e-08	1.1453614e-05	-1.264657e-07	9.7741622e-08	4.4267136e-08	9.5657466e-08	-5.8199578e-08	8.5820932e-08	1.1447199e-08	1.1451258e-05	1.1448887e-05	-0.00020711244
0.004	1	0.004	0	0	1	0	0	0	1	1	-7.3063621e-08	2.2907152e-05	8.4614758e-08	2.2912174e-05	-1.9202304e-07	1.9442578e-07	8.3006362e-08	1.9020409e-07	-9.1542669e-08	1.1887644e-07	4.5795548e-08	2.2907152e-05	2.2901454e-05	-0.00024877737
0.006	1	0.006	0	0	1	0	0	0	1	1	-1.1075379e-09	3.4366239e-05	1.1928481e-07	3.4373879e-05	-1.9705723e-07	2.9042827e-07	1.1625128e-07	2.8401313e-07	-1.0042736e-07	9.953071e-08	1.0305302e-07	3.4366239e-05	3.4357297e-05	-0.00026026552
0.008	1	0.008	0	0	1	0	0	0	1	1	1.4287576e-07	4.5827103e-05	1.4887625e-07	4.5836957e-05	-1.4180312e-07	3.8613106e-07	1.4400916e-07	3.7746361e-07	-8.5113805e-08	2.8013722e-08	1.8322473e-07	4.5827103e-05	4.5815005e-05	-0.00026404244
0.01	1	0.01	0	0	1	0	0	0	1	1	3.5880361e-07	5.7288337e-05	1.7336679e-07	5.7299646e-05	-2.6348847e-08	4.8192478e-07	1.6625849e-07	4.7094269e-07	-4.5728066e-08	-9.5575565e-08	2.8631304e-07	5.7288337e-05	5.7273183e-05	-0.00026459519
0.012	1	0.012	0	0	1	0	0	0	1	1	6.4670506e-07	6.8748533e-05	1.9270548e-07	6.8760182e-05	1.4936256e-07	5.7821181e-07	1.8294629e-07	5.648486e-07	1.7735887e-08	-2.7126784e-07	4.1231747e-07	6.8748533e-05	6.8730428e-05	-0.00026341407
0.014	1	0.014	0	0	1	0	0	0	1	1	1.0067218e-06	8.0206259e-05	2.0680962e-07	8.021678e-05	3.8553374e-07	6.7541008e-07	1.9398485e-07	6.5959427e-07	1.0541593e-07	-4.9922381e-07	5.6123475e-07	8.0206259e-05	8.018532e-05	-0.00026113323
0.016	1	0.016	0	0	1	0	0	0	1	1	1.4391103e-06	9.1660052e-05	2.1556116e-07	9.1667618e-05	6.8251578e-07	7.739577e-07	1.99248e-07	7.5561172e-07	2.1758332e-07	-7.7973646e-07	7.3305875e-07	9.1660052e-05	9.1636404e-05	-0.00025806622
0.018	1	0.018	0	0	1	0	0	0	1	1	1.9442459e-06	0.00010310839	2.1880222e-07	0.00010311082	1.0408135e-06	8.7431856e-07	1.9856635e-07	8.5335745e-07	3.5464612e-07	-1.1132352e-06	9.2778036e-07	0.00010310839	0.00010308217	-0.00025438493
