lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
-0.002	0.998	0	0	-0	1.0006116	-0	-0	-0	1.0005798	0.99918932	-1.932265e-05	5.4055485e-08	8.0500408e-08	3.8801715e-08	-2.1657489e-09	-9.2325353e-08	6.2735405e-08	-9.434542e-08	-4.3531084e-09	6.4430564e-06	1.9368505e-08	-1.9320729e-05	-1.9290866e-05	-0.0015480399
-0.004	0.996	0	0	-0	1.0012209	-0	-0	-0	1.0011579	0.99837069	-3.8397122e-05	1.0982123e-07	1.6451642e-07	7.9126247e-08	-4.2834232e-09	-1.8857913e-07	1.2885327e-07	-1.9276674e-07	-8.8179848e-09	1.2803408e-05	7.7163465e-08	-3.8393274e-05	-3.836622e-05	-0.00070516356
-0.006	0.994	0	0	-0	1.0018281	-0	-0	-0	1.0017342	0.99754408	-5.7160011e-05	1.6709433e-07	2.5191356e-07	1.2082301e-07	-6.3546436e-09	-2.8909462e-07	1.9830112e-07	-2.9559155e-07	-1.3388605e-08	1.9059918e-05	1.7283339e-07	-5.7154233e-05	-5.7128957e-05	-0.00044243734
-0.008	0.992	0	0	-0	1.0024331	-0	-0	-0	1.0023087	0.99670947	-7.5524745e-05	2.2563551e-07	3.4223238e-07	1.6374442e-07	-8.3812047e-09	-3.9418622e-07	2.7074983e-07	-4.0311827e-07	-1.8047163e-08	2.5183725e-05	3.0567929e-07	-7.5517038e-05	-7.5491985e-05	-0.00033186328
-0.01	0.99	0	0	-0	1.003036	-0	-0	-0	1.0028814	0.99586685	-9.3374366e-05	2.8517462e-07	4.3449396e-07	2.0777017e-07	-1.0365256e-08	-5.0409043e-07	3.4541708e-07	-5.1555108e-07	-2.275747e-08	3.113583e-05	4.7480133e-07	-9.3364741e-05	-9.3338024e-05	-0.00028624312
-0.012	0.988	0	0	-0	1.0036366	-0	-0	-0	1.0034523	0.99501626	-0.00011055578	3.454301e-07	5.2695728e-07	2.5284801e-07	-1.230939e-08	-6.1886996e-07	4.2084175e-07	-6.328969e-07	-2.7456936e-08	3.6865183e-05	6.7903139e-07	-0.00011054427	-0.00011051458	-0.00026864414
-0.014	0.986	0	0	-0	1.0042351	-0	-0	-0	1.0040216	0.99415783	-0.00012688145	4.061507e-07	6.1690771e-07	2.9904955e-07	-1.4216418e-08	-7.3828707e-07	4.9467608e-07	-7.5483306e-07	-3.2049987e-08	4.2309238e-05	9.1685964e-07	-0.00012686809	-0.00012683679	-0.00024675271
-0.016	0.984	0	0	-0	1.0048314	-0	-0	-0	1.0045893	0.99329178	-0.00014214796	4.6717952e-07	7.006675e-07	3.4662244e-07	-1.6088575e-08	-8.6169349e-07	5.6366568e-07	-8.8059928e-07	-3.6409531e-08	4.7400152e-05	1.1863786e-06	-0.00014213284	-0.00014210677	-0.00018346585
-0.018	0.982	0	0	-0	1.0054256	-0	-0	-0	1.0051558	0.99241845	-0.00015617808	5.2851953e-07	7.7407617e-07	3.9599645e-07	-1.7926229e-08	-9.8803711e-07	6.2404772e-07	-1.009021e-06	-4.0394604e-08	5.2078802e-05	1.4852867e-06	-0.00015616133	-0.00015615372	-4.8745007e-05
