lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
0.002	1.002	0	0	0	1.001	0	0	0	0.997504	1.0004985	1.0501786e-06	-3.9164541e-09	6.1586266e-09	-6.1248875e-09	8.6054652e-07	2.8579621e-09	4.4920104e-09	4.9128092e-09	3.1170954e-09	-6.3794741e-07	1.5244688e-09	1.4763327e-06	1.4673104e-06	-0.0061488565
0.004	1.004	0	0	0	1.002	0	0	0	0.99471409	1.0006903	2.0636755e-06	-6.7652809e-09	1.8862559e-08	-9.9168679e-09	1.6701005e-06	-1.0984682e-09	1.4601144e-08	9.2663255e-10	3.3944661e-09	-1.2457235e-06	5.8692417e-09	2.8939053e-06	2.9061172e-06	0.0042021349
0.006	1.006	0	0	0	1.003	0	0	0	0.99182362	1.0007679	3.1519954e-06	-5.6857922e-09	3.3915011e-08	-9.4922775e-09	2.5396459e-06	-1.986308e-08	2.7485293e-08	-1.7800002e-08	3.0758824e-09	-1.8982391e-06	1.3148938e-08	4.4173183e-06	4.4193371e-06	0.00045681382
0.008	1.008	0	0	0	1.004	0	0	0	0.98886203	1.00076	4.2958503e-06	-2.3525269e-11	4.9922117e-08	-4.7783221e-09	3.4466068e-06	-4.0573832e-08	4.1863287e-08	-3.7908601e-08	2.9079702e-09	-2.5817883e-06	2.354659e-08	6.0148114e-06	6.0099732e-06	-0.0008050434
0.01	1.01	0	0	0	1.005	0	0	0	0.98585081	1.0006879	5.4809721e-06	9.1231542e-09	6.5608347e-08	3.1474415e-09	4.3755351e-06	-5.8043902e-08	5.6156918e-08	-5.4429794e-08	2.8704614e-09	-3.2864592e-06	3.718883e-08	7.6643926e-06	7.6550015e-06	-0.0012267937
0.012	1.012	0	0	0	1.006	0	0	0	0.98280448	1.0005657	6.6972062e-06	2.0421939e-08	8.0288557e-08	1.3101963e-08	5.3187046e-06	-7.2959618e-08	6.9457774e-08	-6.8245641e-08	2.848671e-09	-4.0062531e-06	5.4166596e-08	9.3522001e-06	9.3394924e-06	-0.0013606446
0.014	1.014	0	0	0	1.007	0	0	0	0.97973095	1.0004013	7.936618e-06	3.2872974e-08	9.3781778e-08	2.4168805e-08	6.2719749e-06	-8.6418328e-08	8.1509017e-08	-8.0531277e-08	2.8033977e-09	-4.7371321e-06	7.45468e-08	1.1068281e-05	1.1053121e-05	-0.0013715711
0.016	1.016	0	0	0	1.008	0	0	0	0.97663422	1.0001985	9.1933466e-06	4.5853266e-08	1.0611061e-07	3.5764317e-08	7.2327344e-06	-9.9043436e-08	9.2323862e-08	-9.1935942e-08	2.7318162e-09	-5.4762709e-06	9.837908e-08	1.280547e-05	1.2788495e-05	-0.0013273109
0.018	1.018	0	0	0	1.009	0	0	0	0.97351632	0.99995897	1.0463242e-05	5.9003642e-08	1.1734155e-07	4.7550721e-08	8.1991708e-06	-1.1115888e-07	1.019817e-07	-1.0279138e-07	2.6401032e-09	-6.2216844e-06	1.2570078e-07	1.4558699e-05	1.4540372e-05	-0.0012603957
0.02	1.02	0	0	0	1.01	0	0	0	0.97037828	0.9996837	1.1743386e-05	7.2124947e-08	1.2753958e-07	5.9342428e-08	9.1699796e-06	-1.2293933e-07	1.1056677e-07	-1.1327329e-07	2.5353333e-09	-6.9719668e-06	1.5654057e-07	1.6324385e-05	1.630504e-05	-0.0011864512
0.022	1.022	0	0	0	1.011	0	0	0	0.96722066	0.99937301	1.30317e-05	8.5110679e-08	1.3676353e-07	7.104219e-08	1.0144205e-05	-1.3448454e-07	1.1815765e-07	-1.2347954e-07	2.4237071e-09	-7.7261096e-06	1.9092094e-07	1.8099964e-05	1.8079846e-05	-0.0011127447
0.024	1.024	0	0	0	1.012	0	0	0	0.96404372	0.99902693	1.4326685e-05	9.7907166e-08	1.4507047e-07	8.2602671e-08	1.1121135e-05	-1.4585468e-07	1.2482945e-07	-1.3346708e-07	2.3103756e-09	-8.4833769e-06	2.2885995e-07	1.9883572e-05	1.9862866e-05	-0.0010424497
0.026	1.026	0	0	0	1.013	0	0	0	0.96084755	0.99864538	1.5627233e-05	1.1049066e-07	1.5251965e-07	9.4004235e-08	1.2100237e-05	-1.5708783e-07	1.3065676e-07	-1.4327012e-07	2.1995666e-09	-9.2432233e-06	2.703724e-07	2.1673826e-05	2.1652677e-05	-0.00097675694
0.028	1.028	0	0	0	1.014	0	0	0	0.95763218	0.99822812	1.6932515e-05	1.2285426e-07	1.5917393e-07	1.0524228e-07	1.3081103e-05	-1.6820899e-07	1.3571481e-07	-1.5290969e-07	2.0947114e-09	-1.0005238e-05	3.1547066e-07	2.3469689e-05	2.3448212e-05	-0.00091591469
0.03	1.03	0	0	0	1.015	0	0	0	0.95439753	0.9977749	1.8241898e-05	1.3500034e-07	1.6509916e-07	1.1632005e-07	1.4063418e-05	-1.7923503e-07	1.4007886e-07	-1.6239879e-07	1.998531e-09	-1.0769105e-05	3.6416525e-07	2.5270365e-05	2.5248658e-05	-0.00085974395
