lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
0.002	1.002	0	0	0	1.002	0	0	0	0.99681854	1.0008098	5.6388513e-06	-2.6967912e-07	-5.308064e-08	-2.7231725e-07	5.7767017e-06	-1.2767734e-07	-4.6216579e-08	-1.1771267e-07	-4.9374847e-11	-3.8051679e-06	1.1490353e-08	1.1415634e-05	1.133513e-05	-0.0071021909
0.004	1.004	0	0	0	1.004	0	0	0	0.99343463	1.001398	1.1083983e-05	-4.6401616e-07	-9.8397926e-08	-4.6841083e-07	1.1351062e-05	-2.6270381e-07	-7.8445361e-08	-2.3871201e-07	-1.030297e-09	-7.478005e-06	4.5340519e-08	2.2436832e-05	2.2386168e-05	-0.0022631819
0.006	1.006	0	0	0	1.006	0	0	0	0.9898817	1.0017959	1.6466506e-05	-6.0541416e-07	-1.5160949e-07	-6.1122386e-07	1.6798662e-05	-3.9275439e-07	-1.1617407e-07	-3.5340948e-07	-2.4934508e-09	-1.1087558e-05	1.0103503e-07	3.3269712e-05	3.3203487e-05	-0.0019945293
0.008	1.008	0	0	0	1.008	0	0	0	0.98614545	1.0019869	2.176602e-05	-7.0985604e-07	-2.2956758e-07	-7.1706703e-07	2.2088808e-05	-5.041277e-07	-1.7697053e-07	-4.4874819e-07	-3.8961564e-09	-1.4616977e-05	1.7815447e-07	4.3862253e-05	4.380345e-05	-0.0013424304
0.01	1.01	0	0	0	1.01	0	0	0	0.98225922	1.0020026	2.6984552e-05	-7.8903619e-07	-3.3033185e-07	-7.9761746e-07	2.7272737e-05	-5.9286223e-07	-2.5919052e-07	-5.2135396e-07	-5.115117e-09	-1.8084058e-05	2.7624882e-07	5.4267355e-05	5.4225272e-05	-0.00077606613
0.012	1.012	0	0	0	1.012	0	0	0	0.97827465	1.0018941	3.2163237e-05	-8.5116202e-07	-4.4412727e-07	-8.6098788e-07	3.2419173e-05	-6.645282e-07	-3.5341167e-07	-5.771301e-07	-6.2049933e-09	-2.1525402e-05	3.9505556e-07	6.4594876e-05	6.4560678e-05	-0.00052970391
0.014	1.014	0	0	0	1.014	0	0	0	0.97422371	1.0016929	3.7332964e-05	-9.014852e-07	-5.6482772e-07	-9.1240306e-07	3.7562246e-05	-7.2504394e-07	-4.5369543e-07	-6.2208968e-07	-7.2079106e-09	-2.4962667e-05	5.3449153e-07	7.49099e-05	7.4876902e-05	-0.00044070207
0.016	1.016	0	0	0	1.016	0	0	0	0.97012227	1.0014145	4.2508322e-05	-9.4333145e-07	-6.8947049e-07	-9.5519971e-07	4.2715117e-05	-7.781564e-07	-5.571245e-07	-6.5997364e-07	-8.1424181e-09	-2.8405099e-05	6.9456316e-07	8.5240223e-05	8.5205412e-05	-0.00040855415
0.018	1.018	0	0	0	1.018	0	0	0	0.96597825	1.0010664	4.7695252e-05	-9.7888036e-07	-8.1658799e-07	-9.9157655e-07	4.7882411e-05	-8.2607763e-07	-6.6220639e-07	-6.9295571e-07	-9.0180446e-09	-3.1856215e-05	8.7531318e-07	9.5596435e-05	9.555859e-05	-0.00039603867
