lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
0.002	1.002	0	0	0	1.002	0	0	0	1.002	1.006012	1.2909089e-05	2.1552254e-07	-8.6877481e-08	2.0039449e-07	1.2815862e-05	1.3656294e-07	-9.7678712e-08	1.3884451e-07	1.3112932e-05	-1.2945961e-05	3.8265183e-08	3.8837883e-05	3.9147945e-05	0.0079202617
0.004	1.004	0	0	0	1.004	0	0	0	1.004	1.0120481	2.6567007e-05	4.1415627e-07	-1.4533274e-07	3.8586741e-07	2.6448776e-05	2.6011983e-07	-1.6606705e-07	2.6304945e-07	2.6924006e-05	-2.6646596e-05	1.5659178e-07	7.9939789e-05	8.0022354e-05	0.0010317777
0.006	1.006	0	0	0	1.006	0	0	0	1.006	1.0181082	4.0641392e-05	5.8115984e-07	-1.8957305e-07	5.4247406e-07	4.0517451e-05	3.5611974e-07	-2.1874303e-07	3.584664e-07	4.1115361e-05	-4.0758068e-05	3.583546e-07	0.0001222742	0.00012222454	-0.0004063221
0.008	1.008	0	0	0	1.008	0	0	0	1.008	1.0241925	5.4966227e-05	7.2232358e-07	-2.2570603e-07	6.7553205e-07	5.485167e-05	4.3002919e-07	-2.6187875e-07	4.3109246e-07	5.5534352e-05	-5.5117416e-05	6.4548994e-07	0.00016535225	0.00016521716	-0.00081761981
0.01	1.01	0	0	0	1.01	0	0	0	1.01	1.030301	6.9455534e-05	8.4382598e-07	-2.5601962e-07	7.9056688e-07	6.936391e-05	4.878165e-07	-2.9803808e-07	4.8727043e-07	7.0102563e-05	-6.9640669e-05	1.0192233e-06	0.00020892201	0.00020872619	-0.00093814187
0.012	1.012	0	0	0	1.012	0	0	0	1.012	1.0364337	8.4060838e-05	9.5023225e-07	-2.8169349e-07	8.9164405e-07	8.4003314e-05	5.3383685e-07	-3.2865195e-07	5.315758e-07	8.477585e-05	-8.4280001e-05	1.4803947e-06	0.00025284	0.00025259795	-0.00095825717
0.014	1.014	0	0	0	1.014	0	0	0	1.014	1.0425907	9.8752387e-05	1.0448051e-06	-3.0356672e-07	9.8169231e-07	9.8737629e-05	5.7111912e-07	-3.5474932e-07	5.6715506e-07	9.9527165e-05	-9.9005727e-05	2.0296151e-06	0.00029701718	0.00029673824	-0.00094003544
0.016	1.016	0	0	0	1.016	0	0	0	1.016	1.0487721	0.00011351062	1.1299004e-06	-3.2230529e-07	1.0628524e-06	0.0001135451	6.0178681e-07	-3.7713491e-07	5.9618817e-07	0.00011433876	-0.00011379816	2.6673477e-06	0.00034139448	0.00034108512	-0.00090697887
0.018	1.018	0	0	0	1.018	0	0	0	1.018	1.0549778	0.00012832197	1.2072526e-06	-3.3844871e-07	1.1367204e-06	0.00012841037	6.2735847e-07	-3.9645058e-07	6.2021545e-07	0.00012919835	-0.00012864356	3.3939555e-06	0.00038593069	0.00038559565	-0.00086888225
0.02	1.02	0	0	0	1.02	0	0	0	1.02	1.061208	0.00014317662	1.2781657e-06	-3.5243507e-07	1.2045103e-06	0.00014332224	6.4894314e-07	-4.1321146e-07	6.4034888e-07	0.00014409706	-0.00014353197	4.2097303e-06	0.00043059592	0.0004302388	-0.00083005373
0.022	1.022	0	0	0	1.022	0	0	0	1.022	1.0674626	0.00015806723	1.3436399e-06	-3.6462058e-07	1.2671623e-06	0.00015827229	6.6736681e-07	-4.2783313e-07	6.5740767e-07	0.00015902827	-0.00015845593	5.1149107e-06	0.00047536778	0.0004749914	-0.00079241172
0.024	1.024	0	0	0	1.024	0	0	0	1.024	1.0737418	0.00017298817	1.4044572e-06	-3.7529579e-07	1.3254177e-06	0.00017325405	6.8325553e-07	-4.4065293e-07	6.7200655e-07	0.00017398689	-0.0001734097	6.1096958e-06	0.00052022911	0.00051983571	-0.0007567714
0.026	1.026	0	0	0	1.026	0	0	0	1.026	1.0800456	0.000187935	1.4612393e-06	-3.8469868e-07	1.3798692e-06	0.00018826248	6.9709118e-07	-4.5194651e-07	6.8461455e-07	0.00018896892	-0.0001883888	7.1942535e-06	0.0005651664	0.00056475785	-0.00072342029
0.028	1.028	0	0	0	1.028	0	0	0	1.028	1.086374	0.00020290417	1.5144883e-06	-3.9302522e-07	1.4309978e-06	0.00020329357	7.0924981e-07	-4.619407e-07	6.9559487e-07	0.00020397118	-0.00020338964	8.3687272e-06	0.00061016892	0.00060974674	-0.00069239036
0.03	1.03	0	0	0	1.03	0	0	0	1.03	1.092727	0.00021789281	1.5646155e-06	-4.0043765e-07	1.4791983e-06	0.00021834408	7.2002844e-07	-4.7082338e-07	7.0523256e-07	0.00021899105	-0.00021840931	9.6332405e-06	0.00065522794	0.00065479343	-0.0006635921
0.032	1.032	0	0	0	1.032	0	0	0	1.032	1.0991048	0.00023289854	1.6119618e-06	-4.0707102e-07	1.5247983e-06	0.00023341136	7.2966425e-07	-4.7875123e-07	7.1375403e-07	0.00023402641	-0.00023344544	1.0987901e-05	0.00070033631	0.00069989056	-0.00063688228
0.034	1.034	0	0	0	1.034	0	0	0	1.034	1.1055073	0.00024791937	1.6568131e-06	-4.1303833e-07	1.5680728e-06	0.00024849325	7.3834846e-07	-4.8585572e-07	7.213411e-07	0.00024907545	-0.00024849603	1.2432803e-05	0.00074548808	0.00074503204	-0.00061209864
0.036	1.036	0	0	0	1.036	0	0	0	1.036	1.1119347	0.00026295365	1.6994116e-06	-4.1843462e-07	1.6092541e-06	0.00026358793	7.462366e-07	-4.9224778e-07	7.2814126e-07	0.00026413668	-0.00026355942	1.3968029e-05	0.00079067826	0.00079021277	-0.00058907753
0.038	1.038	0	0	0	1.038	0	0	0	1.038	1.1183869	0.00027799994	1.7399643e-06	-4.2334019e-07	1.6485407e-06	0.00027869389	7.5345616e-07	-4.9802153e-07	7.3427522e-07	0.00027920882	-0.00027863422	1.5593654e-05	0.00083590265	0.00083542841	-0.00056766262
0.04	1.04	0	0	0	1.04	0	0	0	1.04	1.124864	0.00029305703	1.7786497e-06	-4.2782321e-07	1.6861027e-06	0.00029380984	7.601124e-07	-5.0325721e-07	7.3984265e-07	0.00029429076	-0.00029371921	1.7309743e-05	0.00088115764	0.00088067528	-0.00054770878
0.042	1.042	0	0	0	1.042	0	0	0	1.042	1.1313661	0.00030812389	1.8156228e-06	-4.3194178e-07	1.7220878e-06	0.00030893468	7.6629281e-07	-5.0802357e-07	7.4492645e-07	0.00030938156	-0.00030881338	1.9116355e-05	0.00092644013	0.00092595022	-0.00052908348
0.044	1.044	0	0	0	1.044	0	0	0	1.044	1.1378932	0.00032319959	1.851019e-06	-4.3574558e-07	1.7566241e-06	0.00032406746	7.7207051e-07	-5.1237976e-07	7.4959606e-07	0.0003244804	-0.00032391582	2.1013544e-05	0.00097174745	0.00097125049	-0.00051166682
0.046	1.046	0	0	0	1.046	0	0	0	1.046	1.1444453	0.00033828333	1.8849576e-06	-4.3927732e-07	1.7898241e-06	0.00033920739	7.7750699e-07	-5.1637685e-07	7.5391009e-07	0.00033958655	-0.00033902576	2.3001357e-05	0.0010170773	0.0010165737	-0.0004953509
0.048	1.048	0	0	0	1.048	0	0	0	1.048	1.1510226	0.00035337443	1.917544e-06	-4.4257374e-07	1.8217868e-06	0.00035435375	7.8265417e-07	-5.2005914e-07	7.5791823e-07	0.00035469939	-0.00035414252	2.5079838e-05	0.0010624276	0.0010619178	-0.00048003892
0.05	1.05	0	0	0	1.05	0	0	0	1.05	1.157625	0.00036847226	1.9488722e-06	-4.4566662e-07	1.8525995e-06	0.00036950593	7.8755612e-07	-5.2346516e-07	7.6166293e-07	0.00036981835	-0.00036926551	2.7249028e-05	0.0011077965	0.0011072809	-0.00046564409
0.052	1.052	0	0	0	1.052	0	0	0	1.052	1.1642526	0.00038357627	1.979026e-06	-4.4858351e-07	1.8823402e-06	0.00038466339	7.9225041e-07	-5.2662853e-07	7.6518059e-07	0.00038494294	-0.0003843942	2.9508962e-05	0.0011531826	0.0011526615	-0.00045208866
0.054	1.054	0	0	0	1.054	0	0	0	1.054	1.1709055	0.00039868598	2.0080808e-06	-4.5134832e-07	1.9110783e-06	0.00039982566	7.9676917e-07	-5.2957867e-07	7.6850259e-07	0.00040007271	-0.00039952812	3.1859674e-05	0.0011985844	0.001198058	-0.0004393029
0.056	1.056	0	0	0	1.056	0	0	0	1.056	1.1775836	0.00041380095	2.0361043e-06	-4.539819e-07	1.9388761e-06	0.00041499232	8.0114e-07	-5.3234144e-07	7.7165615e-07	0.00041520727	-0.00041466685	3.4301194e-05	0.0012440005	0.0012434693	-0.00042722422
0.058	1.058	0	0	0	1.058	0	0	0	1.058	1.1842871	0.00042892079	2.063158e-06	-4.5650244e-07	1.9657895e-06	0.00043016299	8.0538668e-07	-5.3493957e-07	7.7466491e-07	0.00043034627	-0.00042981002	3.6833551e-05	0.0012894301	0.0012888941	-0.00041579633
0.06	1.06	0	0	0	1.06	0	0	0	1.06	1.191016	0.00044404515	2.0892978e-06	-4.5892586e-07	1.9918692e-06	0.00044533735	8.0952973e-07	-5.3739311e-07	7.7754954e-07	0.00044548939	-0.0004449573	3.9456771e-05	0.0013348719	0.0013343315	-0.00040496858
0.062	1.062	0	0	0	1.062	0	0	0	1.062	1.1977703	0.00045917371	2.1145743e-06	-4.6126612e-07	2.0171611e-06	0.00046051509	8.1358698e-07	-5.3971981e-07	7.8032816e-07	0.00046063633	-0.00046010838	4.2170877e-05	0.0013803251	0.0013797805	-0.00039469527
0.064	1.064	0	0	0	1.064	0	0	0	1.064	1.2045501	0.00047430618	2.1390341e-06	-4.6353545e-07	2.0417068e-06	0.00047569596	8.1757389e-07	-5.4193537e-07	7.8301672e-07	0.00047578684	-0.00047526299	4.4975893e-05	0.001425789	0.0014252404	-0.00038493509
0.066	1.066	0	0	0	1.066	0	0	0	1.066	1.2113555	0.00048944229	2.1627197e-06	-4.6574464e-07	2.0655443e-06	0.00049087972	8.2150394e-07	-5.4405376e-07	7.8562928e-07	0.00049094068	-0.0004904209	4.7871839e-05	0.0014712627	0.0014707102	-0.00037565065
0.068	1.068	0	0	0	1.068	0	0	0	1.068	1.2181864	0.00050458182	2.1856703e-06	-4.6790317e-07	2.0887084e-06	0.00050606614	8.253889e-07	-5.4608737e-07	7.8817831e-07	0.00050609763	-0.00050558186	5.0858734e-05	0.0015167456	0.0015161894	-0.00036680804
0.07	1.07	0	0	0	1.07	0	0	0	1.07	1.225043	0.00051972454	2.2079217e-06	-4.7001942e-07	2.111231e-06	0.00052125504	8.2923905e-07	-5.4804726e-07	7.9067486e-07	0.00052125749	-0.00052074569	5.3936597e-05	0.0015622371	0.0015616774	-0.00035837642
0.072	1.072	0	0	0	1.072	0	0	0	1.072	1.2319252	0.00053487026	2.2295073e-06	-4.7210076e-07	2.1331413e-06	0.00053644624	8.3306341e-07	-5.4994331e-07	7.9312879e-07	0.00053642009	-0.00053591219	5.7105444e-05	0.0016077366	0.0016071735	-0.00035032772
0.074	1.074	0	0	0	1.074	0	0	0	1.074	1.2388332	0.00055001878	2.2504579e-06	-4.7415374e-07	2.1544665e-06	0.00055163958	8.3686991e-07	-5.5178433e-07	7.9554887e-07	0.00055158525	-0.0005510812	6.0365291e-05	0.0016532436	0.0016526773	-0.00034263634
0.076	1.076	0	0	0	1.076	0	0	0	1.076	1.245767	0.00056516995	2.270802e-06	-4.7618412e-07	2.1752315e-06	0.00056683491	8.406655e-07	-5.5357822e-07	7.9794296e-07	0.00056675283	-0.00056625256	6.3716153e-05	0.0016987577	0.0016981883	-0.00033527888
0.078	1.078	0	0	0	1.078	0	0	0	1.078	1.2527266	0.0005803236	2.290566e-06	-4.7819703e-07	2.1954594e-06	0.0005820321	8.4445634e-07	-5.5533204e-07	8.0031811e-07	0.00058192268	-0.00058142612	6.7158044e-05	0.0017442784	0.001743706	-0.0003282339
0.08	1.08	0	0	0	1.08	0	0	0	1.08	1.259712	0.0005954796	2.3097748e-06	-4.80197e-07	2.2151716e-06	0.00059723102	8.4824781e-07	-5.5705215e-07	8.0268064e-07	0.00059709467	-0.00059660176	7.0690977e-05	0.0017898053	0.0017892301	-0.00032148175
0.082	1.082	0	0	0	1.082	0	0	0	1.082	1.2667234	0.0006106378	2.3284512e-06	-4.8218805e-07	2.2343882e-06	0.00061243157	8.5204472e-07	-5.5874424e-07	8.0503623e-07	0.00061226868	-0.00061177935	7.4314964e-05	0.0018353381	0.0018347601	-0.00031500438
0.084	1.084	0	0	0	1.084	0	0	0	1.084	1.2737607	0.0006257981	2.3466168e-06	-4.8417374e-07	2.2531278e-06	0.00062763365	8.5585127e-07	-5.6041344e-07	8.0739001e-07	0.00062744461	-0.00062695879	7.8030018e-05	0.0018808764	0.0018802958	-0.00030878517
0.086	1.086	0	0	0	1.086	0	0	0	1.086	1.2808241	0.00064096037	2.3642917e-06	-4.8615725e-07	2.2714076e-06	0.00064283715	8.5967121e-07	-5.6206437e-07	8.097466e-07	0.00064262235	-0.00064213996	8.1836147e-05	0.0019264199	0.0019258367	-0.00030280879
0.088	1.088	0	0	0	1.088	0	0	0	1.088	1.2879135	0.00065612452	2.3814946e-06	-4.8814137e-07	2.2892441e-06	0.00065804199	8.6350785e-07	-5.6370118e-07	8.1211018e-07	0.00065780179	-0.00065732277	8.5733364e-05	0.0019719683	0.0019713827	-0.00029706112
0.09	1.09	0	0	0	1.09	0	0	0	1.09	1.295029	0.00067129043	2.3982433e-06	-4.9012861e-07	2.3066523e-06	0.00067324809	8.6736414e-07	-5.6532762e-07	8.1448451e-07	0.00067298286	-0.00067250713	8.9721678e-05	0.0020175214	0.0020169334	-0.00029152907
0.092	1.092	0	0	0	1.092	0	0	0	1.092	1.3021707	0.00068645802	2.4145544e-06	-4.9212117e-07	2.3236467e-06	0.00068845537	8.7124267e-07	-5.6694708e-07	8.1687304e-07	0.00068816547	-0.00068769295	9.3801098e-05	0.0020630789	0.0020624886	-0.00028620054
