lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
-0.002	0.998	0	0	0	0.998	0	-0	-0	1.0007944	0.99679526	-9.4031443e-06	-8.943164e-08	4.2160799e-08	-1.0836834e-07	-8.8662833e-06	-7.7188316e-08	2.860489e-08	-7.2917194e-08	-1.8178429e-09	6.0904152e-06	1.8502205e-08	-1.8268741e-05	-1.8032965e-05	-0.013074689
-0.004	0.996	0	0	0	0.996	0	-0	-0	1.0015118	0.99351576	-1.8105165e-05	-1.7745e-07	7.4488846e-08	-2.198272e-07	-1.6902281e-05	-2.0794652e-07	4.3473888e-08	-1.9938389e-07	-7.1637279e-09	1.1671537e-05	7.2131861e-08	-3.5005275e-05	-3.4578889e-05	-0.012330815
-0.006	0.994	0	0	0	0.994	0	-0	-0	1.0020065	0.9900185	-2.5428371e-05	-1.7392383e-07	-8.4730878e-08	-2.4684951e-07	-2.3529747e-05	-4.3701684e-07	-1.4401278e-07	-4.270369e-07	-2.0650695e-08	1.6326256e-05	1.5681776e-07	-4.8954557e-05	-4.8400373e-05	-0.01144998
-0.008	0.992	0	0	0	0.992	0	-0	-0	1.0022017	0.98623065	-3.0956081e-05	1.4090666e-08	-4.6750925e-07	-9.3356735e-08	-2.8318563e-05	-5.0225275e-07	-5.6248614e-07	-4.8949091e-07	-3.6747885e-08	1.9770464e-05	2.6573335e-07	-5.9272069e-05	-5.895543e-05	-0.0053708199
-0.01	0.99	0	0	0	0.99	0	-0	-0	1.0022868	0.98234133	-3.5138857e-05	2.2394372e-07	-8.4875536e-07	8.0422426e-08	-3.1870351e-05	-4.4832143e-07	-9.7912952e-07	-4.2736939e-07	-4.7416077e-08	2.2352208e-05	3.9263948e-07	-6.7008873e-05	-6.6363596e-05	-0.0097233537
-0.012	0.988	0	0	0	0.988	0	-0	-0	1.00223	0.9783208	-3.7298443e-05	5.6623828e-07	-7.1576002e-07	3.6256291e-07	-3.406041e-05	-4.2027377e-07	-8.6857831e-07	-3.5845588e-07	-1.4064937e-08	2.3790973e-05	5.3118774e-07	-7.1359169e-05	-7.1419472e-05	0.00084435807
-0.014	0.986	0	0	0	0.986	0	-0	-0	1.0021971	0.97433196	-3.9343257e-05	6.8580299e-07	-5.6467219e-07	4.4451969e-07	-3.5871499e-05	-3.8949472e-07	-7.3837887e-07	-3.0948724e-07	-1.1067332e-08	2.5075275e-05	6.7831737e-07	-7.5214919e-05	-7.5260514e-05	0.00060582266
-0.016	0.984	0	0	0	0.984	0	-0	-0	1.0021713	0.97035835	-4.0874435e-05	7.6429148e-07	-4.5495382e-07	4.889327e-07	-3.7294019e-05	-3.6932339e-07	-6.4813675e-07	-2.7314551e-07	-9.549242e-09	2.6059334e-05	8.3222979e-07	-7.8168565e-05	-7.826284e-05	0.0012045924
-0.018	0.982	0	0	0	0.982	0	-0	-0	1.0021504	0.96639773	-4.2033953e-05	8.2081848e-07	-3.6933413e-07	5.1458028e-07	-3.8432339e-05	-3.5635229e-07	-5.8035352e-07	-2.456223e-07	-8.6524297e-09	2.6824982e-05	9.9136873e-07	-8.0466374e-05	-8.059626e-05	0.0016115548
-0.02	0.98	0	0	0	0.98	0	-0	-0	1.0021333	0.96244887	-4.2931728e-05	8.6393986e-07	-2.9976254e-07	5.2968417e-07	-3.9362471e-05	-3.4794905e-07	-5.2705748e-07	-2.2407801e-07	-8.0920566e-09	2.7434097e-05	1.1546148e-06	-8.2294263e-05	-8.2448541e-05	0.0018712067
-0.022	0.978	0	0	0	0.978	0	-0	-0	1.0021191	0.95851091	-4.3643972e-05	8.9821014e-07	-2.4158669e-07	5.384543e-07	-4.0137484e-05	-3.423802e-07	-4.8375368e-07	-2.0660167e-07	-7.7413679e-09	2.7929733e-05	1.3211629e-06	-8.3781508e-05	-8.3952311e-05	0.0020345255
-0.024	0.976	0	0	0	0.976	0	-0	-0	1.0021072	0.95458323	-4.4222203e-05	9.2630736e-07	-1.9185208e-07	5.4325101e-07	-4.0794529e-05	-3.3852879e-07	-4.4765268e-07	-1.9191856e-07	-7.5346573e-09	2.8341422e-05	1.4904241e-06	-8.5016773e-05	-8.5198847e-05	0.0021370442
-0.026	0.974	0	0	0	0.974	0	-0	-0	1.002097	0.95066534	-4.4701394e-05	9.4991471e-07	-1.4857054e-07	5.4548113e-07	-4.1360015e-05	-3.3567042e-07	-4.1691618e-07	-1.7916711e-07	-7.4344204e-09	2.8689614e-05	1.6619583e-06	-8.6061444e-05	-8.6251291e-05	0.0022010931
-0.028	0.972	0	0	0	0.972	0	-0	-0	1.0020882	0.94675688	-4.5105679e-05	9.7014351e-07	-1.1034634e-07	5.4602147e-07	-4.1853082e-05	-3.3332863e-07	-3.9027767e-07	-1.6775345e-07	-7.4177697e-09	2.8988726e-05	1.8354292e-06	-8.6958791e-05	-8.7154048e-05	0.0022403612
-0.03	0.97	0	0	0	0.97	0	-0	-0	1.0020806	0.9428576	-4.5452051e-05	9.877567e-07	-7.6166044e-08	5.4543734e-07	-4.2287874e-05	-3.3118543e-07	-3.6683321e-07	-1.5725949e-07	-7.470033e-09	2.9249132e-05	2.0105745e-06	-8.7739951e-05	-8.7938981e-05	0.0022632668
-0.032	0.968	0	0	0	0.968	0	-0	-0	1.0020739	0.93896726	-4.5752728e-05	1.0032952e-06	-4.5273065e-08	5.4410299e-07	-4.2675039e-05	-3.2902602e-07	-3.4591851e-07	-1.4738488e-07	-7.5814373e-09	2.9478449e-05	2.1871852e-06	-8.8427791e-05	-8.8629428e-05	0.0022750601
-0.034	0.966	0	0	0	0.966	0	-0	-0	1.0020679	0.93508572	-4.6016674e-05	1.0171532e-06	-1.7089102e-08	5.422713e-07	-4.3022731e-05	-3.2670401e-07	-3.2703322e-07	-1.3790976e-07	-7.7452632e-09	2.9682383e-05	2.3650922e-06	-8.9039426e-05	-8.9242817e-05	0.0022790757
-0.036	0.964	0	0	0	0.964	0	-0	-0	1.0020627	0.93121282	-4.6250586e-05	1.0296249e-06	8.8368084e-09	5.4011582e-07	-4.3337293e-05	-3.2411938e-07	-3.097925e-07	-1.2867048e-07	-7.9567558e-09	2.9865278e-05	2.5441564e-06	-8.9587898e-05	-8.9792398e-05	0.0022774733
-0.038	0.962	0	0	0	0.962	0	-0	-0	1.0020579	0.92734847	-4.6459552e-05	1.0409345e-06	3.2862395e-08	5.3775693e-07	-4.3623729e-05	-3.2120412e-07	-2.9389502e-07	-1.1954346e-07	-8.21245e-09	3.0030498e-05	2.7242618e-06	-9.0083299e-05	-9.0288406e-05	0.0022716797
-0.04	0.96	0	0	0	0.96	0	-0	-0	1.0020536	0.92349258	-4.6647494e-05	1.0512557e-06	5.5275572e-08	5.352787e-07	-4.3886039e-05	-3.1791269e-07	-2.7910126e-07	-1.1043434e-07	-8.5097336e-09	3.0180681e-05	2.9053101e-06	-9.0533551e-05	-9.0738862e-05	0.0022626567
-0.042	0.958	0	0	0	0.958	0	-0	-0	1.0020496	0.91964507	-4.6817479e-05	1.0607259e-06	7.6310876e-08	5.3273984e-07	-4.4127456e-05	-3.1421576e-07	-2.6521842e-07	-1.012704e-07	-8.8465539e-09	3.0317927e-05	3.0872172e-06	-9.0944951e-05	-9.1150137e-05	0.0022510676
-0.044	0.956	0	0	0	0.956	0	-0	-0	1.002046	0.91580587	-4.6971928e-05	1.0694549e-06	9.6161244e-08	5.301812e-07	-4.4350618e-05	-3.1009582e-07	-2.5208979e-07	-9.1995417e-08	-9.2212129e-09	3.0443923e-05	3.2699106e-06	-9.1322563e-05	-9.1527345e-05	0.002237382
