lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
-0.002	0.998	-0.0016	0	0	1.0000722	0	0	0	1.0000612	0.99813311	-1.5595359e-05	-4.8346748e-07	-1.7472714e-07	-4.9450115e-07	4.6070123e-10	-2.6625145e-09	-1.8293411e-07	-4.7662597e-09	1.7433293e-09	5.1977182e-06	1.6183472e-08	-1.5982181e-05	-1.5833892e-05	-0.0093653022
-0.004	0.996	-0.0032	0	0	1.000099	0	0	0	1.0000859	0.99618414	-3.0514612e-05	-6.1182611e-07	-3.8205125e-07	-6.3808097e-07	3.0029893e-09	-7.0779296e-09	-4.0144417e-07	-1.5195944e-08	4.8665173e-09	1.0168914e-05	6.3335569e-08	-3.1004126e-05	-3.0955929e-05	-0.0015569517
-0.006	0.994	-0.0048	0	0	1.0001087	0	0	0	1.0000825	0.99419006	-4.5000055e-05	-6.3325528e-07	-4.8104306e-07	-6.7457156e-07	6.7599339e-09	-1.3703271e-08	-5.1241887e-07	-3.0739901e-08	6.3695453e-09	1.4995642e-05	1.4000719e-07	-4.5506641e-05	-4.5515044e-05	0.00018462141
-0.008	0.992	-0.0064	0	0	1.0001047	0	0	0	1.0000685	0.99217181	-5.9151758e-05	-6.6588931e-07	-5.5553381e-07	-7.2210607e-07	1.1440997e-08	-2.7189789e-08	-5.9990405e-07	-5.6084181e-08	6.1083748e-09	1.9711403e-05	2.4539574e-07	-5.9684381e-05	-5.9722761e-05	0.00064263102
-0.01	0.99	-0.008	0	0	1.0000954	0	0	0	1.0000495	0.99014345	-7.3005537e-05	-6.8148628e-07	-6.3636085e-07	-7.5399506e-07	1.5746473e-08	-4.3239202e-08	-6.9843819e-07	-8.288057e-08	4.5285465e-09	2.4328421e-05	3.7889823e-07	-7.3550596e-05	-7.3612179e-05	0.00083658741
-0.012	0.988	-0.0096	0	0	1.0000833	0	0	0	1.0000273	0.9881093	-8.6489977e-05	-6.7634433e-07	-7.2462115e-07	-7.6637447e-07	2.0090844e-08	-5.3576207e-08	-8.07764e-07	-1.0367547e-07	2.4795585e-09	2.8822469e-05	5.3984446e-07	-8.703089e-05	-8.7114854e-05	0.00096383615
-0.014	0.986	-0.0112	0	0	1.0000689	0	0	0	1.0000019	0.9860698	-9.9464172e-05	-6.5259455e-07	-8.1975386e-07	-7.6127362e-07	2.4664793e-08	-6.105453e-08	-9.2715115e-07	-1.2181789e-07	-8.9012052e-11	3.3146532e-05	7.2735765e-07	-9.9986057e-05	-0.00010009362	0.0010745848
-0.016	0.984	-0.0128	0	0	1.0000522	0	0	0	0.99997329	0.98402507	-0.0001117167	-6.1062006e-07	-9.2233358e-07	-7.3870313e-07	2.9554423e-08	-6.6836678e-08	-1.0569061e-06	-1.3872499e-07	-3.2694217e-09	3.723014e-05	9.4021892e-07	-0.00011220499	-0.00011233797	0.0011838117
-0.018	0.982	-0.0144	0	0	1.0000332	0	0	0	0.99994197	0.98197561	-0.00012295537	-5.5167418e-07	-1.0314504e-06	-6.9911656e-07	3.4770624e-08	-7.1019057e-08	-1.1952984e-06	-1.5453353e-07	-7.0427858e-09	4.0975882e-05	1.1767095e-06	-0.00012339647	-0.0001235606	0.0013283074
