lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
-0.002	0.998	-0.0016	0	0	1.00076	0	0	0	1.0007569	0.99951452	-1.5336965e-05	-1.4037737e-05	-3.9804103e-08	-1.4089901e-05	-7.0582641e-09	-6.0517143e-08	-2.1054987e-08	-3.4640383e-08	-3.7014495e-09	5.1159081e-06	2.6619551e-08	-2.6563141e-05	-2.6426875e-05	-0.0051563555
-0.004	0.996	-0.0032	0	0	1.0014688	0	0	0	1.0015357	0.99899474	-3.025432e-05	-2.7504121e-05	-1.9695274e-07	-2.7716313e-05	-1.6943715e-08	-2.9802702e-07	1.1004515e-08	-5.0782023e-08	-6.3288814e-09	1.0092531e-05	1.057075e-07	-5.2251211e-05	-5.0796307e-05	-0.02864192
-0.006	0.994	-0.0048	0	0	1.0015742	0	0	0	1.0026259	0.99817894	-4.1474742e-05	-3.5468232e-05	-5.6593767e-07	-3.5878333e-05	-3.6112008e-08	-1.3106548e-06	5.294776e-07	2.1388052e-08	-4.7104044e-09	1.3838521e-05	2.2980478e-07	-6.9848209e-05	-6.8893984e-05	-0.013850619
-0.008	0.992	-0.0064	0	0	1.0012882	0	0	0	1.00387	0.99712189	-4.9701538e-05	-3.9608496e-05	-4.1320359e-07	-4.0181863e-05	-5.4523856e-08	-2.179882e-06	1.4121e-06	1.4548949e-07	-5.4253704e-09	1.6587162e-05	3.8128344e-07	-8.1392824e-05	-8.1225278e-05	-0.0020627289
-0.01	0.99	-0.008	0	0	1.0010038	0	0	0	1.0050477	0.99599602	-5.7198833e-05	-4.3378975e-05	8.5667397e-08	-4.4098714e-05	-7.1517348e-08	-2.8442738e-06	2.4345634e-06	2.9955831e-07	-8.6743305e-09	1.9093008e-05	5.5470589e-07	-9.1906535e-05	-9.1815645e-05	-0.0009899208
-0.012	0.988	-0.0096	0	0	1.0007617	0	0	0	1.0061259	0.99480958	-6.411864e-05	-4.7092942e-05	6.8574729e-07	-4.7938433e-05	-8.8145721e-08	-3.4015034e-06	3.4444724e-06	4.8832861e-07	-1.3513125e-08	2.1406766e-05	7.4854602e-07	-0.00010179554	-0.00010171757	-0.00076650535
-0.014	0.986	-0.0112	0	0	1.0005763	0	0	0	1.0070834	0.99355654	-7.0429642e-05	-5.0803811e-05	1.222617e-06	-5.1760693e-05	-1.0497692e-07	-3.8853334e-06	4.3131936e-06	7.1108689e-07	-1.9231528e-08	2.351795e-05	9.6157617e-07	-0.00011107227	-0.00011099557	-0.0006910189
-0.016	0.984	-0.0128	0	0	1.0004506	0	0	0	1.007911	0.99223141	-7.6115696e-05	-5.4481892e-05	1.6420316e-06	-5.5550274e-05	-1.22387e-07	-4.3050309e-06	5.0069829e-06	9.6155444e-07	-2.4975626e-08	2.5421019e-05	1.1925283e-06	-0.00011969779	-0.00011961764	-0.00067011633
-0.018	0.982	-0.0144	0	0	1.0003758	0	0	0	1.008613	0.9908302	-8.1200278e-05	-5.8031124e-05	1.9687177e-06	-5.9222496e-05	-1.4053805e-07	-4.6630048e-06	5.5657581e-06	1.2308468e-06	-2.9924886e-08	2.712358e-05	1.4400467e-06	-0.00012761954	-0.00012752946	-0.00070633186
-0.02	0.98	-0.016	0	0	1.0003372	0	0	0	1.0091973	0.98934687	-8.5711209e-05	-6.131206e-05	2.2405092e-06	-6.2641218e-05	-1.5940008e-07	-4.9660982e-06	6.0377974e-06	1.5076875e-06	-3.3532506e-08	2.8634714e-05	1.7026461e-06	-0.00013475422	-0.00013464978	-0.00077566604
-0.022	0.978	-0.0176	0	0	1.0003202	0	0	0	1.0096688	0.98777221	-8.9659901e-05	-6.4169991e-05	2.4755743e-06	-6.5649e-05	-1.7878156e-07	-5.2302663e-06	6.4473721e-06	1.7760742e-06	-3.5585616e-08	2.9958089e-05	1.9786458e-06	-0.0001409896	-0.0001408753	-0.00081132934
-0.024	0.976	-0.0192	0	0	1.0003122	0	0	0	1.0100306	0.98609759	-9.3054958e-05	-6.6472773e-05	2.6718931e-06	-6.810814e-05	-1.9834112e-07	-5.4790769e-06	6.7959738e-06	2.0159613e-06	-3.6194951e-08	3.1096498e-05	2.2661474e-06	-0.00014622833	-0.00014612086	-0.00073549783
-0.026	0.974	-0.0208	0	0	1.0003047	0	0	0	1.0102893	0.98432162	-9.5931317e-05	-6.8159332e-05	2.8201669e-06	-6.9951868e-05	-2.1765098e-07	-5.7356414e-06	7.0773209e-06	2.2102741e-06	-3.5739329e-08	3.2061569e-05	2.5631293e-06	-0.00015045594	-0.00015037695	-0.0005253249
-0.028	0.972	-0.0224	0	0	1.0002942	0	0	0	1.0104577	0.98245386	-9.8363681e-05	-6.9265206e-05	2.9171816e-06	-7.1211833e-05	-2.3633389e-07	-6.012749e-06	7.2919309e-06	2.3533013e-06	-3.4710247e-08	3.2878242e-05	2.8676551e-06	-0.00015377497	-0.00015373772	-0.00024231454
-0.03	0.97	-0.024	0	0	1.0002808	0	0	0	1.0105529	0.98051161	-0.00010044951	-6.9895822e-05	2.9696927e-06	-7.1991894e-05	-2.541736e-07	-6.3103096e-06	7.4507402e-06	2.4515609e-06	-3.3523683e-08	3.3579069e-05	3.1780801e-06	-0.0001563668	-0.00015637136	2.9151767e-05
-0.032	0.968	-0.0256	0	0	1.0002666	0	0	0	1.0105914	0.97851335	-0.0001022815	-7.0174244e-05	2.9895801e-06	-7.2415148e-05	-2.7111805e-07	-6.6208109e-06	7.5693617e-06	2.5174192e-06	-3.2431762e-08	3.4195016e-05	3.4931406e-06	-0.00015842244	-0.00015846123	0.00024479678
-0.034	0.966	-0.0272	0	0	1.0002539	0	0	0	1.0105866	0.97647455	-0.00010393249	-7.0205884e-05	2.9882776e-06	-7.2587686e-05	-2.8721644e-07	-6.935592e-06	7.6620168e-06	2.5628634e-06	-3.1544665e-08	3.4750416e-05	3.8119251e-06	-0.00016009913	-0.00016016336	0.00040102486
-0.036	0.964	-0.0288	0	0	1.0002445	0	0	0	1.0105482	0.97440663	-0.00010545427	-7.0068645e-05	2.9743859e-06	-7.2588168e-05	-3.02559e-07	-7.2478945e-06	7.7391724e-06	2.5968987e-06	-3.0887956e-08	3.5262571e-05	4.133794e-06	-0.00016151107	-0.00016159361	0.00051075872
-0.038	0.962	-0.0304	0	0	1.0002395	0	0	0	1.0104831	0.97231757	-0.00010688218	-6.9816326e-05	2.9536118e-06	-7.247102e-05	-3.1724245e-07	-7.5533625e-06	7.8077173e-06	2.6254622e-06	-3.0447648e-08	3.5743292e-05	4.4582995e-06	-0.00016273678	-0.00016283256	0.00058819822
-0.04	0.96	-0.032	0	0	1.0002397	0	0	0	1.0103963	0.9702129	-0.00010824022	-6.9485155e-05	2.9294876e-06	-7.2272934e-05	-3.3135564e-07	-7.8495561e-06	7.871915e-06	2.6521786e-06	-3.0195464e-08	3.6200592e-05	4.7851242e-06	-0.0001638293	-0.0001639349	0.00064416539
-0.042	0.958	-0.0336	0	0	1.0002455	0	0	0	1.010291	0.96809641	-0.00010954483	-6.9099444e-05	2.9041021e-06	-7.2018548e-05	-3.4497524e-07	-8.1353289e-06	7.9343033e-06	2.6791357e-06	-3.0100678e-08	3.663997e-05	5.1140391e-06	-0.00016482458	-0.00016493772	0.00068597162
-0.044	0.956	-0.0352	0	0	1.0002572	0	0	0	1.0101698	0.96597079	-0.00011080752	-6.8675625e-05	2.8786397e-06	-7.1724519e-05	-3.5816586e-07	-8.4103363e-06	7.9963429e-06	2.7074612e-06	-3.0134895e-08	3.7065274e-05	5.4448751e-06	-0.00016574732	-0.00016586648	0.00071835329
-0.046	0.954	-0.0368	0	0	1.0002749	0	0	0	1.0100347	0.96383793	-0.00011203651	-6.8224936e-05	2.8537357e-06	-7.1402238e-05	-3.7098152e-07	-8.6747026e-06	8.0588397e-06	2.7377029e-06	-3.0273565e-08	3.7479256e-05	5.777505e-06	-0.00016661478	-0.00016673889	0.00074435296
-0.048	0.952	-0.0384	0	0	1.0002984	0	0	0	1.0098869	0.96169923	-0.00011323783	-6.7755166e-05	2.8296976e-06	-7.1059594e-05	-3.8346742e-07	-8.9288108e-06	8.1222068e-06	2.7700666e-06	-3.0496096e-08	3.7883933e-05	6.1118307e-06	-0.00016743922	-0.00016756757	0.00076593948
-0.05	0.95	-0.04	0	0	1.0003279	0	0	0	1.0097275	0.95955571	-0.00011441599	-6.7271784e-05	2.8066402e-06	-7.0702122e-05	-3.9566155e-07	-9.1731748e-06	8.186625e-06	2.8045614e-06	-3.0785463e-08	3.8280811e-05	6.4477753e-06	-0.00016822955	-0.00016836161	0.00078440584
-0.052	0.948	-0.0416	0	0	1.0003632	0	0	0	1.0095576	0.95740814	-0.0001155744	-6.6778679e-05	2.7845678e-06	-7.0333754e-05	-4.0759602e-07	-9.4083629e-06	8.2521399e-06	2.841088e-06	-3.112767e-08	3.8671043e-05	6.7852771e-06	-0.0001689923	-0.00016912771	0.00080061667
