lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
-0.002	0.998	0	0	0	0.998	0	0	0	0.998	0.99401199	-7.4514341e-05	-9.9733463e-07	-1.0180362e-06	-9.9250541e-07	-7.5940278e-05	4.5889434e-07	-9.9748196e-07	4.720796e-07	-7.5437895e-05	7.5297505e-05	2.2607501e-07	-0.00022589251	-0.00022538242	-0.0022632398
-0.004	0.996	0	0	0	0.996	0	0	0	0.996	0.98804794	-0.00014821951	-2.1400292e-06	-2.212591e-06	-2.1294927e-06	-0.00015109785	9.5372131e-07	-2.169303e-06	9.8150895e-07	-0.00015021829	0.00014984521	9.0152968e-07	-0.00044953564	-0.00044871017	-0.0018396657
-0.006	0.994	0	0	0	0.994	0	0	0	0.994	0.98210778	-0.00022076333	-3.4464982e-06	-3.674145e-06	-3.4288094e-06	-0.00022504373	1.4836543e-06	-3.6044674e-06	1.5286562e-06	-0.0002240441	0.00022328372	2.0209157e-06	-0.00066985116	-0.00066847665	-0.0020561744
-0.008	0.992	0	0	0	0.992	0	0	0	0.992	0.97619149	-0.00029134506	-4.9139456e-06	-5.5890992e-06	-4.8861955e-06	-0.0002967182	2.0268114e-06	-5.4856943e-06	2.094576e-06	-0.0002961993	0.00029475418	3.5754363e-06	-0.00088426255	-0.00088153609	-0.0030928568
-0.01	0.99	0	0	0	0.99	0	0	0	0.99	0.970299	-0.00035771563	-6.4474486e-06	-8.414104e-06	-6.4019184e-06	-0.00036289734	2.4871906e-06	-8.259049e-06	2.5910635e-06	-0.0003643512	0.00036165472	5.54706e-06	-0.0010849642	-0.0010783458	-0.0061375013
-0.012	0.988	0	0	0	0.988	0	0	0	0.988	0.96443027	-0.00041303926	-7.7003293e-06	-1.3216058e-05	-7.6095921e-06	-0.00041511936	2.6573119e-06	-1.296077e-05	2.8280551e-06	-0.00042038828	0.0004161823	7.8888196e-06	-0.0012485469	-0.0012358321	-0.010288435
-0.014	0.986	0	0	0	0.986	0	0	0	0.986	0.95858526	-0.00044411992	-7.792203e-06	-1.8849752e-05	-7.6046997e-06	-0.00044513539	6.4663949e-07	-1.8405695e-05	9.2392621e-07	-0.0004507284	0.00044666124	1.0490389e-05	-0.0013399837	-0.0013307225	-0.0069595324
-0.016	0.984	0	0	0	0.984	0	0	0	0.984	0.9527639	-0.00045573348	-5.7887165e-06	-1.9719954e-05	-5.5088835e-06	-0.00045768144	-3.9903735e-06	-1.9083289e-05	-3.6131747e-06	-0.00046177962	0.00045839818	1.321171e-05	-0.0013751945	-0.0013728105	-0.0017366278
-0.018	0.982	0	0	0	0.982	0	0	0	0.982	0.94696617	-0.00046134129	-3.361257e-06	-1.8596655e-05	-3.0118437e-06	-0.00046410987	-7.5163424e-06	-1.7812552e-05	-7.0623622e-06	-0.00046712931	0.00046419349	1.598163e-05	-0.0013925805	-0.0013917364	-0.00060645376
-0.02	0.98	0	0	0	0.98	0	0	0	0.98	0.941192	-0.00046485511	-1.207833e-06	-1.7358426e-05	-8.0096005e-07	-0.00046821493	-9.8924873e-06	-1.6453732e-05	-9.3754532e-06	-0.00047054671	0.00046787225	1.8778655e-05	-0.0014036167	-0.0014030735	-0.0003871943
-0.022	0.978	0	0	0	0.978	0	0	0	0.978	0.93544135	-0.0004673347	6.4354327e-07	-1.6308809e-05	1.1003377e-06	-0.00047112679	-1.1529804e-05	-1.5300393e-05	-1.0958842e-05	-0.00047302717	0.00047049622	2.1593924e-05	-0.0014114887	-0.0014110063	-0.00034183109
-0.024	0.976	0	0	0	0.976	0	0	0	0.976	0.92971418	-0.00046921461	2.2399664e-06	-1.5452814e-05	2.7412173e-06	-0.00047333281	-1.268674e-05	-1.4352683e-05	-1.2068657e-05	-0.00047497229	0.00047250657	2.4422681e-05	-0.0014175197	-0.0014170286	-0.0003466081
-0.026	0.974	0	0	0	0.974	0	0	0	0.974	0.92401042	-0.00047071469	3.6234322e-06	-1.4749497e-05	4.1648636e-06	-0.00047508584	-1.3518321e-05	-1.3566849e-05	-1.2858509e-05	-0.0004765828	0.00047412778	2.7262039e-05	-0.0014223833	-0.0014218586	-0.00036903251
