lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
0.002	1.002	0	0	0	0.99923571	0	0	0	0.99920375	1.0004369	1.5641287e-05	3.0251348e-07	3.1599818e-07	2.9824982e-07	-4.1697133e-09	-8.1167227e-08	3.120451e-07	-7.6936731e-08	-2.2565398e-09	-5.2116201e-06	1.5613318e-08	1.5643783e-05	1.5654718e-05	0.00069856738
0.004	1.004	0	0	0	0.9984687	0	0	0	0.99840504	1.0008637	3.1405249e-05	5.9283335e-07	6.2130307e-07	5.9072736e-07	-8.1797083e-09	-1.7371039e-07	6.1059517e-07	-1.6116991e-07	-4.3524142e-09	-1.0464239e-05	6.2618874e-08	3.1410133e-05	3.1410537e-05	1.2878042e-05
0.006	1.006	0	0	0	0.99769891	0	0	0	0.99760397	1.0012802	4.7285788e-05	8.7207899e-07	9.1823466e-07	8.7635047e-07	-1.2094531e-08	-2.772156e-07	8.983059e-07	-2.5431615e-07	-6.2921488e-09	-1.57558e-05	1.4125547e-07	4.7292975e-05	4.72829e-05	-0.00021308049
0.008	1.008	0	0	0	0.99692626	0	0	0	0.99680051	1.0016865	6.327729e-05	1.1410483e-06	1.2081796e-06	1.1545051e-06	-1.5964146e-08	-3.9235983e-07	1.1768099e-06	-3.5831405e-07	-8.0748764e-09	-2.1084417e-05	2.5175048e-07	6.3286719e-05	6.3266069e-05	-0.00032639611
0.01	1.01	0	0	0	0.99615061	0	0	0	0.99599451	1.0020821	7.937362e-05	1.4003549e-06	1.4920435e-06	1.424858e-06	-1.9832127e-08	-5.2078307e-07	1.4471993e-06	-4.756332e-07	-9.6943183e-09	-2.6448031e-05	3.9431974e-07	7.9385241e-05	7.9353759e-05	-0.00039672847
0.012	1.012	0	0	0	0.99537171	0	0	0	0.99518574	1.0024667	9.5567082e-05	1.6505022e-06	1.7704621e-06	1.6872495e-06	-2.3741291e-08	-6.6519855e-07	1.7102568e-06	-6.095598e-07	-1.1137835e-08	-3.1844068e-05	5.6916551e-07	9.5580863e-05	9.5538049e-05	-0.0004481316
0.014	1.014	0	0	0	0.99458919	0	0	0	0.99437377	1.0028393	0.00011184695	1.8919258e-06	2.0438984e-06	1.9416258e-06	-2.7738768e-08	-8.2973335e-07	1.9665685e-06	-7.6463317e-07	-1.2384281e-08	-3.7268943e-05	7.7647194e-07	0.00011186287	0.00011180781	-0.00049251816
0.016	1.016	0	0	0	0.99380235	0	0	0	0.99355793	1.0031986	0.00012819693	2.1250167e-06	2.3126762e-06	2.1879895e-06	-3.1881995e-08	-1.0205848e-06	2.21657e-06	-9.4735481e-07	-1.340005e-08	-4.2717215e-05	1.0163967e-06	0.000128215	0.00012814595	-0.00053881721
0.018	1.018	0	0	0	0.99301003	0	0	0	0.99273706	1.0035422	0.00014459028	2.3501322e-06	2.5769554e-06	2.4263528e-06	-3.6247315e-08	-1.2471936e-06	2.4605376e-06	-1.1673858e-06	-1.4132071e-08	-4.8179967e-05	1.2890557e-06	0.00014461053	0.00014452415	-0.00059772936
0.02	1.02	0	0	0	0.99221008	0	0	0	0.99190908	1.0038658	0.00016097985	2.5675934e-06	2.836624e-06	2.6566766e-06	-4.0943462e-08	-1.52431e-06	2.698505e-06	-1.4396109e-06	-1.4495546e-08	-5.364147e-05	1.5944933e-06	0.00016100239	0.00016089182	-0.00068723643
0.022	1.022	0	0	0	0.99139835	0	0	0	0.99107002	1.0041612	0.00017727649	2.7776585e-06	3.0910206e-06	2.8787651e-06	-4.6132424e-08	-1.8755193e-06	2.9300288e-06	-1.7876245e-06	-1.4353193e-08	-5.9072e-05	1.932623e-06	0.00017730153	0.0001771524	-0.00084182547
0.024	1.024	0	0	0	0.99056653	0	0	0	0.99021191	1.0044117	0.00019330203	2.9804358e-06	3.3382852e-06	3.0920628e-06	-5.2054351e-08	-2.3383636e-06	3.1536209e-06	-2.2487438e-06	-1.3485584e-08	-6.4412162e-05	2.3031029e-06	0.00019333006	0.00019311355	-0.0011211427
0.026	1.026	0	0	0	0.98969791	0	0	0	0.98931866	1.0045839	0.00020869931	3.1756716e-06	3.574052e-06	3.2953114e-06	-5.9016848e-08	-2.9666748e-06	3.3655615e-06	-2.8761319e-06	-1.1579648e-08	-6.9542903e-05	2.7050772e-06	0.00020873126	0.00020840553	-0.0015629481
0.028	1.028	0	0	0	0.98876377	0	0	0	0.98836253	1.0046203	0.00022285336	3.3624619e-06	3.7901261e-06	3.4863961e-06	-6.7199514e-08	-3.808652e-06	3.5585793e-06	-3.7167117e-06	-8.3633563e-09	-7.4259267e-05	3.136725e-06	0.00022289053	0.000222456	-0.0019533451
0.03	1.03	0	0	0	0.98773491	0	0	0	0.98731501	1.0044617	0.00023513413	3.5396342e-06	3.9774702e-06	3.6636929e-06	-7.6193504e-08	-4.8373137e-06	3.7242855e-06	-4.7421896e-06	-4.0181137e-09	-7.8351305e-05	3.5949012e-06	0.00023517735	0.0002347456	-0.0018392349
0.032	1.032	0	0	0	0.98660989	0	0	0	0.98617421	1.0041043	0.00024550171	3.7073016e-06	4.1346879e-06	3.8284693e-06	-8.5033728e-08	-5.9291401e-06	3.8609322e-06	-5.8289291e-06	7.101708e-10	-8.1805795e-05	4.0757074e-06	0.00024555064	0.00024522483	-0.0013286095
0.034	1.034	0	0	0	0.98541359	0	0	0	0.98496388	1.0035971	0.00025448046	3.8671299e-06	4.2683326e-06	3.984017e-06	-9.3026534e-08	-6.9719034e-06	3.9742147e-06	-6.865587e-06	5.1593537e-09	-8.479753e-05	4.5758005e-06	0.00025453399	0.00025431426	-0.00086401192
0.036	1.036	0	0	0	0.98417131	0	0	0	0.98370843	1.0029906	0.00026260907	4.0209417e-06	4.3855287e-06	4.133109e-06	-1.0001488e-07	-7.9221977e-06	4.0706825e-06	-7.8095679e-06	9.0810099e-09	-8.7506047e-05	5.0929645e-06	0.00026266617	0.00026251761	-0.00056593794
0.038	1.038	0	0	0	0.98289932	0	0	0	0.98242366	1.0023172	0.00027023475	4.1700296e-06	4.4909577e-06	4.2773946e-06	-1.0609194e-07	-8.7772207e-06	4.1547898e-06	-8.6585134e-06	1.2464961e-08	-9.0047042e-05	5.6258709e-06	0.0002702947	0.00027019061	-0.00038521903
0.04	1.04	0	0	0	0.98160691	0	0	0	0.98111862	1.0015957	0.00027755662	4.3152156e-06	4.5873292e-06	4.4177842e-06	-1.1140038e-07	-9.5469625e-06	4.2291992e-06	-9.4226211e-06	1.5373679e-08	-9.2486866e-05	6.1737269e-06	0.00027761894	0.00027754379	-0.00027077962
0.042	1.042	0	0	0	0.9802994	0	0	0	0.97979854	1.0008368	0.0002846894	4.4570267e-06	4.6762104e-06	4.5547977e-06	-1.1606866e-07	-1.0243229e-05	4.2955052e-06	-1.0113791e-05	1.7878337e-08	-9.4863737e-05	6.7360461e-06	0.00028475377	0.00028469876	-0.00019324255
0.044	1.044	0	0	0	0.97898	0	0	0	0.97846655	1.0000467	0.00029170185	4.5958167e-06	4.7585417e-06	4.6887537e-06	-1.2020007e-07	-1.087655e-05	4.354703e-06	-1.0742596e-05	2.0041408e-08	-9.7200565e-05	7.312522e-06	0.00029176805	0.00029172804	-0.00013716221
0.046	1.046	0	0	0	0.97765067	0	0	0	0.97712461	0.99922971	0.00029863716	4.7318362e-06	4.8349127e-06	4.819863e-06	-1.2387547e-07	-1.1455655e-05	4.4074457e-06	-1.1317785e-05	2.1914068e-08	-9.9511732e-05	7.9029582e-06	0.00029870501	0.00029867685	-9.4289718e-05
0.048	1.048	0	0	0	0.97631273	0	0	0	0.975774	0.99838828	0.00030552362	4.8652719e-06	4.9057088e-06	4.9482765e-06	-1.2715822e-07	-1.198764e-05	4.4541843e-06	-1.1846464e-05	2.3537499e-08	-0.00010180667	8.5072294e-06	0.00030559299	0.00030557465	-6.0019378e-05
0.05	1.05	0	0	0	0.97496704	0	0	0	0.97441559	0.99752423	0.00031238051	4.9962694e-06	4.9711916e-06	5.0741097e-06	-1.3009849e-07	-1.2478274e-05	4.4952443e-06	-1.2334406e-05	2.4944857e-08	-0.00010409179	9.1252568e-06	0.00031245129	0.00031244141	-3.1646557e-05
0.052	1.052	0	0	0	0.97361422	0	0	0	0.97304998	0.99663881	0.0003192214	5.1249472e-06	5.0315446e-06	5.1974565e-06	-1.3273652e-07	-1.293228e-05	4.5308713e-06	-1.2786338e-05	2.6163023e-08	-0.00010637161	9.756995e-06	0.0003192935	0.0003192911	-7.5032865e-06
0.054	1.054	0	0	0	0.9722547	0	0	0	0.97167761	0.99573291	0.0003260561	5.2514046e-06	5.0869006e-06	5.3183969e-06	-1.3510508e-07	-1.3353561e-05	4.5612578e-06	-1.3206169e-05	2.7214002e-08	-0.0001086494	1.0402421e-05	0.00032612944	0.00032613384	1.3486533e-05
0.056	1.056	0	0	0	0.9708888	0	0	0	0.9702988	0.99480716	0.00033289189	5.3757281e-06	5.1373583e-06	5.4370021e-06	-1.3723118e-07	-1.3745379e-05	4.5865598e-06	-1.3597162e-05	2.8115993e-08	-0.00011092759	1.106153e-05	0.0003329664	0.00033297707	3.2045968e-05
0.058	1.058	0	0	0	0.96951675	0	0	0	0.96891378	0.99386207	0.00033973429	5.4979942e-06	5.1829935e-06	5.5533369e-06	-1.3913738e-07	-1.4110486e-05	4.6069084e-06	-1.3962076e-05	2.8884194e-08	-0.00011320801	1.173433e-05	0.0003398099	0.00033982644	4.8678851e-05
