lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
-0.002	0.998	0	0	0	0.998	0	0	0	1.0016155	0.99761303	-2.1403016e-05	-2.8150448e-07	8.7828128e-08	-2.691498e-07	-2.1982322e-05	-3.2790067e-08	9.501383e-08	-4.8407113e-08	-7.0902878e-09	1.4464143e-05	4.3559141e-08	-4.3379639e-05	-4.3120647e-05	-0.0060062248
-0.004	0.996	0	0	0	0.996	0	0	0	1.0032153	0.99520564	-4.2022914e-05	-5.5224156e-07	1.7977698e-07	-5.2923407e-07	-4.3219807e-05	-7.1587283e-08	1.9300729e-07	-1.0407076e-07	-1.5069929e-08	2.8419264e-05	1.7248259e-07	-8.5230712e-05	-8.4861494e-05	-0.0043508333
-0.006	0.994	0	0	0	0.994	0	0	0	1.0048032	0.99278178	-6.1609213e-05	-8.0524878e-07	2.754699e-07	-7.7332593e-07	-6.3354482e-05	-1.145789e-07	2.9345095e-07	-1.6552943e-07	-2.4551181e-08	4.1662749e-05	3.8300512e-07	-0.00012494427	-0.00012460948	-0.002686721
-0.008	0.992	0	0	0	0.992	0	0	0	1.0063805	0.99034286	-8.0265638e-05	-1.0264785e-06	3.7389556e-07	-9.8559439e-07	-8.2484171e-05	-1.6312012e-07	3.9575323e-07	-2.359153e-07	-3.6066154e-08	5.4261958e-05	6.7092049e-07	-0.00016272146	-0.00016243256	-0.001778606
-0.01	0.99	0	0	0	0.99	0	0	0	1.0079471	0.98788892	-9.8141715e-05	-1.214292e-06	4.7502692e-07	-1.1620271e-06	-0.00010081081	-2.1989582e-07	4.998852e-07	-3.2160121e-07	-5.0385552e-08	6.6334303e-05	1.0327354e-06	-0.00019891322	-0.0001986468	-0.0013411788
-0.012	0.988	0	0	0	0.988	0	0	0	1.009501	0.98541833	-0.00011521861	-1.1434803e-06	5.7950347e-07	-1.0787238e-06	-0.00011834226	-2.9973067e-07	6.0442695e-07	-4.3576821e-07	-6.924906e-08	7.7876707e-05	1.4655077e-06	-0.0002335074	-0.0002330714	-0.0018706568
-0.014	0.986	0	0	0	0.986	0	0	0	1.011036	0.98292517	-0.00013107881	-9.1290308e-07	6.8370161e-07	-8.2252255e-07	-0.00013465829	-4.3257111e-07	7.0794692e-07	-6.2722313e-07	-9.4229724e-08	8.8610446e-05	1.9650209e-06	-0.00026566595	-0.00026462189	-0.0039454861
-0.016	0.984	0	0	0	0.984	0	0	0	1.0125216	0.98038016	-0.00014404967	-8.074468e-08	7.5461486e-07	8.8215226e-08	-0.0001481477	-8.2369391e-07	7.913729e-07	-1.1424766e-06	-1.2779921e-07	9.7441723e-05	2.5239952e-06	-0.0002921061	-0.00028903828	-0.010613893
-0.018	0.982	0	0	0	0.982	0	0	0	1.0138926	0.97772098	-0.00014944398	1.1539145e-06	7.3490625e-07	1.4929834e-06	-0.00015407509	-1.6549996e-06	8.28001e-07	-2.1814689e-06	-1.5530796e-07	0.00010122479	3.1211741e-06	-0.00030341393	-0.00030221659	-0.003961877
-0.02	0.98	0	0	0	0.98	0	0	0	1.0152295	0.97502643	-0.0001516194	1.8590494e-06	7.2328276e-07	2.3329001e-06	-0.00015660933	-2.3338887e-06	8.6929776e-07	-3.0189734e-06	-1.7111732e-07	0.00010279995	3.7328616e-06	-0.00030811463	-0.00030791989	-0.00063244034
-0.022	0.978	0	0	0	0.978	0	0	0	1.0165597	0.97232309	-0.00015327042	2.2570876e-06	7.3309675e-07	2.8345164e-06	-0.00015853441	-2.8719471e-06	9.2317504e-07	-3.6814548e-06	-1.8287707e-07	0.00010399591	4.3528536e-06	-0.00031168352	-0.00031171491	0.00010069026
-0.024	0.976	0	0	0	0.976	0	0	0	1.017883	0.96961091	-0.00015475574	2.495048e-06	7.5655521e-07	3.158269e-06	-0.0001602507	-3.3278481e-06	9.8546511e-07	-4.243579e-06	-1.9276173e-07	0.0001050664	4.9797212e-06	-0.00031487929	-0.00031500721	0.00040608841
-0.026	0.974	0	0	0	0.974	0	0	0	1.0191984	0.96688905	-0.00015616041	2.6376631e-06	7.8891289e-07	3.3751866e-06	-0.00016185972	-3.7288622e-06	1.0533675e-06	-4.7396416e-06	-2.0153738e-07	0.00010607389	5.6128825e-06	-0.00031788801	-0.00031807232	0.00057944269
