lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
0.002	1	0.002	0	0	1	0	0	0	1	1	-1.3143764e-07	1.10155e-05	-5.0174738e-10	1.1019635e-05	-1.2159247e-08	6.6439136e-08	7.4246058e-09	6.7468904e-08	1.69063e-08	4.2230194e-08	1.1012611e-08	1.10155e-05	1.1010428e-05	-0.00046071624
0.004	1	0.004	0	0	1	0	0	0	1	1	-1.4646008e-07	2.2021682e-05	-3.5860447e-09	2.2029747e-05	7.6910281e-08	1.2749163e-07	1.19751e-08	1.2927839e-07	9.4871214e-08	-8.4404709e-09	4.4041711e-08	2.2021682e-05	2.2010909e-05	-0.00048944196
0.006	1	0.006	0	0	1	0	0	0	1	1	-4.0219017e-08	3.3006242e-05	-7.2728129e-09	3.3017409e-05	2.7191858e-07	1.826718e-07	1.5709001e-08	1.8495716e-07	2.3615286e-07	-1.5595081e-07	9.9056248e-08	3.3006242e-05	3.2989351e-05	-0.00051200805
0.008	1	0.008	0	0	1	0	0	0	1	1	1.9512419e-07	4.3955282e-05	-9.2940187e-09	4.3968036e-05	5.8060202e-07	2.3068825e-07	2.0971705e-08	2.332211e-07	4.4495044e-07	-4.0689222e-07	1.7599912e-07	4.3955282e-05	4.3931694e-05	-0.00053692684
0.01	1	0.01	0	0	1	0	0	0	1	1	5.7101684e-07	5.485238e-05	-6.7447501e-09	5.4864414e-05	1.01435e-06	2.692114e-07	3.0755033e-08	2.7174219e-07	7.2782407e-07	-7.7106362e-07	2.7478302e-07	5.485238e-05	5.482132e-05	-0.00056656639
0.012	1	0.012	0	0	1	0	0	0	1	1	1.1033141e-06	6.5677565e-05	4.3219453e-09	6.5685626e-05	1.5890423e-06	2.9455991e-07	4.9114258e-08	2.9683619e-07	1.0942521e-06	-1.2622028e-06	3.952844e-07	6.5677565e-05	6.5638057e-05	-0.00060190844
0.014	1	0.014	0	0	1	0	0	0	1	1	1.8130176e-06	7.6406382e-05	2.9248707e-08	7.6406052e-05	2.3258803e-06	3.0146331e-07	8.1535229e-08	3.032273e-07	1.557101e-06	-1.8986663e-06	5.3733525e-07	7.6406382e-05	7.635732e-05	-0.00064252334
0.016	1	0.016	0	0	1	0	0	0	1	1	2.7263202e-06	8.7009604e-05	7.4716952e-08	8.6995029e-05	3.2516018e-06	2.83327e-07	1.3488616e-07	2.8431672e-07	2.1324071e-06	-2.703443e-06	7.0071368e-07	8.7009604e-05	8.6949974e-05	-0.00068579926
0.018	1	0.018	0	0	1	0	0	0	1	1	3.8728853e-06	9.7454621e-05	1.4764944e-07	9.7418199e-05	4.3969939e-06	2.336842e-07	2.1630844e-07	2.3364004e-07	2.8374236e-06	-3.7024343e-06	8.8513515e-07	9.7454621e-05	9.7383814e-05	-0.00072708754
0.02	1	0.02	0	0	1	0	0	0	1	1	5.2816985e-06	0.00010770921	2.5281529e-07	0.00010764133	5.7929256e-06	1.4902238e-07	3.3077504e-07	1.4769951e-07	3.6862622e-06	-4.9202954e-06	1.0902489e-06	0.00010770921	0.00010762714	-0.00076249185
0.022	1	0.022	0	0	1	0	0	0	1	1	6.9761012e-06	0.00011774637	3.9051465e-07	0.00011763529	7.4653259e-06	3.1306139e-08	4.7871357e-07	2.8489329e-08	4.6847032e-06	-6.3753768e-06	1.3156437e-06	0.00011774637	0.00011765314	-0.00079246467
0.024	1	0.024	0	0	1	0	0	0	1	1	8.9716704e-06	0.00012754693	5.5673762e-07	0.00012737876	9.4327458e-06	-1.1252328e-07	6.5614549e-07	-1.170072e-07	5.8279596e-06	-8.0774586e-06	1.5608615e-06	0.00012754693	0.00012744232	-0.00082086397
0.026	1	0.026	0	0	1	0	0	0	1	1	1.1278306e-05	0.00013709813	7.4582011e-07	0.00013685689	1.1708071e-05	-2.7397678e-07	8.5737925e-07	-2.8024989e-07	7.1031707e-06	-1.0029849e-05	1.825413e-06	0.00013709813	0.00013698169	-0.00084997568
0.028	1	0.028	0	0	1	0	0	0	1	1	1.3903543e-05	0.00014639076	9.5296819e-07	0.00014605835	1.4301606e-05	-4.4621277e-07	1.0775712e-06	-4.543365e-07	8.4941661e-06	-1.2233105e-05	2.1087883e-06	0.00014639076	0.00014626236	-0.00087786224
0.03	1	0.03	0	0	1	0	0	0	1	1	1.6853644e-05	0.00015541779	1.1752565e-06	0.00015497388	1.7222116e-05	-6.2518465e-07	1.3137115e-06	-6.3514413e-07	9.9853197e-06	-1.4687026e-05	2.4104624e-06	0.00015541779	0.00015527802	-0.00090013007
0.032	1	0.032	0	0	1	0	0	0	1	1	2.0131601e-05	0.00016417527	1.4122167e-06	0.00016359717	2.0475046e-05	-8.0972656e-07	1.5651495e-06	-8.2140164e-07	1.1563524e-05	-1.7390057e-05	2.7299003e-06	0.00016417527	0.00016402531	-0.00091426062
0.034	1	0.034	0	0	1	0	0	0	1	1	2.3733185e-05	0.00017266348	1.6684138e-06	0.0001719259	2.4059468e-05	-1.0027831e-06	1.8360375e-06	-1.0158847e-06	1.3219385e-05	-2.0337346e-05	3.0665636e-06	0.00017266348	0.00017250342	-0.00092790703
0.036	1	0.036	0	0	1	0	0	0	1	1	2.7642532e-05	0.00018088261	1.9641894e-06	0.00017995648	2.7967928e-05	-1.2184172e-06	2.1455552e-06	-1.2322752e-06	1.4952908e-05	-2.3521123e-05	3.419914e-06	0.00018088261	0.0001807057	-0.00097896656
