lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
0.002	1.002	0	0	0	0.99941247	0	0	0	0.99941752	1.000828	2.0671503e-05	-1.0278962e-07	-4.4506947e-08	-9.4769808e-08	4.5270558e-10	2.1683985e-07	-3.9510996e-08	2.1358137e-07	-4.2523524e-09	-6.8892345e-06	2.0647169e-08	2.0672613e-05	2.0687546e-05	0.00072180189
0.004	1.004	0	0	0	0.9988218	0	0	0	0.9988304	1.0016442	4.145947e-05	-2.0683516e-07	-8.6176719e-08	-1.9014245e-07	1.3801962e-09	4.3873373e-07	-7.6165272e-08	4.3195781e-07	-8.3465508e-09	-1.3817501e-05	8.2750182e-08	4.1461522e-05	4.1467951e-05	0.00015503767
0.006	1.006	0	0	0	0.99822751	0	0	0	0.99823843	1.0024479	6.2343894e-05	-3.1208619e-07	-1.252711e-07	-2.8601762e-07	2.7948462e-09	6.6650218e-07	-1.1021681e-07	6.5594265e-07	-1.2276614e-08	-2.0778137e-05	1.8651897e-07	6.234671e-05	6.2344496e-05	-3.5523843e-05
0.008	1.008	0	0	0	0.99762892	0	0	0	0.99764119	1.0032379	8.3308365e-05	-4.184459e-07	-1.6204704e-07	-3.8224995e-07	4.7154484e-09	9.0108599e-07	-1.4191822e-07	8.8646389e-07	-1.6036611e-08	-2.7765681e-05	3.3212816e-07	8.331176e-05	8.3300426e-05	-0.00013605865
0.01	1.01	0	0	0	0.99702516	0	0	0	0.99703808	1.0040128	0.00010433697	-5.2578076e-07	-1.9676134e-07	-4.7865574e-07	7.1676942e-09	1.1435692e-06	-1.7152232e-07	1.1245877e-06	-1.9619581e-08	-3.477484e-05	5.1972068e-07	0.00010434075	0.00010431955	-0.00020322386
0.012	1.012	0	0	0	0.99641499	0	0	0	0.99642816	1.0047702	0.00012541217	-6.3392218e-07	-2.2967464e-07	-5.7501279e-07	1.0184848e-08	1.395203e-06	-1.9928446e-07	1.3715419e-06	-2.3016619e-08	-4.1799779e-05	7.4940635e-07	0.00012541611	0.00012538398	-0.00025624433
0.014	1.014	0	0	0	0.99579675	0	0	0	0.99581014	1.0055072	0.00014651271	-7.4266092e-07	-2.6105551e-07	-6.7105385e-07	1.3808478e-08	1.6574249e-06	-2.2546587e-07	1.6287359e-06	-2.6216091e-08	-4.8833435e-05	1.0212566e-06	0.00014651658	0.00014647203	-0.00030412592
0.016	1.016	0	0	0	0.99516806	0	0	0	0.9951821	1.0062194	0.00016761121	-8.5173359e-07	-2.9118544e-07	-7.664526e-07	1.8088991e-08	1.9318633e-06	-2.5033847e-07	1.8977646e-06	-2.9203078e-08	-5.5866699e-05	1.3352945e-06	0.00016761472	0.00016755567	-0.00035243811
0.018	1.018	0	0	0	0.9945256	0	0	0	0.99454135	1.0069006	0.00018867075	-9.607985e-07	-3.2036572e-07	-8.6080051e-07	2.3085441e-08	2.2203037e-06	-2.7419257e-07	2.1803748e-06	-3.1959337e-08	-6.2887293e-05	1.6914793e-06	0.0001886736	0.00018859711	-0.00040556408
