lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
-0.002	0.998	-0.0016	0	0	1.0006799	0	0	0	1.000684	0.99936167	-1.2365219e-05	-8.4761259e-06	-2.9395144e-07	-8.4914964e-06	5.2654135e-09	9.8806879e-08	-2.9350627e-07	9.2765922e-08	-3.1394982e-09	4.1210309e-06	1.9213342e-08	-1.9146831e-05	-1.9035694e-05	-0.0058383384
-0.004	0.996	-0.0032	0	0	1.0013536	0	0	0	1.0013637	0.99870819	-2.4246227e-05	-1.685945e-05	-5.9692114e-07	-1.6934622e-05	1.0999426e-08	1.8849761e-07	-5.9702429e-07	1.7634529e-07	-6.2564276e-09	8.0804946e-06	7.6142776e-08	-3.7735356e-05	-3.7581254e-05	-0.0041005022
-0.006	0.994	-0.0048	0	0	1.0020212	0	0	0	1.0020389	0.99803982	-3.549888e-05	-2.5153285e-05	-9.1028127e-07	-2.5332379e-05	1.724536e-08	2.6855061e-07	-9.1231323e-07	2.5010262e-07	-9.458274e-09	1.1830364e-05	1.6953836e-07	-5.5624055e-05	-5.542328e-05	-0.0036225637
-0.008	0.992	-0.0064	0	0	1.0026825	0	0	0	1.0027099	0.99735638	-4.5955458e-05	-3.3356992e-05	-1.2335577e-06	-3.3683681e-05	2.3963147e-08	3.3813779e-07	-1.2391967e-06	3.1311183e-07	-1.2857048e-08	1.5314784e-05	2.978359e-07	-7.2644634e-05	-7.2402138e-05	-0.0033492958
-0.01	0.99	-0.008	0	0	1.003337	0	0	0	1.0033765	0.99665753	-5.5466201e-05	-4.1470913e-05	-1.5664625e-06	-4.1988414e-05	3.1079527e-08	3.9619989e-07	-1.5776361e-06	3.6435049e-07	-1.6466655e-08	1.8483863e-05	4.5914691e-07	-8.8647578e-05	-8.837868e-05	-0.0030425663
-0.012	0.988	-0.0096	0	0	1.0039845	0	0	0	1.0040388	0.99594295	-6.3954926e-05	-4.9495699e-05	-1.9084315e-06	-5.0246793e-05	3.8500609e-08	4.4155437e-07	-1.927339e-06	4.0269564e-07	-2.029054e-08	2.1312239e-05	6.5135061e-07	-0.00010355718	-0.00010328299	-0.0026547487
-0.014	0.986	-0.0112	0	0	1.0046247	0	0	0	1.0046966	0.99521229	-7.1451378e-05	-5.7431026e-05	-2.2589904e-06	-5.8458017e-05	4.6148449e-08	4.7305064e-07	-2.288107e-06	4.2704428e-07	-2.4335475e-08	2.3809855e-05	8.7227888e-07	-0.00011740291	-0.00011714069	-0.0022384575
-0.016	0.984	-0.0128	0	0	1.0052575	0	0	0	1.0053498	0.9944652	-7.8071744e-05	-6.5274677e-05	-2.618184e-06	-6.6619268e-05	5.3990629e-08	4.8966248e-07	-2.6602466e-06	4.3638571e-07	-2.8614667e-08	2.6015456e-05	1.1199134e-06	-0.00013029915	-0.00013005677	-0.0018636541
-0.018	0.982	-0.0144	0	0	1.0058825	0	0	0	1.005998	0.99370127	-8.3967938e-05	-7.3022471e-05	-2.9867095e-06	-7.4725614e-05	6.204607e-08	4.9045994e-07	-3.0447034e-06	4.2977223e-07	-3.3145316e-08	2.7979679e-05	1.392506e-06	-0.00014239448	-0.00014217206	-0.0015644819
