lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
0.002	1.002	0	0	0	0.99931675	0	0	0	0.99931746	1.0006319	1.2763516e-05	-5.0809593e-08	4.9102342e-08	-5.5295027e-08	-4.8518052e-09	8.1213113e-08	4.905835e-08	8.4871434e-08	7.1715094e-10	-4.2531271e-06	1.2707771e-08	1.276493e-05	1.2797175e-05	0.0025196978
0.004	1.004	0	0	0	0.99863133	0	0	0	0.9986302	1.0012525	2.5776079e-05	-9.6442852e-08	1.0584714e-07	-1.0472881e-07	-9.4054572e-09	1.6094268e-07	1.055993e-07	1.6815117e-07	1.3955148e-09	-8.5893562e-06	5.1188702e-08	2.5778827e-05	2.5791883e-05	0.00050619906
0.006	1.006	0	0	0	0.99794319	0	0	0	0.99793908	1.0018618	3.8975203e-05	-1.372664e-07	1.6319553e-07	-1.4898996e-07	-1.3716218e-08	2.3894646e-07	1.6251699e-07	2.4974183e-07	2.1819597e-09	-1.298789e-05	1.158753e-07	3.8979176e-05	3.8976825e-05	-6.0325419e-05
0.008	1.008	0	0	0	0.99725229	0	0	0	0.99724413	1.00246	5.2317917e-05	-1.7377595e-07	2.1872063e-07	-1.8867868e-07	-1.7885251e-08	3.1504963e-07	2.1742271e-07	3.2949208e-07	3.077997e-09	-1.743437e-05	2.07096e-07	5.2323034e-05	5.2307656e-05	-0.00029399803
0.01	1.01	0	0	0	0.99655873	0	0	0	0.99654498	1.0030468	6.5772799e-05	-2.0643635e-07	2.7159672e-07	-2.2431754e-07	-2.1970488e-08	3.8909496e-07	2.6953266e-07	4.0724584e-07	4.0628493e-09	-2.1918297e-05	3.2510593e-07	6.5779006e-05	6.5752346e-05	-0.00040546798
0.012	1.012	0	0	0	0.99586277	0	0	0	0.99584103	1.0036217	7.9315787e-05	-2.3572111e-07	3.2151362e-07	-2.564257e-07	-2.6003555e-08	4.6092146e-07	3.1856779e-07	4.828416e-07	5.1187618e-09	-2.6431634e-05	4.7010538e-07	7.9323041e-05	7.9286466e-05	-0.00046130456
0.014	1.014	0	0	0	0.99516464	0	0	0	0.99513152	1.0041842	9.2927679e-05	-2.6209032e-07	3.6841886e-07	-2.8550282e-07	-3.0003942e-08	5.3036935e-07	3.6449813e-07	5.5612068e-07	6.2347587e-09	-3.096797e-05	6.4225179e-07	9.2935945e-05	9.2890537e-05	-0.00048882723
0.016	1.016	0	0	0	0.99446462	0	0	0	0.99441546	1.0047336	0.00010659233	-2.8596037e-07	4.1243549e-07	-3.1199563e-07	-3.3983149e-08	5.9728337e-07	4.0746597e-07	6.2693121e-07	7.4082114e-09	-3.5521919e-05	8.4166753e-07	0.00010660157	0.00010654819	-0.0005010448
0.018	1.018	0	0	0	0.99376297	0	0	0	0.99369164	1.0052688	0.00012029523	-3.0769881e-07	4.5382817e-07	-3.3628973e-07	-3.7945627e-08	6.6151311e-07	4.4775512e-07	6.9512833e-07	8.6450799e-09	-4.0088644e-05	1.0684445e-06	0.00012030541	0.00012024472	-0.00050470879
0.02	1.02	0	0	0	0.99305999	0	0	0	0.99295849	1.0057887	0.00013402229	-3.276361e-07	4.9298213e-07	-3.587201e-07	-4.1888464e-08	7.2291258e-07	4.8576988e-07	7.6057178e-07	9.9586374e-09	-4.4663454e-05	1.3226464e-06	0.00013403335	0.00013396589	-0.00050353173
